entrez	gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
2488	FSHB	0.0957484523809521	3.4906967346938775	1.0479105864703717	0.32093694078638424	0.6325748171666251	-6.446807263062063
192134	B3GNT6	-0.0833443253968263	4.525715306122449	-1.0475771435917376	0.321082802066204	0.6328070029709782	-6.447150319996415
55696	RBM22	0.07687948412698374	10.471622721088435	1.047184828366281	0.32125448111315275	0.632897191747001	-6.447553836476391
4142	MAS1	0.18179984126984117	3.713328163265306	1.0468186692696861	0.3214147771705262	0.6330981769882899	-6.447930342463011
9276	COPB2	-0.13702722222222546	10.637500952380954	-1.046788809462856	0.3214278517945298	0.6330981769882899	-6.447961041464813
388963	C2orf81	0.09264329365079245	6.630514421768708	1.0467585489205582	0.3214411023005	0.6330981769882899	-6.447992151759748
55559	HAUS7	0.08478944444444533	9.579213333333334	1.0467116171556476	0.3214616536349713	0.633111006139338	-6.448040400021871
80733	Car15	0.10598952380952148	7.745398775510204	1.0465560313921909	0.32152979151314837	0.6331835747494584	-6.448200337961177
256435	ST6GALNAC3	0.09758982142857095	7.053233945578231	1.0461830690620226	0.32169317296039257	0.6332359914422326	-6.448583656722634
221477	C6orf89	-0.08672033730158742	6.461070918367347	-1.0461811189541692	0.32169402739889086	0.6332359914422326	-6.44858566069782
77124	9130221H12Rik	0.0784076984126967	8.48114693877551	1.04615005106811	0.32170764000611685	0.6332359914422326	-6.448617586366607
57644	MYH7B	0.11840301587301522	4.405247755102041	1.0460927995900837	0.3217327262820797	0.6332577327419079	-6.44867641659525
30827	CXXC1	0.0720514682539662	9.956933537414965	1.0459450711959866	0.32179746433175865	0.6333012413917782	-6.4488282069690035
113828	FAM83F	-0.13196666666666726	3.9249061904761904	-1.0459095457457666	0.3218130338965741	0.6333012413917782	-6.448864706713114
338917	VSX2	0.0948294841269841	5.489106530612244	1.0457968530243051	0.3218624269768423	0.6333012413917782	-6.448980483584373
54847	SIDT1	-0.08500412698412639	5.21105081632653	-1.0457455434694216	0.3218849178026266	0.6333012413917782	-6.449033194105862
57728	WDR19	-0.08672621031746085	7.431056768707482	-1.0457298087856084	0.32189181512084186	0.6333012413917782	-6.4490493580037445
102723903	LOC102723903	-0.10751134920635029	6.025499863945578	-1.0457262217652594	0.3218933875114155	0.6333012413917782	-6.449053042844733
65250	CPLANE1	0.09096214285714078	4.69070074829932	1.0455945702901719	0.3219511017213969	0.6333012413917782	-6.449188277648161
57478	USP31	0.14966236111111098	5.574182380952381	1.0455537888067556	0.321968981364567	0.6333012413917782	-6.449230166407535
25981	DNAH1	-0.09202093253968263	5.868539863945578	-1.0451197784259156	0.3221593094046309	0.6335639650526677	-6.449675880891541
83787	ARMC10	-0.0983595039682554	10.8357718707483	-1.0447971001218024	0.32230087008463204	0.6336801397658047	-6.450007166275128
55699	IARS2	-0.08380005952380985	7.580970204081633	-1.044771514209441	0.3223120967843651	0.6336801397658047	-6.450033431206439
71208	4933440M02Rik	-0.1290004365079374	5.045187210884354	-1.0447702747303635	0.3223126406560289	0.6336801397658047	-6.450034703566882
654809	4930428O21Rik	-0.1072558333333329	4.64988119047619	-1.044707899266514	0.3223400113195728	0.6337063271227955	-6.4500987322111625
408263	FNDC9	-0.10821587301587311	5.695727278911566	-1.0445732765817999	0.3223990904486422	0.6337395998223593	-6.450236912606289
15397	Hoxa11os	0.11201547619047601	3.624216462585034	1.0443500458733486	0.3224970733369848	0.633808424173376	-6.4504660117000086
10617	STAMBP	-0.09331928571428612	7.748313265306122	-1.0439268778931454	0.32268287706041215	0.6339276856595952	-6.4509001979577025
1269	CNR2	0.07567027777777795	3.675870952380952	1.043881467496819	0.3227028205991994	0.6339276856595952	-6.450946782473353
113612	CYP2U1	-0.13048317460317527	5.953414931972789	-1.0438453246100041	0.32271869466204495	0.6339276856595952	-6.450983858717088
10345	TRDN	-0.1120343253968254	3.072384829931973	-1.043626230979671	0.32281493394224997	0.6340611592547645	-6.4512085885324755
54737	MPHOSPH8	0.08306067460317365	10.407264829931973	1.0435912083873955	0.32283032002280754	0.6340611592547645	-6.451244508626244
400629	TEX19	-0.12894281746031797	6.188871088435374	-1.043422009198419	0.32290466024847864	0.6340977525086705	-6.451418030359026
1294	COL7A1	-0.10759761904761932	6.456672789115646	-1.0429585389856761	0.3231083595552278	0.6343865408143937	-6.451893227021528
328235	Gm5083	-0.1329515873015881	4.949560918367347	-1.0428532460446733	0.3231546503586545	0.6344229262972043	-6.452001160764932
9020	MAP3K14	0.09659484126984111	6.4136505442176865	1.0426732751786316	0.32323378410493525	0.6344532412942488	-6.452185625453854
329251	Ppp1r12b	-0.07684998015873092	5.646228979591837	-1.0425941881903305	0.3232685635560595	0.6344532412942488	-6.452266679263795
8225	GTPBP6	0.08967134920634667	9.117584897959183	1.0424128944525581	0.3233483003826651	0.6345821198189191	-6.452452463273538
100038614	Gm10791	0.1436288095238099	3.537085986394558	1.0423476956090014	0.3233769798691987	0.6346107897084994	-6.452519270714109
55529	PIP4P2	-0.07490369047619264	11.182692176870749	-1.042282018330942	0.32340587176251334	0.6346398739225129	-6.452586565053441
102635783	Gm11266	-0.1728696428571436	9.772448775510204	-1.042191504467371	0.32344569265768947	0.6346627881033045	-6.452679301994513
79989	TTC26	0.0941640873015868	8.120320510204081	1.042079468596697	0.32349498715821084	0.6346958915945773	-6.452794080718638
240067	Zfp952	0.07764849206349102	8.157773027210885	1.0420572094152383	0.3235047816229384	0.6346958915945773	-6.452816883685987
1312	COMT	-0.1042161904761889	9.974105986394557	-1.041773808850473	0.3236295029783769	0.6348853507537092	-6.453107173985674
140862	ISM1	-0.0961130952380969	5.159151326530613	-1.041695613949454	0.32366392209186934	0.6349252555463181	-6.453187258888772
2098	ESD	0.18178321428571403	4.979585408163265	1.0415169635740293	0.3237425692083599	0.634995865936513	-6.453370209478783
51522	TMEM14C	-0.07617853174603496	10.222039727891156	-1.0414904466173824	0.3237542439848841	0.634995865936513	-6.453397362598505
56163	RNF17	-0.07819257936507917	3.90369074829932	-1.0414421689729736	0.32377550028863367	0.634995865936513	-6.453446797058566
7247	TSN	0.07103972222221955	11.9789	1.0414364346320815	0.32377802514861476	0.634995865936513	-6.453452668683748
7216	TRO	-0.09327650793650732	9.407285170068027	-1.0413395007902053	0.3238207078843416	0.6350394706623049	-6.453551919323081
11331	PHB2	0.09060059523809223	11.743949387755102	1.041257743551596	0.32385671125127435	0.6350598964259747	-6.45363562494593
3295	HSD17B4	-0.1278258730158766	10.240264421768707	-1.0412518990383488	0.32385928511113765	0.6350598964259747	-6.453641608542668
9127	P2RX6	-0.07656617063491988	5.115804727891157	-1.0410909449023216	0.32393017366240984	0.6350935642297288	-6.453806382509514
56092	Cts7	0.10554626984126945	3.628127551020408	1.040881574597216	0.324022403637854	0.6350935642297288	-6.454020691527302
54437	SEMA5B	0.0927014682539676	8.555742108843537	1.0408403528708061	0.3240405646217541	0.6350935642297288	-6.454062881591402
642938	INSYN2	-0.11423942460317464	5.304676836734695	-1.0408189691075198	0.3240499859334486	0.6350935642297288	-6.4540847671590225
64285	RHBDF1	-0.09254019841270088	8.099206394557823	-1.0406066585605127	0.32414353752889646	0.6350935642297288	-6.454302040615793
7485	WRB	-0.08520960317460466	10.379294829931972	-1.0402320271312058	0.3243086635105565	0.635185166484339	-6.454685343784329
327657	SERPINA9	-0.14965007936507999	4.9894817006802725	-1.040188214870749	0.32432797877449443	0.635185166484339	-6.454730163051661
28969	BZW2	-0.09601273809523758	12.168137482993197	-1.0401800158860084	0.324331593511626	0.635185166484339	-6.454738550320786
1984	EIF5A	0.0785925793650761	11.81684163265306	1.0401022526190644	0.32436587900503794	0.6352247290059148	-6.454818096769848
3958	LGALS3	0.10819749999999924	4.906260714285715	1.0400644432152428	0.3243825500043829	0.6352297940926435	-6.45485677147721
55231	CCDC87	0.08947142857142774	5.412962006802721	1.0399660773751063	0.3244259247184328	0.6352319888306867	-6.454957383299113
67315	Ceacam12	0.1103663095238094	3.1326797959183676	1.0399228298786531	0.3244449962258779	0.6352417527581211	-6.4550016158799535
390072	OR52N4	-0.12655972222222275	3.9441678571428573	-1.039741515833904	0.32452496230640515	0.6352866551598336	-6.45518704402062
1399	CRKL	0.08774753968253791	11.177677959183672	1.039715527604289	0.3245364252855291	0.6352866551598336	-6.455213619837906
84993	UBL7	-0.08191091269841372	10.238795748299319	-1.0395514859233652	0.3246087884560956	0.6352866551598336	-6.455381358328795
10363	HMG20A	-0.10440226190476307	6.292790136054422	-1.039423915818209	0.3246650715042326	0.6353416665905496	-6.45551178884728
27132	CPNE7	-0.11792726190476276	5.348202517006803	-1.039144385634715	0.32478842418229453	0.6355003348826753	-6.455797542434976
3167	HMX2	-0.12467154761904843	3.880060068027211	-1.0389960518204573	0.3248538962186712	0.6355824531068875	-6.4559491540129095
9657	IQCB1	0.09917960317460223	8.712213265306122	1.038859068515753	0.3249143672264614	0.6356088864142544	-6.456089149047576
51208	CLDN18	-0.10904837301587356	4.697218231292517	-1.0384386604822138	0.32510000884840373	0.6357230413026956	-6.456518708955881
3754	KCNF1	-0.130246031746031	5.021461394557823	-1.0384185674214415	0.3251088834535298	0.6357230413026956	-6.45653923597555
280668	Adam1a	0.10697380952380733	7.304996938775511	1.0384015913493747	0.32511638150551053	0.6357230413026956	-6.456556578442363
9533	POLR1C	0.08339283730158428	10.661364319727891	1.0382813421126538	0.32516949737256473	0.6357495015172552	-6.456679416591451
7106	TSPAN4	0.11130761904761868	7.167011496598639	1.0377888417253136	0.3253871107723893	0.6360095381358034	-6.457182402715076
4099	MAG	0.14979119047619038	5.452084013605441	1.0375301142648778	0.32550147485076303	0.6361326831294872	-6.45744656295406
8630	HSD17B6	0.11970484126984135	4.008193401360544	1.0372769793386387	0.3256133963856186	0.6361910870135008	-6.457704962723512
100504029	Gm16740	-0.10771595238095183	7.8701304081632655	-1.0371110945970585	0.3256867567911373	0.6362267325765611	-6.457874270532999
13025	Ctla2b	0.09660535714285647	4.19885925170068	1.0369951412841971	0.3257380431016025	0.6362267325765611	-6.457992603826673
9177	HTR3B	-0.10834265873015843	4.279011972789116	-1.0366227185840404	0.3259028075905326	0.6364107432083742	-6.458372599706697
74624	4930429D17Rik	-0.07964351190476347	5.065892755102041	-1.0364891478679334	0.32596191634610966	0.6364437902861073	-6.458508860213095
51477	ISYNA1	-0.07737418650793869	8.946411258503401	-1.036453863288186	0.325977532110432	0.6364437902861073	-6.458544853014914
151888	BTLA	-0.12332392857143	4.628861088435374	-1.036425040667847	0.3259902884503529	0.6364437902861073	-6.458574253434008
25972	UNC50	-0.0766402380952364	10.01576700680272	-1.0360445946390378	0.32615870203782094	0.6365863409456294	-6.458962265416649
7461	CLIP2	-0.136709384920637	5.543876700680272	-1.0360003572629657	0.32617828905517987	0.6365866235549922	-6.459007375214981
