DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	Databases
etri_07758	EGR1	MAP7	1958	9053	InnateDB
etri_07597	EGR1	MAPK1	1958	5594	InnateDB
etri_07506	EGR1	MAX	1958	4149	InnateDB
etri_07411	EGR1	MCHR1	1958	2847	InnateDB
etri_07507	EGR1	MCM6	1958	4175	InnateDB
etri_07508	EGR1	MCM7	1958	4176	InnateDB
etri_07510	EGR1	MEF2D	1958	4209	InnateDB
etri_07347	EGR1	METTL7B	1958	196410	InnateDB
etri_07738	EGR1	MGARP	1958	84709	InnateDB
etri_07637	EGR1	MIIP	1958	60672	InnateDB
etri_07478	EGR1	MIR124-3	1958	406909	InnateDB
etri_07479	EGR1	MIR125A	1958	406910	InnateDB
etri_07480	EGR1	MIR132	1958	406921	InnateDB
etri_07514	EGR1	MIR135B	1958	442891	InnateDB
etri_07481	EGR1	MIR141	1958	406933	InnateDB
etri_07620	EGR1	MIR146B	1958	574447	InnateDB
etri_07482	EGR1	MIR148A	1958	406940	InnateDB
etri_07483	EGR1	MIR149	1958	406941	InnateDB
etri_07484	EGR1	MIR152	1958	406943	InnateDB
etri_07500	EGR1	MIR17HG	1958	407975	InnateDB
etri_07485	EGR1	MIR183	1958	406959	InnateDB
etri_07486	EGR1	MIR185	1958	406961	InnateDB
etri_07487	EGR1	MIR191	1958	406966	InnateDB
etri_07488	EGR1	MIR199B	1958	406978	InnateDB
etri_07489	EGR1	MIR200B	1958	406984	InnateDB
etri_07490	EGR1	MIR212	1958	406994	InnateDB
etri_07491	EGR1	MIR23A	1958	407010	InnateDB
etri_07492	EGR1	MIR23B	1958	407011	InnateDB
etri_07493	EGR1	MIR25	1958	407014	InnateDB
etri_07494	EGR1	MIR27A	1958	407018	InnateDB
etri_07257	EGR1	MIR301B	1958	100126318	InnateDB
etri_07495	EGR1	MIR30E	1958	407034	InnateDB
etri_07496	EGR1	MIR32	1958	407036	InnateDB
etri_07515	EGR1	MIR326	1958	442900	InnateDB
etri_07516	EGR1	MIR335	1958	442904	InnateDB
etri_07538	EGR1	MIR425	1958	494337	InnateDB
etri_07638	EGR1	MIR455	1958	619556	InnateDB
etri_07685	EGR1	MIR596	1958	693181	InnateDB
etri_07687	EGR1	MIR642A	1958	693227	InnateDB
etri_07497	EGR1	MIR95	1958	407052	InnateDB
etri_07498	EGR1	MIR96	1958	407053	InnateDB
etri_07499	EGR1	MIR99B	1958	407056	InnateDB
etri_07715	EGR1	MLLT10	1958	8028	InnateDB
etri_07293	EGR1	MLLT11	1958	10962	InnateDB
etri_07518	EGR1	MMUT	1958	4594	InnateDB
etri_07644	EGR1	MOAP1	1958	64112	InnateDB
etri_07290	EGR1	MRPS30	1958	10884	InnateDB
etri_07621	EGR1	MRTFA	1958	57591	InnateDB
etri_07517	EGR1	MTAP	1958	4507	InnateDB
etri_07776	EGR1	MUC16	1958	94025	InnateDB
etri_07791	EGR1	MVP	1958	9961	InnateDB
etri_07764	EGR1	MYADM	1958	91663	InnateDB
etri_07520	EGR1	MYD88	1958	4615	InnateDB
etri_07415	EGR1	MYLIP	1958	29116	InnateDB
etri_07521	EGR1	MYOC	1958	4653	InnateDB
etri_07522	EGR1	NAB1	1958	4664	InnateDB
etri_07525	EGR1	NASP	1958	4678	InnateDB
etri_07527	EGR1	NDUFB9	1958	4715	InnateDB
etri_07528	EGR1	NFIC	1958	4782	InnateDB
etri_07529	EGR1	NFIL3	1958	4783	InnateDB
etri_07530	EGR1	NFIX	1958	4784	InnateDB
etri_07532	EGR1	NFYA	1958	4800	InnateDB
etri_07533	EGR1	NME1	1958	4830	InnateDB
etri_07657	EGR1	NME1-NME2	1958	654364	InnateDB
etri_07766	EGR1	NOLC1	1958	9221	InnateDB
etri_07534	EGR1	NOS1	1958	4842	InnateDB
etri_07541	EGR1	NOSIP	1958	51070	InnateDB
etri_07408	EGR1	NPBWR1	1958	2831	InnateDB
etri_07536	EGR1	NPM1	1958	4869	InnateDB
etri_07537	EGR1	NT5E	1958	4907	InnateDB
etri_07590	EGR1	NUP133	1958	55746	InnateDB
etri_07779	EGR1	OPN4	1958	94233	InnateDB
etri_07399	EGR1	OR2W1	1958	26692	InnateDB
etri_07613	EGR1	PAK6	1958	56924	InnateDB
etri_07306	EGR1	PANX3	1958	116337	InnateDB
etri_07540	EGR1	PAX6	1958	5080	InnateDB
etri_07716	EGR1	PBX4	1958	80714	InnateDB
etri_07542	EGR1	PCM1	1958	5108	InnateDB
etri_07551	EGR1	PCYT1A	1958	5130	InnateDB
etri_07556	EGR1	PDE6B	1958	5158	InnateDB
etri_07378	EGR1	PDSS1	1958	23590	InnateDB
etri_07559	EGR1	PENK	1958	5179	InnateDB
etri_07560	EGR1	PGC	1958	5225	InnateDB
etri_07582	EGR1	PGM2	1958	55276	InnateDB
etri_07577	EGR1	PID1	1958	55022	InnateDB
etri_07741	EGR1	PIK3R3	1958	8503	InnateDB
etri_07576	EGR1	PINX1	1958	54984	InnateDB
etri_07563	EGR1	PIP4K2A	1958	5305	InnateDB
etri_07650	EGR1	PLEKHG2	1958	64857	InnateDB
etri_07566	EGR1	PLSCR1	1958	5359	InnateDB
etri_07767	EGR1	PNMA1	1958	9240	InnateDB
etri_07292	EGR1	PNRC1	1958	10957	InnateDB
etri_07588	EGR1	POLR3E	1958	55718	InnateDB
etri_07571	EGR1	POU4F1	1958	5457	InnateDB
etri_07572	EGR1	PPARD	1958	5467	InnateDB
etri_07279	EGR1	PPIH	1958	10465	InnateDB
etri_07380	EGR1	PPIL2	1958	23759	InnateDB
etri_07362	EGR1	PPP1R35	1958	221908	InnateDB
etri_07579	EGR1	PPP2CA	1958	5515	InnateDB
etri_07585	EGR1	PRCP	1958	5547	InnateDB
etri_07586	EGR1	PRKACA	1958	5566	InnateDB
etri_07595	EGR1	PRKCSH	1958	5589	InnateDB
etri_07602	EGR1	PRKX	1958	5613	InnateDB
etri_07297	EGR1	PRSS23	1958	11098	InnateDB
etri_07606	EGR1	PRTN3	1958	5657	InnateDB
etri_07372	EGR1	PSD3	1958	23362	InnateDB
etri_07609	EGR1	PSG1	1958	5669	InnateDB
etri_07610	EGR1	PSG4	1958	5672	InnateDB
etri_07611	EGR1	PSG9	1958	5678	InnateDB
etri_07625	EGR1	PTPN13	1958	5783	InnateDB
etri_07396	EGR1	PTPN18	1958	26469	InnateDB
etri_07623	EGR1	PTPN6	1958	5777	InnateDB
etri_07628	EGR1	PTPRCAP	1958	5790	InnateDB
etri_07629	EGR1	PTPRN2	1958	5799	InnateDB
etri_07630	EGR1	PTPRO	1958	5800	InnateDB
etri_07575	EGR1	QRICH1	1958	54870	InnateDB
etri_07318	EGR1	RAB40A	1958	142684	InnateDB
etri_07557	EGR1	RAPGEF6	1958	51735	InnateDB
etri_07647	EGR1	RBM15	1958	64783	InnateDB
etri_07465	EGR1	RBMY1J	1958	378951	InnateDB
etri_07740	EGR1	RELT	1958	84957	InnateDB
etri_07634	EGR1	REST	1958	5978	InnateDB
etri_07750	EGR1	RGS11	1958	8786	InnateDB
etri_07285	EGR1	RGS14	1958	10636	InnateDB
etri_07397	EGR1	RGS17	1958	26575	InnateDB
etri_07635	EGR1	RGS3	1958	5998	InnateDB
etri_07636	EGR1	RHAG	1958	6005	InnateDB
etri_07301	EGR1	RNF139	1958	11236	InnateDB
etri_07334	EGR1	RNF168	1958	165918	InnateDB
etri_07363	EGR1	RRAS2	1958	22800	InnateDB
etri_07639	EGR1	RTN2	1958	6253	InnateDB
etri_07325	EGR1	RUNDC3B	1958	154661	InnateDB
etri_07443	EGR1	S100A7A	1958	338324	InnateDB
etri_07731	EGR1	SARNP	1958	84324	InnateDB
etri_07708	EGR1	SEMA3B	1958	7869	InnateDB
etri_07417	EGR1	SENP1	1958	29843	InnateDB
etri_07369	EGR1	SEPT6	1958	23157	InnateDB
etri_07562	EGR1	SERPINB13	1958	5275	InnateDB
etri_07645	EGR1	SGCD	1958	6444	InnateDB
etri_07646	EGR1	SHC1	1958	6464	InnateDB
etri_07624	EGR1	SLAMF7	1958	57823	InnateDB
etri_07660	EGR1	SLC11A1	1958	6556	InnateDB
etri_07661	EGR1	SLC15A1	1958	6564	InnateDB
etri_07662	EGR1	SLC18A1	1958	6570	InnateDB
etri_07765	EGR1	SLC24A1	1958	9187	InnateDB
etri_07544	EGR1	SLC45A2	1958	51151	InnateDB
etri_07655	EGR1	SLC6A12	1958	6539	InnateDB
etri_07654	EGR1	SLC6A6	1958	6533	InnateDB
etri_07658	EGR1	SLC8A1	1958	6546	InnateDB
etri_07663	EGR1	SLN	1958	6588	InnateDB
etri_07664	EGR1	SLPI	1958	6590	InnateDB
etri_07502	EGR1	SMAD1	1958	4086	InnateDB
etri_07503	EGR1	SMAD3	1958	4088	InnateDB
etri_07665	EGR1	SMARCB1	1958	6598	InnateDB
etri_07666	EGR1	SMPD1	1958	6609	InnateDB
etri_07728	EGR1	SNX25	1958	83891	InnateDB
etri_07668	EGR1	SORD	1958	6652	InnateDB
etri_07670	EGR1	SOX11	1958	6664	InnateDB
etri_07669	EGR1	SOX5	1958	6660	InnateDB
etri_07671	EGR1	SP1	1958	6667	InnateDB
etri_07761	EGR1	SPOCD1	1958	90853	InnateDB
etri_07672	EGR1	SPTAN1	1958	6709	InnateDB
etri_07307	EGR1	SSX2IP	1958	117178	InnateDB
etri_07393	EGR1	STAP1	1958	26228	InnateDB
etri_07759	EGR1	STARD13	1958	90627	InnateDB
etri_07674	EGR1	STAT3	1958	6774	InnateDB
etri_07675	EGR1	STC1	1958	6781	InnateDB
etri_07676	EGR1	STXBP3	1958	6814	InnateDB
etri_07679	EGR1	TAF6	1958	6878	InnateDB
etri_07584	EGR1	TBC1D2	1958	55357	InnateDB
etri_07682	EGR1	TBCA	1958	6902	InnateDB
etri_07291	EGR1	TCERG1	1958	10915	InnateDB
etri_07686	EGR1	TCF7	1958	6932	InnateDB
etri_07722	EGR1	TIGD6	1958	81789	InnateDB
etri_07690	EGR1	TIMP2	1958	7077	InnateDB
etri_07691	EGR1	TLE4	1958	7091	InnateDB
etri_07727	EGR1	TM2D2	1958	83877	InnateDB
etri_07774	EGR1	TM9SF2	1958	9375	InnateDB
etri_07583	EGR1	TMEM74B	1958	55321	InnateDB
etri_07404	EGR1	TMEM97	1958	27346	InnateDB
etri_07391	EGR1	TMEM98	1958	26022	InnateDB
etri_07275	EGR1	TNIP1	1958	10318	InnateDB
etri_07694	EGR1	TNP2	1958	7142	InnateDB
etri_07615	EGR1	TOMM22	1958	56993	InnateDB
etri_07695	EGR1	TPT1	1958	7178	InnateDB
etri_07696	EGR1	TRAF6	1958	7189	InnateDB
etri_07726	EGR1	TRAPPC9	1958	83696	InnateDB
etri_07608	EGR1	TRIM39	1958	56658	InnateDB
etri_07714	EGR1	TRIM45	1958	80263	InnateDB
etri_07604	EGR1	TRPV5	1958	56302	InnateDB
etri_07392	EGR1	TTLL3	1958	26140	InnateDB
etri_07273	EGR1	UBE4B	1958	10277	InnateDB
etri_07697	EGR1	UBP1	1958	7342	InnateDB
etri_07698	EGR1	VAV1	1958	7409	InnateDB
etri_07589	EGR1	VPS35	1958	55737	InnateDB
etri_07700	EGR1	WT1	1958	7490	InnateDB
etri_07587	EGR1	YJU2	1958	55702	InnateDB
etri_07552	EGR1	YTHDF2	1958	51441	InnateDB
etri_07701	EGR1	YWHAH	1958	7533	InnateDB
etri_07578	EGR1	ZCWPW1	1958	55063	InnateDB
etri_07570	EGR1	ZDHHC13	1958	54503	InnateDB
etri_07543	EGR1	ZDHHC9	1958	51114	InnateDB
etri_07702	EGR1	ZFP36	1958	7538	InnateDB
etri_07705	EGR1	ZNF146	1958	7705	InnateDB
etri_07706	EGR1	ZNF207	1958	7756	InnateDB
etri_07387	EGR1	ZNF345	1958	25850	InnateDB
etri_07627	EGR1	ZNF410	1958	57862	InnateDB
etri_07787	EGR1	ZNF536	1958	9745	InnateDB
etri_07730	EGR1	ZNF644	1958	84146	InnateDB
etri_07704	EGR1	ZNF74	1958	7625	InnateDB
etri_02173	EGR2	ARC	1959	23237	InnateDB
etri_02220	EGR2	ARL3	1959	403	InnateDB
etri_02174	EGR2	BACH2	1959	60468	InnateDB
etri_02176	EGR2	BCL2L11	1959	10018	InnateDB
etri_02234	EGR2	CA12	1959	771	InnateDB
etri_02191	EGR2	CD74	1959	972	InnateDB
etri_02221	EGR2	CIB2	1959	10518	InnateDB
etri_02179	EGR2	CISH	1959	1154	InnateDB
etri_02180	EGR2	CRABP2	1959	1382	InnateDB
etri_02218	EGR2	CRTAM	1959	56253	InnateDB
etri_02200	EGR2	CYTH3	1959	9265	InnateDB
etri_02217	EGR2	DDX11	1959	1663	InnateDB
etri_02170	EGR2	DGKZ	1959	8525	InnateDB
etri_02209	EGR2	E130308A19Rik	1959	230259	InnateDB
etri_02211	EGR2	ECE1	1959	1889	InnateDB
etri_02181	EGR2	EGR2	1959	1959	InnateDB
etri_02216	EGR2	EXPH5	1959	23086	InnateDB
etri_02184	EGR2	FHL2	1959	2274	InnateDB
etri_02185	EGR2	GNB5	1959	10681	InnateDB
etri_02225	EGR2	GUCY1A1	1959	2982	InnateDB
etri_02212	EGR2	JAZF1	1959	221895	InnateDB
etri_02193	EGR2	KLF9	1959	687	InnateDB
etri_02194	EGR2	LAG3	1959	3902	InnateDB
etri_02229	EGR2	MCRIP2	1959	84331	InnateDB
etri_02205	EGR2	MTSS1	1959	9788	InnateDB
etri_02226	EGR2	Nrgn	1959	64011	InnateDB
etri_02230	EGR2	NRN1	1959	51299	InnateDB
etri_02222	EGR2	NSMF	1959	26012	InnateDB
etri_02171	EGR2	OLR1	1959	4973	InnateDB
etri_02214	EGR2	PACSIN1	1959	29993	InnateDB
etri_02198	EGR2	PDK2	1959	5164	InnateDB
etri_02199	EGR2	PROS1	1959	5627	InnateDB
etri_02201	EGR2	PTGFRN	1959	5738	InnateDB
etri_02233	EGR2	RAI14	1959	26064	InnateDB
etri_02232	EGR2	RASGEF1A	1959	221002	InnateDB
etri_02215	EGR2	RBFOX1	1959	54715	InnateDB
etri_02224	EGR2	REPIN1	1959	29803	InnateDB
etri_02228	EGR2	RGCC	1959	28984	InnateDB
etri_02202	EGR2	RYR1	1959	6261	InnateDB
etri_02227	EGR2	SDR39U1	1959	56948	InnateDB
etri_02204	EGR2	SEMA7A	1959	8482	InnateDB
etri_02172	EGR2	SLC13A3	1959	64849	InnateDB
etri_02182	EGR2	SLC17A6	1959	57084	InnateDB
etri_02223	EGR2	STK32C	1959	282974	InnateDB
etri_02206	EGR2	TNFRSF9	1959	3604	InnateDB
etri_02231	EGR2	TRPM4	1959	54795	InnateDB
etri_02219	EGR2	TSPAN5	1959	10098	InnateDB
etri_02208	EGR2	TTC3	1959	7267	InnateDB
etri_07832	EGR3	CD40LG	1960	959	InnateDB
etri_21959	EHMT1	CXCL8	79813	3576	InnateDB
etri_21901	EHMT1	IL6	79813	3569	InnateDB
etri_21902	EHMT1	MYC	79813	4609	InnateDB
etri_21903	EHMT1	TNF	79813	7124	InnateDB
etri_00861	EHMT2	CD27	10919	939	InnateDB
etri_00845	EHMT2	CIITA	10919	4261	InnateDB
etri_00843	EHMT2	ELANE	10919	1991	InnateDB
etri_00857	EHMT2	IFNB1	10919	3456	InnateDB
etri_00858	EHMT2	IL2RA	10919	3559	InnateDB
etri_00846	EHMT2	MYC	10919	4609	InnateDB
etri_00118	EIF1	IL2RA	10209	3559	InnateDB
etri_08233	ELANE	CDKN1A	1991	1026	InnateDB
etri_08237	ELF1	FCAR	1997	2204	InnateDB
etri_08238	ELF1	FES	1997	2242	InnateDB
etri_08239	ELF1	IL2RA	1997	3559	InnateDB
etri_17952	ELF4	PRF1	2000	5551	InnateDB
etri_08273	ELK1	CDKN1A	2002	1026	InnateDB
etri_02269	ELK3	EGR1	2004	1958	InnateDB
etri_02272	ELK4	EGR1	2005	1958	InnateDB
etri_00214	EMG1	IL13	10436	3596	InnateDB
etri_14189	EP300	ALPL	2033	249	InnateDB
etri_08470	EP300	ATM	2033	472	InnateDB
etri_08484	EP300	BAX	2033	581	InnateDB
etri_08489	EP300	BCL2A1	2033	597	InnateDB
etri_08491	EP300	BCL2L1	2033	598	InnateDB
etri_08440	EP300	BIRC3	2033	330	InnateDB
etri_08509	EP300	CASP1	2033	834	InnateDB
etri_08510	EP300	CASP8	2033	841	InnateDB
etri_08511	EP300	CASP9	2033	842	InnateDB
etri_08517	EP300	CCNA1	2033	8900	InnateDB
etri_08516	EP300	CCNA2	2033	890	InnateDB
etri_08522	EP300	CD69	2033	969	InnateDB
etri_08523	EP300	CDC25A	2033	993	InnateDB
etri_08408	EP300	CDKN1B	2033	1027	InnateDB
etri_08409	EP300	CDKN1C	2033	1028	InnateDB
etri_08410	EP300	CDKN2A	2033	1029	InnateDB
etri_08515	EP300	CFLAR	2033	8837	InnateDB
etri_08467	EP300	CIITA	2033	4261	InnateDB
etri_08419	EP300	DDIT3	2033	1649	InnateDB
etri_08421	EP300	DUSP1	2033	1843	InnateDB
etri_08422	EP300	DUSP2	2033	1844	InnateDB
etri_08424	EP300	E2F1	2033	1869	InnateDB
etri_08425	EP300	E2F4	2033	1874	InnateDB
etri_08426	EP300	EGR1	2033	1958	InnateDB
etri_08427	EP300	EP300	2033	2033	InnateDB
etri_08452	EP300	FASLG	2033	356	InnateDB
etri_08432	EP300	FOXG1	2033	2290	InnateDB
etri_08436	EP300	GAPDH	2033	2597	InnateDB
etri_14209	EP300	Gzmb	2033	14939	InnateDB
etri_08442	EP300	IFNA1	2033	3439	InnateDB
etri_08445	EP300	IFNA14	2033	3448	InnateDB
etri_08443	EP300	IFNA2	2033	3440	InnateDB
etri_08444	EP300	IFNA7	2033	3444	InnateDB
etri_08446	EP300	IFNB1	2033	3456	InnateDB
etri_14211	EP300	IL17A	2033	3605	InnateDB
etri_14239	EP300	IL17F	2033	112744	InnateDB
etri_08451	EP300	IL2	2033	3558	InnateDB
etri_08453	EP300	IL4	2033	3565	InnateDB
etri_08458	EP300	IRF1	2033	3659	InnateDB
etri_08459	EP300	IRF7	2033	3665	InnateDB
etri_08521	EP300	ISG15	2033	9636	InnateDB
etri_08460	EP300	ITK	2033	3702	InnateDB
etri_08461	EP300	KCNMB1	2033	3779	InnateDB
etri_08406	EP300	LOC101928269	2033	101928269	InnateDB
etri_08481	EP300	MAPK13	2033	5603	InnateDB
etri_08514	EP300	MMP23B	2033	8510	InnateDB
etri_08472	EP300	NFKBIA	2033	4792	InnateDB
etri_08473	EP300	NPR2	2033	4882	InnateDB
etri_08520	EP300	ORMDL3	2033	94103	InnateDB
etri_08476	EP300	PDE4A	2033	5141	InnateDB
etri_08477	EP300	PDE4C	2033	5143	InnateDB
etri_08479	EP300	PLA2G4A	2033	5321	InnateDB
etri_08475	EP300	PLAC8	2033	51316	InnateDB
etri_08482	EP300	PSMD10	2033	5716	InnateDB
etri_08486	EP300	RB1	2033	5925	InnateDB
etri_08464	EP300	STMN1	2033	3925	InnateDB
etri_14231	EP300	TAP2	2033	6891	InnateDB
etri_08500	EP300	TGFB1	2033	7040	InnateDB
etri_08502	EP300	TNF	2033	7124	InnateDB
etri_14187	EP300	Wfdc17	2033	100034251	InnateDB
etri_13036	EPHB1	EGR1	2047	1958	InnateDB
etri_08772	EPHB4	CCDC68	2050	80323	InnateDB
etri_08771	EPHB4	GALNT16	2050	57452	InnateDB
etri_08770	EPHB4	LEF1	2050	51176	InnateDB
etri_08773	EPHB4	QRFPR	2050	84109	InnateDB
etri_09446	ERCC3	CCND1	2071	595	InnateDB
etri_09445	ERCC3	IRF1	2071	3659	InnateDB
etri_09447	ERCC3	TAF7	2071	6879	InnateDB
etri_09464	ERG	IGF1R	2078	3480	InnateDB
etri_02665	ESR1	CLDN5	2099	7122	InnateDB
etri_10277	ESR1	EBAG9	2099	9166	InnateDB
etri_10184	ESR1	FGFR2	2099	2263	InnateDB
etri_02696	ESR2	CLDN5	2100	7122	InnateDB
etri_10417	ETS1	KIR2DL4	2113	3805	InnateDB
etri_13056	ETV3	MYC	2117	4609	InnateDB
etri_02729	ETV6	CCL13	2120	6357	InnateDB
etri_02730	ETV6	Ccl7	2120	20306	InnateDB
etri_02719	ETV6	EPHA4	2120	2043	InnateDB
etri_02724	ETV6	IL9	2120	3578	InnateDB
etri_02725	ETV6	LCN2	2120	3934	InnateDB
etri_02727	ETV6	PTX3	2120	5806	InnateDB
etri_11117	EZH2	CEBPD	2146	1052	InnateDB
etri_11127	EZH2	CHD5	2146	26038	InnateDB
etri_11121	EZH2	CTNNA1	2146	1495	InnateDB
etri_11123	EZH2	EGR1	2146	1958	InnateDB
etri_11128	EZH2	GATA3	2146	2625	InnateDB
etri_11130	EZH2	HOXA1	2146	3198	InnateDB
etri_11131	EZH2	HOXA5	2146	3202	InnateDB
etri_11133	EZH2	HOXB7	2146	3217	InnateDB
etri_11142	EZH2	MYT1	2146	4661	InnateDB
etri_11148	EZH2	RARB	2146	5915	InnateDB
etri_12242	FLI1	CD68	2313	968	InnateDB
etri_02859	FLI1	EGR1	2313	1958	InnateDB
etri_02867	FOS	APP	2353	351	InnateDB
etri_12404	FOS	CAMP	2353	820	InnateDB
etri_12397	FOS	CCL14	2353	6358	InnateDB
etri_02876	FOS	FCGR2B	2353	2213	InnateDB
etri_02894	FOS	MMP13	2353	4322	InnateDB
etri_02932	FOS	Ms4a4b	2353	60361	InnateDB
etri_02869	FOS	PRDM1	2353	639	InnateDB
etri_02937	FOS	TLR9	2353	54106	InnateDB
etri_02931	FOS	TREM1	2353	54210	InnateDB
etri_12401	FOS	VEGFA	2353	7422	InnateDB
etri_02955	FOSL2	BCL11B	2355	64919	InnateDB
etri_03745	FOXA1	AACS	3169	65985	InnateDB
etri_03743	FOXA1	ACSL3	3169	2181	InnateDB
etri_03735	FOXA1	ACSL5	3169	51703	InnateDB
etri_03698	FOXA1	Apoc1	3169	11812	InnateDB
etri_03710	FOXA1	CCN1	3169	3491	InnateDB
etri_03737	FOXA1	CDIPT	3169	10423	InnateDB
etri_03701	FOXA1	CDKN1A	3169	1026	InnateDB
etri_03711	FOXA1	FABP6	3169	2172	InnateDB
etri_13865	FOXA1	FGFR2	3169	2263	InnateDB
etri_03702	FOXA1	GAA	3169	2548	InnateDB
etri_03704	FOXA1	GALK1	3169	2584	InnateDB
etri_13890	FOXA1	GREB1	3169	9687	InnateDB
etri_03705	FOXA1	GYS1	3169	2997	InnateDB
etri_03709	FOXA1	IGFBP1	3169	3484	InnateDB
etri_13867	FOXA1	LRIG1	3169	26018	InnateDB
etri_13856	FOXA1	MERTK	3169	10461	InnateDB
etri_03744	FOXA1	PCK2	3169	5106	InnateDB
etri_03716	FOXA1	PFKL	3169	5211	InnateDB
etri_03731	FOXA1	PISD	3169	23761	InnateDB
etri_03717	FOXA1	PLA2G1B	3169	5319	InnateDB
etri_03695	FOXA1	PLIN2	3169	123	InnateDB
etri_03722	FOXA1	SGPL1	3169	8879	InnateDB
etri_03727	FOXA1	SIAE	3169	54414	InnateDB
etri_13888	FOXA1	UPK2	3169	7379	InnateDB
etri_11978	FOXC2	MET	2303	4233	InnateDB
etri_02825	FOXM1	NFATC3	2305	4775	InnateDB
etri_17842	FOXO1	TCF7	2308	6932	InnateDB
etri_12196	FOXO3	ATG12	2309	9140	InnateDB
etri_17926	FOXO3	BANK1	2309	55024	InnateDB
etri_17883	FOXO3	Cbr2	2309	12409	InnateDB
etri_17911	FOXO3	CCL5	2309	6352	InnateDB
etri_17885	FOXO3	CD72	2309	971	InnateDB
etri_17886	FOXO3	CDKN2C	2309	1031	InnateDB
etri_17938	FOXO3	CENPW	2309	387103	InnateDB
etri_12165	FOXO3	CFH	2309	3075	InnateDB
etri_17919	FOXO3	CMPK2	2309	129607	InnateDB
etri_17879	FOXO3	DDHD1	2309	80821	InnateDB
etri_17921	FOXO3	DDX58	2309	23586	InnateDB
etri_17923	FOXO3	DDX60	2309	55601	InnateDB
etri_17945	FOXO3	DHX58	2309	79132	InnateDB
etri_17891	FOXO3	EDIL3	2309	10085	InnateDB
etri_17935	FOXO3	FBXO39	2309	162517	InnateDB
etri_17893	FOXO3	FGL2	2309	10875	InnateDB
etri_17914	FOXO3	FOXP3	2309	50943	InnateDB
etri_12184	FOXO3	GABARAPL1	2309	23710	InnateDB
etri_17937	FOXO3	GPR85	2309	54329	InnateDB
etri_17930	FOXO3	HIST1H2BB	2309	3018	InnateDB
etri_17896	FOXO3	HTR2A	2309	3356	InnateDB
etri_17943	FOXO3	Ifi27l2a	2309	76933	InnateDB
etri_17941	FOXO3	IFIH1	2309	64135	InnateDB
etri_17898	FOXO3	IL10	2309	3586	InnateDB
etri_17928	FOXO3	IL27	2309	246778	InnateDB
etri_17931	FOXO3	IRF7	2309	3665	InnateDB
etri_12195	FOXO3	MAP1LC3B	2309	81631	InnateDB
etri_17940	FOXO3	MRTO4	2309	51154	InnateDB
etri_17904	FOXO3	Mx1	2309	17857	InnateDB
etri_17905	FOXO3	Mx2	2309	17858	InnateDB
etri_17884	FOXO3	NOCT	2309	25819	InnateDB
etri_17877	FOXO3	NT5C3A	2309	51251	InnateDB
etri_17878	FOXO3	NUSAP1	2309	51203	InnateDB
etri_17927	FOXO3	OAS3	2309	4940	InnateDB
etri_17922	FOXO3	OASL	2309	8638	InnateDB
etri_17924	FOXO3	Oasl2	2309	23962	InnateDB
etri_17929	FOXO3	OR4C6	2309	219432	InnateDB
etri_17910	FOXO3	RAD51	2309	5888	InnateDB
etri_17876	FOXO3	RDH14	2309	57665	InnateDB
etri_17933	FOXO3	RSAD2	2309	91543	InnateDB
etri_17939	FOXO3	RTP4	2309	64108	InnateDB
etri_17916	FOXO3	SIGLEC1	2309	6614	InnateDB
etri_17901	FOXO3	STARD6	2309	147323	InnateDB
etri_17925	FOXO3	USP18	2309	11274	InnateDB
etri_17934	FOXO3	ZBP1	2309	81030	InnateDB
etri_17917	FOXO3	ZNF583	2309	147949	InnateDB
etri_00820	Foxp1	ARG2	108655	384	InnateDB
etri_00823	Foxp1	IL17RA	108655	23765	InnateDB
etri_00824	Foxp1	IL6	108655	3569	InnateDB
etri_08643	FOXP3	ICOS	50943	29851	InnateDB
etri_08637	FOXP3	IRF4	50943	3662	InnateDB
etri_08638	FOXP3	NFATC1	50943	4772	InnateDB
etri_21418	FOXP4	ARG2	116113	384	InnateDB
etri_22792	FOXQ1	CDH2	94234	1000	InnateDB
etri_22030	FXR1	NOS2	8087	4843	InnateDB
etri_00087	G3BP1	IL13	10146	3596	InnateDB
etri_02962	GABPA	BCL2L1	2551	598	InnateDB
etri_12625	GABPA	FCER1G	2551	2207	InnateDB
etri_12627	GABPA	ITGAX	2551	3687	InnateDB
etri_12628	GABPA	KIR3DL1	2551	3811	InnateDB
etri_12633	GABPB1	FCER1G	2553	2207	InnateDB
etri_02970	GABPB1	IL7R	2553	3575	InnateDB
etri_12636	GABPB1	SKP2	2553	6502	InnateDB
etri_10559	GABPB2	IL7R	126626	3575	InnateDB
etri_01695	GABPB2	ITGAX	126626	3687	InnateDB
etri_12746	GATA1	CLDN5	2623	7122	InnateDB
etri_02978	GATA1	CPA3	2623	1359	InnateDB
etri_12716	GATA1	IL2RA	2623	3559	InnateDB
etri_12682	GATA1	OCLN	2623	100506658	InnateDB
etri_12744	GATA1	TIMP1	2623	7076	InnateDB
etri_12745	GATA1	TJP1	2623	7082	InnateDB
etri_12758	GATA2	CCR3	2624	1232	InnateDB
etri_03008	GATA2	CPA3	2624	1359	InnateDB
etri_03010	GATA2	ERG	2624	2078	InnateDB
etri_03012	GATA2	GATA2	2624	2624	InnateDB
etri_03027	GATA2	KMT2A	2624	4297	InnateDB
