TF_Symbol	TF_Entrez_ID	PubMed_ID	Database	Status
SREBF1	6720	17188681	PubMedQuery	unexamined
SREBF1	6720	16306078	PubMedQuery	unexamined
SREBF1	6720	16112614	PubMedQuery	unexamined
SREBF1	6720	15930175	PubMedQuery	unexamined
SREBF1	6720	15627654	PubMedQuery	unexamined
SREBF1	6720	12871210	PubMedQuery	unexamined
SREBF1	6720	16199872	TFactS	unexamined
SREBF1	6720	20575761	TFactS	unexamined
SREBF1	6720	11483628	TFactS	unexamined
SREBF1	6720	15249218	TFactS	unexamined
SREBF1	6720	11279217	TFactS	unexamined
SREBF1	6720	11739104	TFactS	unexamined
SREBF1	6720	9054427	TFactS	unexamined
SREBF1	6720	18226595	TFactS	unexamined
SREBF1	6720	18272928	TFactS	unexamined
SREBF1	6720	12083769	TFactS	unexamined
SREBF1	6720	17027328	TFactS	unexamined
SREBF1	6720	11435428	TFactS	unexamined
SREBF1	6720	19136075	TFactS	unexamined
SREBF1	6720	11792729	TFactS	unexamined
SREBF1	6720	10393213	TFactS	unexamined
SREBF1	6720	9575211	TFactS	unexamined
SREBF1	6720	9651391	TFactS	unexamined
SREBF1	6720	17452746	TFactS	unexamined
SREBF1	6720	12871210	TFactS	unexamined
SREBF1	6720	15073165	TFactS	unexamined
SREBF1	6720	12145168	TFactS	unexamined
SREBF1	6720	20980003	TFactS	unexamined
SREBF1	6720	10455139	TFactS	unexamined
SREBF1	6720	10777536	TFactS	unexamined
SREBF1	6720	12730330	TFactS	unexamined
SREBF1	6720	15716578	TFactS	unexamined
SREBF1	6720	11414710	TFactS	unexamined
SREBF1	6720	16787385	TFactS	unexamined
SREBF1	6720	16831124	TFactS	unexamined
SREBF1	6720	15123650	TFactS	unexamined
SREBF1	6720	17142457	TFactS	unexamined
SREBF1	6720	16091421	TFactS	unexamined
SREBF1	6720	11855808	TRRUST	unexamined
SREBF1	6720	23137031	TRRUST	unexamined
SREBF1	6720	18669923	TRRUST	unexamined
SREBF1	6720	22493063	TRRUST	unexamined
SREBF1	6720	16199872	TRRUST	unexamined
SREBF1	6720	20542418	TRRUST	unexamined
SREBF1	6720	20575761	TRRUST	unexamined
SREBF1	6720	22278400	TRRUST	unexamined
SREBF1	6720	17003504	TRRUST	unexamined
SREBF1	6720	21549685	TRRUST	unexamined
SREBF1	6720	15249218	TRRUST	unexamined
SREBF1	6720	10962028	TRRUST	unexamined
SREBF1	6720	11790787	TRRUST	unexamined
SREBF1	6720	16891625	TRRUST	unexamined
SREBF1	6720	17197698	TRRUST	unexamined
SREBF1	6720	17456898	TRRUST	unexamined
SREBF1	6720	18281474	TRRUST	unexamined
SREBF1	6720	22279139	TRRUST	unexamined
SREBF1	6720	9421459	TRRUST	unexamined
SREBF1	6720	22721968	TRRUST	unexamined
SREBF1	6720	9054427	TRRUST	unexamined
SREBF1	6720	19095962	TRRUST	unexamined
SREBF1	6720	17452746	TRRUST	unexamined
SREBF1	6720	21266768	TRRUST	unexamined
SREBF1	6720	11684682	TRRUST	unexamined
SREBF1	6720	18060044	TRRUST	unexamined
SREBF1	6720	16234270	TRRUST	unexamined
SREBF1	6720	18334608	TRRUST	unexamined
SREBF1	6720	24451368	TRRUST	unexamined
SREBF1	6720	18272928	TRRUST	unexamined
SREBF1	6720	19962449	TRRUST	unexamined
SREBF1	6720	17439953	TRRUST	unexamined
SREBF1	6720	21531336	TRRUST	unexamined
SREBF1	6720	11414710	TRRUST	unexamined
SREBF1	6720	16787385	TRRUST	unexamined
SREBF1	6720	23348573	TRRUST	unexamined
SREBF1	6720	15123650	TRRUST	unexamined
SREBF1	6720	18834645	TRRUST	unexamined
SREBF1	6720	22710480	TRRUST	unexamined
SREBF1	6720	20032468	TRRUST	unexamined
SREBF1	6720	23824195	TRRUST	unexamined
SREBF1	6720	15489540	TRRUST	unexamined
SREBF1	6720	11435428	TRRUST	unexamined
SREBF1	6720	11739104	TRRUST	unexamined
SREBF1	6720	19136075	TRRUST	unexamined
SREBF1	6720	10393213	TRRUST	unexamined
SREBF1	6720	15317819	TRRUST	unexamined
SREBF1	6720	16448983	TRRUST	unexamined
SREBF1	6720	10520861	TRRUST	unexamined
SREBF1	6720	17449569	TRRUST	unexamined
SREBF1	6720	11008488	TRRUST	unexamined
SREBF1	6720	11111077	TRRUST	unexamined
SREBF1	6720	8798690	TRRUST	unexamined
SREBF1	6720	17350599	TRRUST	unexamined
SREBF1	6720	19553673	TRRUST	unexamined
SREBF1	6720	17921436	TRRUST	unexamined
SREBF1	6720	14747281	TRRUST	unexamined
SREBF1	6720	12764144	TRRUST	unexamined
SREBF1	6720	12531699	TRRUST	unexamined
SREBF1	6720	18420801	TRRUST	unexamined
SREBF1	6720	20173757	TRRUST	unexamined
SREBF1	6720	9300785	TRRUST	unexamined
SREBF1	6720	16091421	TRRUST	unexamined
SREBF1	6720	20071336	TRRUST	unexamined
SREBF1	6720	12180145	TRRUST	unexamined
SREBF1	6720	22153697	TRRUST	unexamined
SREBF1	6720	20980003	TRRUST	unexamined
SREBF1	6720	10777536	TRRUST	unexamined
SREBF1	6720	14744869	TRRUST	unexamined
SREBF1	6720	10409739	TRRUST	unexamined
SREBF1	6720	22672904	TRRUST	unexamined
SREBF1	6720	22510410	TRRUST	unexamined
SREBF1	6720	19808659	TRRUST	unexamined
SREBF1	6720	15881188	TRRUST	unexamined
SREBF2	6721	16335799	HTRIdb_LC	unexamined
SREBF2	6721	20460578	HTRIdb_LC	unexamined
SREBF2	6721	20980003	HTRIdb_LC	unexamined
SREBF2	6721	10455139	HTRIdb_LC	unexamined
SREBF2	6721	16697011	HTRIdb_LC	unexamined
SREBF2	6721	20728021	HTRIdb_LC	unexamined
SREBF2	6721	19323650	HTRIdb_LC	unexamined
SREBF2	6721	20460578	InnateDB	unexamined
SREBF2	6721	25550450	InnateDB	unexamined
SREBF2	6721	26634251	PubMedQuery	unexamined
SREBF2	6721	23102786	PubMedQuery	unexamined
SREBF2	6721	21726644	PubMedQuery	unexamined
SREBF2	6721	19523964	PubMedQuery	unexamined
SREBF2	6721	19323650	PubMedQuery	unexamined
SREBF2	6721	18080173	PubMedQuery	unexamined
SREBF2	6721	16831124	PubMedQuery	unexamined
SREBF2	6721	16484503	PubMedQuery	unexamined
SREBF2	6721	15572673	PubMedQuery	unexamined
SREBF2	6721	15358760	PubMedQuery	unexamined
SREBF2	6721	14765107	PubMedQuery	unexamined
SREBF2	6721	11483628	TFactS	unexamined
SREBF2	6721	11739104	TFactS	unexamined
SREBF2	6721	15760897	TFactS	unexamined
SREBF2	6721	17300749	TFactS	unexamined
SREBF2	6721	18272928	TFactS	unexamined
SREBF2	6721	12083769	TFactS	unexamined
SREBF2	6721	17027328	TFactS	unexamined
SREBF2	6721	10918064	TFactS	unexamined
SREBF2	6721	11435428	TFactS	unexamined
SREBF2	6721	12855700	TFactS	unexamined
SREBF2	6721	10393213	TFactS	unexamined
SREBF2	6721	15358760	TFactS	unexamined
SREBF2	6721	9575211	TFactS	unexamined
SREBF2	6721	18080173	TFactS	unexamined
SREBF2	6721	21527728	TFactS	unexamined
SREBF2	6721	15073165	TFactS	unexamined
SREBF2	6721	16697011	TFactS	unexamined
SREBF2	6721	20980003	TFactS	unexamined
SREBF2	6721	10455139	TFactS	unexamined
SREBF2	6721	10777536	TFactS	unexamined
SREBF2	6721	15716578	TFactS	unexamined
SREBF2	6721	8900111	TFactS	unexamined
SREBF2	6721	20138239	TFactS	unexamined
SREBF2	6721	15450207	TFactS	unexamined
SREBF2	6721	17142457	TFactS	unexamined
SREBF2	6721	17921436	TRRUST	unexamined
SREBF2	6721	22992388	TRRUST	unexamined
SREBF2	6721	16199872	TRRUST	unexamined
SREBF2	6721	20926756	TRRUST	unexamined
SREBF2	6721	19095962	TRRUST	unexamined
SREBF2	6721	17452746	TRRUST	unexamined
SREBF2	6721	19179483	TRRUST	unexamined
SREBF2	6721	11684682	TRRUST	unexamined
SREBF2	6721	17300749	TRRUST	unexamined
SREBF2	6721	18272928	TRRUST	unexamined
SREBF2	6721	23709690	TRRUST	unexamined
SREBF2	6721	11435428	TRRUST	unexamined
SREBF2	6721	11739104	TRRUST	unexamined
SREBF2	6721	19500568	TRRUST	unexamined
SREBF2	6721	16335799	TRRUST	unexamined
SREBF2	6721	15922656	TRRUST	unexamined
SREBF2	6721	16901265	TRRUST	unexamined
SREBF2	6721	11008488	TRRUST	unexamined
SREBF2	6721	11111077	TRRUST	unexamined
SREBF2	6721	20450493	TRRUST	unexamined
SREBF2	6721	17448444	TRRUST	unexamined
SREBF2	6721	21123766	TRRUST	unexamined
SREBF2	6721	22288532	TRRUST	unexamined
SREBF2	6721	20460578	TRRUST	unexamined
SREBF2	6721	21527728	TRRUST	unexamined
SREBF2	6721	19288057	TRRUST	unexamined
SREBF2	6721	9300785	TRRUST	unexamined
SREBF2	6721	16697011	TRRUST	unexamined
SREBF2	6721	22153697	TRRUST	unexamined
SREBF2	6721	15721010	TRRUST	unexamined
SREBF2	6721	20980003	TRRUST	unexamined
SREBF2	6721	10455139	TRRUST	unexamined
SREBF2	6721	20728021	TRRUST	unexamined
SREBF2	6721	19497963	TRRUST	unexamined
SREBF2	6721	10409739	TRRUST	unexamined
SREBF2	6721	16806080	TRRUST	unexamined
SRF	6722	15449318	HTRIdb_LC	unexamined
SRF	6722	1902475	HTRIdb_LC	unexamined
SRF	6722	18337547	HTRIdb_LC	unexamined
SRF	6722	12496415	InnateDB	unexamined
SRF	6722	15749018	InnateDB	unexamined
SRF	6722	19417216	InnateDB	unexamined
SRF	6722	10806199	InnateDB	unexamined
SRF	6722	16170155	InnateDB	unexamined
SRF	6722	17209051	InnateDB	unexamined
SRF	6722	25303231	InnateDB	unexamined
SRF	6722	15933209	ORegAnno_LC	unexamined
SRF	6722	8782063	ORegAnno_LC	unexamined
SRF	6722	21421563	ORegAnno_LC	unexamined
SRF	6722	1922033	ORegAnno_LC	unexamined
SRF	6722	1762920	ORegAnno_LC	unexamined
SRF	6722	31659164	PubMedQuery	unexamined
SRF	6722	31435710	PubMedQuery	unexamined
SRF	6722	22580282	PubMedQuery	unexamined
SRF	6722	22129233	PubMedQuery	unexamined
SRF	6722	17898074	PubMedQuery	unexamined
SRF	6722	16966329	PubMedQuery	unexamined
SRF	6722	16451796	PubMedQuery	unexamined
SRF	6722	15617690	PubMedQuery	unexamined
SRF	6722	15542842	PubMedQuery	unexamined
SRF	6722	15933209	TFe	unexamined
SRF	6722	9571041	TFe	unexamined
SRF	6722	12760745	TFe	unexamined
SRF	6722	8782063	TFe	unexamined
SRF	6722	1762920	TFe	unexamined
SRF	6722	15550397	TRRUST	unexamined
SRF	6722	10993896	TRRUST	unexamined
SRF	6722	19269978	TRRUST	unexamined
SRF	6722	12486129	TRRUST	unexamined
SRF	6722	20404088	TRRUST	unexamined
SRF	6722	12496415	TRRUST	unexamined
SRF	6722	18557893	TRRUST	unexamined
SRF	6722	9813041	TRRUST	unexamined
SRF	6722	12654640	TRRUST	unexamined
SRF	6722	14970199	TRRUST	unexamined
SRF	6722	21984848	TRRUST	unexamined
SRF	6722	16597624	TRRUST	unexamined
SRF	6722	19724058	TRRUST	unexamined
SRF	6722	16170155	TRRUST	unexamined
SRF	6722	1531519	TRRUST	unexamined
SRF	6722	9032300	TRRUST	unexamined
SRF	6722	22456196	TRRUST	unexamined
SRF	6722	16814806	TRRUST	unexamined
SRF	6722	10742173	TRRUST	unexamined
SRF	6722	11846562	TRRUST	unexamined
SRF	6722	2200737	TRRUST	unexamined
SRF	6722	2493627	TRRUST	unexamined
SRF	6722	9734357	TRRUST	unexamined
SRF	6722	20808827	TRRUST	unexamined
SRF	6722	18780286	TRRUST	unexamined
SRF	6722	21131446	TRRUST	unexamined
SRF	6722	21670154	TRRUST	unexamined
SRF	6722	9880563	TRRUST	unexamined
SRF	6722	15514113	TRRUST	unexamined
SRF	6722	18604245	TRRUST	unexamined
SRF	6722	15623502	TRRUST	unexamined
SRF	6722	15550677	TRRUST	unexamined
SRF	6722	15806162	TRRUST	unexamined
SRRT	51593	28973446	PubMedQuery	unexamined
SRRT	51593	22198669	PubMedQuery	unexamined
SRRT	51593	22198669	TRRUST	unexamined
SRSF1	6426	26134847	PubMedQuery	unexamined
SRSF1	6426	23707382	PubMedQuery	unexamined
SRSF1	6426	23628989	PubMedQuery	unexamined
SRSF1	6426	22545246	TRRUST	unexamined
SRSF1	6426	19183244	TRRUST	unexamined
Sry	21674	29903884	ENdb	unexamined
Sry	21674	15056615	TRRUST	unexamined
Sry	21674	19933217	TRRUST	unexamined
Sry	21674	22294746	TRRUST	unexamined
Sry	21674	16571910	TRRUST	unexamined
Sry	21674	18244926	TRRUST	unexamined
SRY	6736	30315105	PubMedQuery	unexamined
SRY	6736	29970906	PubMedQuery	unexamined
SRY	6736	29749639	PubMedQuery	unexamined
SRY	6736	29447134	PubMedQuery	unexamined
SRY	6736	28081716	PubMedQuery	unexamined
SRY	6736	28063956	PubMedQuery	unexamined
SRY	6736	24607904	PubMedQuery	unexamined
SRY	6736	24003159	PubMedQuery	unexamined
SRY	6736	23975793	PubMedQuery	unexamined
SRY	6736	23901118	PubMedQuery	unexamined
SRY	6736	23559562	PubMedQuery	unexamined
SRY	6736	23361361	PubMedQuery	unexamined
SRY	6736	23318640	PubMedQuery	unexamined
SRY	6736	23042739	PubMedQuery	unexamined
SRY	6736	22984422	PubMedQuery	unexamined
SRY	6736	22186729	PubMedQuery	unexamined
SRY	6736	22181698	PubMedQuery	unexamined
SRY	6736	22084397	PubMedQuery	unexamined
SRY	6736	22042869	PubMedQuery	unexamined
SRY	6736	21124928	PubMedQuery	unexamined
SRY	6736	20124442	PubMedQuery	unexamined
SRY	6736	19799567	PubMedQuery	unexamined
SRY	6736	19425178	PubMedQuery	unexamined
SRY	6736	19041414	PubMedQuery	unexamined
SRY	6736	18786246	PubMedQuery	unexamined
SRY	6736	18523156	PubMedQuery	unexamined
SRY	6736	18454134	PubMedQuery	unexamined
SRY	6736	18442420	PubMedQuery	unexamined
SRY	6736	18390577	PubMedQuery	unexamined
SRY	6736	17604656	PubMedQuery	unexamined
SRY	6736	16623715	PubMedQuery	unexamined
SRY	6736	16462943	PubMedQuery	unexamined
SRY	6736	16109717	PubMedQuery	unexamined
SRY	6736	15656994	PubMedQuery	unexamined
SRY	6736	15623506	PubMedQuery	unexamined
SRY	6736	12911328	PubMedQuery	unexamined
SRY	6736	12871148	PubMedQuery	unexamined
SRY	6736	12659635	PubMedQuery	unexamined
SRY	6736	12446692	PubMedQuery	unexamined
SRY	6736	22523547	TRRUST	unexamined
SRY	6736	22613723	TRRUST	unexamined
SRY	6736	12475944	TRRUST	unexamined
SRY	6736	11980203	TRRUST	unexamined
SRY	6736	19513096	TRRUST	unexamined
SRY	6736	19753101	TRRUST	unexamined
SRY	6736	21408189	TRRUST	unexamined
SRY	6736	21412441	TRRUST	unexamined
SRY	6736	22215485	TRRUST	unexamined
SRY	6736	20124442	TRRUST	unexamined
SRY	6736	22568433	TRRUST	unexamined
SRY	6736	21947321	TRRUST	unexamined
SS18	6760	18519690	InnateDB	unexamined
SS18	6760	24051309	PubMedQuery	unexamined
SS18	6760	19337376	PubMedQuery	unexamined
SS18	6760	18519690	PubMedQuery	unexamined
SSB	6741	23362348	PubMedQuery	unexamined
SSB	6741	22536367	PubMedQuery	unexamined
SSB	6741	16914438	PubMedQuery	unexamined
SSB	6741	15769466	PubMedQuery	unexamined
SSB	6741	14765111	PubMedQuery	unexamined
SSB	6741	12670973	PubMedQuery	unexamined
SSB	6741	21896617	TRRUST	unexamined
SSB	6741	10848591	TRRUST	unexamined
SSB	6741	11781104	TRRUST	unexamined
SSRP1	6749	17209051	InnateDB	unexamined
SSRP1	6749	18566416	InnateDB	unexamined
SSRP1	6749	26842758	PubMedQuery	unexamined
SSRP1	6749	23973375	PubMedQuery	unexamined
SSRP1	6749	17000768	PubMedQuery	unexamined
SSRP1	6749	16510875	PubMedQuery	unexamined
SSX1	6756	16849535	InnateDB	unexamined
SSX1	6756	19337376	PubMedQuery	unexamined
SSX1	6756	18519690	PubMedQuery	unexamined
SSX2	6757	19337376	PubMedQuery	unexamined
SSX2	6757	18519690	PubMedQuery	unexamined
SSX2	6757	15781633	TRRUST	unexamined
STAB1	23166	17057718	InnateDB	unexamined
STAB1	23166	27454343	PubMedQuery	unexamined
STAT1	6772	23271704	CytReg	unexamined
STAT1	6772	17374731	CytReg	unexamined
STAT1	6772	19096445	CytReg	unexamined
STAT1	6772	12759422	CytReg	unexamined
STAT1	6772	26170288	CytReg	unexamined
STAT1	6772	17386941	CytReg	unexamined
STAT1	6772	19703987	CytReg	unexamined
STAT1	6772	24012417	CytReg	unexamined
STAT1	6772	19124156	CytReg	unexamined
STAT1	6772	20709027	CytReg	unexamined
STAT1	6772	21398617	CytReg	unexamined
STAT1	6772	19164128	CytReg	unexamined
STAT1	6772	24408967	CytReg	unexamined
STAT1	6772	12754213	CytReg	unexamined
STAT1	6772	19136629	CytReg	unexamined
STAT1	6772	19479051	CytReg	unexamined
STAT1	6772	20585034	CytReg	unexamined
STAT1	6772	20833730	CytReg	unexamined
STAT1	6772	25199798	CytReg	unexamined
STAT1	6772	28262979	CytReg	unexamined
STAT1	6772	12403783	CytReg	unexamined
STAT1	6772	9680354	CytReg	unexamined
STAT1	6772	15178704	CytReg	unexamined
STAT1	6772	12388243	CytReg	unexamined
STAT1	6772	17167270	CytReg	unexamined
STAT1	6772	17255531	CytReg	unexamined
STAT1	6772	19915063	CytReg	unexamined
STAT1	6772	16628196	CytReg	unexamined
STAT1	6772	11821046	CytReg	unexamined
STAT1	6772	20523058	CytReg	unexamined
STAT1	6772	27109100	CytReg	unexamined
STAT1	6772	17182562	CytReg	unexamined
STAT1	6772	17202361	CytReg	unexamined
STAT1	6772	25040843	CytReg	unexamined
STAT1	6772	19556344	CytReg	unexamined
STAT1	6772	17617740	CytReg	unexamined
STAT1	6772	28511927	ENdb	unexamined
STAT1	6772	19386363	ENdb	unexamined
STAT1	6772	15624698	HTRIdb_LC	unexamined
STAT1	6772	18566411	HTRIdb_LC	unexamined
STAT1	6772	8770944	HTRIdb_LC	unexamined
STAT1	6772	8702722	HTRIdb_LC	unexamined
STAT1	6772	7957928	HTRIdb_LC	unexamined
STAT1	6772	8647845	HTRIdb_LC	unexamined
STAT1	6772	17069755	HTRIdb_LC	unexamined
STAT1	6772	10773351	HTRIdb_LC	unexamined
STAT1	6772	19393742	HTRIdb_LC	unexamined
STAT1	6772	15644321	InnateDB	unexamined
STAT1	6772	18287094	InnateDB	unexamined
STAT1	6772	11160280	InnateDB	unexamined
STAT1	6772	18601229	InnateDB	unexamined
STAT1	6772	10359822	InnateDB	unexamined
STAT1	6772	14742442	InnateDB	unexamined
STAT1	6772	24413774	InnateDB	unexamined
STAT1	6772	17878376	InnateDB	unexamined
STAT1	6772	16709865	InnateDB	unexamined
STAT1	6772	11310846	InnateDB	unexamined
STAT1	6772	12754213	InnateDB	unexamined
STAT1	6772	24408967	InnateDB	unexamined
STAT1	6772	10666420	InnateDB	unexamined
STAT1	6772	11342426	InnateDB	unexamined
STAT1	6772	19075017	InnateDB	unexamined
STAT1	6772	19556165	InnateDB	unexamined
STAT1	6772	20585034	InnateDB	unexamined
STAT1	6772	7567467	InnateDB	unexamined
STAT1	6772	10882409	InnateDB	unexamined
STAT1	6772	12902503	InnateDB	unexamined
STAT1	6772	19800966	InnateDB	unexamined
STAT1	6772	14735146	InnateDB	unexamined
STAT1	6772	17660512	InnateDB	unexamined
STAT1	6772	8756652	InnateDB	unexamined
STAT1	6772	7592760	InnateDB	unexamined
STAT1	6772	10975815	InnateDB	unexamined
STAT1	6772	19721002	InnateDB	unexamined
STAT1	6772	17332413	InnateDB	unexamined
STAT1	6772	12954221	InnateDB	unexamined
STAT1	6772	26335850	InnateDB	unexamined
STAT1	6772	19135978	InnateDB	unexamined
STAT1	6772	16301648	InnateDB	unexamined
STAT1	6772	19652026	InnateDB	unexamined
STAT1	6772	23995234	InnateDB	unexamined
STAT1	6772	10823830	InnateDB	unexamined
STAT1	6772	10764778	InnateDB	unexamined
STAT1	6772	10921891	InnateDB	unexamined
STAT1	6772	11059775	InnateDB	unexamined
STAT1	6772	16512786	InnateDB	unexamined
STAT1	6772	9632673	InnateDB	unexamined
STAT1	6772	16195385	InnateDB	unexamined
STAT1	6772	11781315	InnateDB	unexamined
STAT1	6772	10102295	InnateDB	unexamined
STAT1	6772	12441126	InnateDB	unexamined
STAT1	6772	11222715	InnateDB	unexamined
STAT1	6772	17386941	InnateDB	unexamined
STAT1	6772	18566411	InnateDB	unexamined
STAT1	6772	11777927	InnateDB	unexamined
STAT1	6772	8939920	InnateDB	unexamined
STAT1	6772	9389691	InnateDB	unexamined
STAT1	6772	15467738	InnateDB	unexamined
STAT1	6772	17016442	InnateDB	unexamined
STAT1	6772	19136629	InnateDB	unexamined
STAT1	6772	22479354	InnateDB	unexamined
STAT1	6772	21516110	InnateDB	unexamined
STAT1	6772	17558024	InnateDB	unexamined
STAT1	6772	19074829	InnateDB	unexamined
STAT1	6772	23386060	InnateDB	unexamined
STAT1	6772	14600148	InnateDB	unexamined
STAT1	6772	15194680	InnateDB	unexamined
STAT1	6772	17374731	InnateDB	unexamined
STAT1	6772	11449378	InnateDB	unexamined
STAT1	6772	24012417	InnateDB	unexamined
STAT1	6772	21398617	InnateDB	unexamined
STAT1	6772	19164128	InnateDB	unexamined
STAT1	6772	16785527	InnateDB	unexamined
STAT1	6772	10725732	InnateDB	unexamined
STAT1	6772	10925286	InnateDB	unexamined
STAT1	6772	11601909	InnateDB	unexamined
STAT1	6772	11882993	InnateDB	unexamined
STAT1	6772	11909852	InnateDB	unexamined
STAT1	6772	12077266	InnateDB	unexamined
STAT1	6772	12115600	InnateDB	unexamined
STAT1	6772	12654826	InnateDB	unexamined
STAT1	6772	14578356	InnateDB	unexamined
STAT1	6772	14581002	InnateDB	unexamined
STAT1	6772	15107292	InnateDB	unexamined
STAT1	6772	17918184	InnateDB	unexamined
STAT1	6772	18678606	InnateDB	unexamined
STAT1	6772	19482358	InnateDB	unexamined
STAT1	6772	15805103	InnateDB	unexamined
STAT1	6772	10924517	InnateDB	unexamined
STAT1	6772	18028425	InnateDB	unexamined
STAT1	6772	12052885	InnateDB	unexamined
STAT1	6772	12391222	InnateDB	unexamined
STAT1	6772	15242870	InnateDB	unexamined
STAT1	6772	18500344	InnateDB	unexamined
STAT1	6772	9916712	InnateDB	unexamined
STAT1	6772	19386363	InnateDB	unexamined
STAT1	6772	11438703	InnateDB	unexamined
STAT1	6772	12788789	InnateDB	unexamined
STAT1	6772	20829351	InnateDB	unexamined
STAT1	6772	21178011	InnateDB	unexamined
STAT1	6772	20048147	InnateDB	unexamined
STAT1	6772	19917672	InnateDB	unexamined
STAT1	6772	15178704	InnateDB	unexamined
STAT1	6772	14645506	InnateDB	unexamined
STAT1	6772	11022002	InnateDB	unexamined
STAT1	6772	17167270	InnateDB	unexamined
STAT1	6772	17255531	InnateDB	unexamined
STAT1	6772	17182562	InnateDB	unexamined
STAT1	6772	17202361	InnateDB	unexamined
STAT1	6772	15778351	InnateDB	unexamined
STAT1	6772	17069755	InnateDB	unexamined
STAT1	6772	17617740	InnateDB	unexamined
STAT1	6772	16849320	InnateDB	unexamined
STAT1	6772	15182726	InnateDB	unexamined
STAT1	6772	15047834	InnateDB	unexamined
STAT1	6772	8943426	InnateDB	unexamined
STAT1	6772	22951020	ORegAnno_LC	unexamined
STAT1	6772	32012175	PubMedQuery	unexamined
STAT1	6772	31356684	PubMedQuery	unexamined
STAT1	6772	30887575	PubMedQuery	unexamined
STAT1	6772	30801692	PubMedQuery	unexamined
STAT1	6772	28990659	PubMedQuery	unexamined
STAT1	6772	28676732	PubMedQuery	unexamined
STAT1	6772	28418858	PubMedQuery	unexamined
STAT1	6772	27158906	PubMedQuery	unexamined
STAT1	6772	26719345	PubMedQuery	unexamined
STAT1	6772	26709698	PubMedQuery	unexamined
STAT1	6772	26339056	PubMedQuery	unexamined
STAT1	6772	26300430	PubMedQuery	unexamined
STAT1	6772	26261240	PubMedQuery	unexamined
STAT1	6772	26170288	PubMedQuery	unexamined
STAT1	6772	25807892	PubMedQuery	unexamined
STAT1	6772	25628460	PubMedQuery	unexamined
STAT1	6772	25152235	PubMedQuery	unexamined
STAT1	6772	24655378	PubMedQuery	unexamined
STAT1	6772	24619648	PubMedQuery	unexamined
STAT1	6772	24523406	PubMedQuery	unexamined
STAT1	6772	24097101	PubMedQuery	unexamined
STAT1	6772	23686490	PubMedQuery	unexamined
STAT1	6772	23686487	PubMedQuery	unexamined
STAT1	6772	23598529	PubMedQuery	unexamined
STAT1	6772	23592910	PubMedQuery	unexamined
STAT1	6772	23527309	PubMedQuery	unexamined
STAT1	6772	23434684	PubMedQuery	unexamined
STAT1	6772	23386060	PubMedQuery	unexamined
STAT1	6772	23296727	PubMedQuery	unexamined
STAT1	6772	23153456	PubMedQuery	unexamined
STAT1	6772	23110939	PubMedQuery	unexamined
STAT1	6772	23043228	PubMedQuery	unexamined
STAT1	6772	22968462	PubMedQuery	unexamined
STAT1	6772	22955986	PubMedQuery	unexamined
STAT1	6772	22952668	PubMedQuery	unexamined
STAT1	6772	22920460	PubMedQuery	unexamined
STAT1	6772	22784574	PubMedQuery	unexamined
STAT1	6772	22805310	PubMedQuery	unexamined
STAT1	6772	22802645	PubMedQuery	unexamined
STAT1	6772	22783022	PubMedQuery	unexamined
STAT1	6772	22711534	PubMedQuery	unexamined
STAT1	6772	22496561	PubMedQuery	unexamined
STAT1	6772	22488367	PubMedQuery	unexamined
STAT1	6772	22302831	PubMedQuery	unexamined
STAT1	6772	22171011	PubMedQuery	unexamined
STAT1	6772	21903635	PubMedQuery	unexamined
STAT1	6772	21828005	PubMedQuery	unexamined
STAT1	6772	21779159	PubMedQuery	unexamined
STAT1	6772	21727188	PubMedQuery	unexamined
STAT1	6772	21697347	PubMedQuery	unexamined
STAT1	6772	21645238	PubMedQuery	unexamined
STAT1	6772	21558156	PubMedQuery	unexamined
STAT1	6772	21430289	PubMedQuery	unexamined
STAT1	6772	21399658	PubMedQuery	unexamined
STAT1	6772	21379341	PubMedQuery	unexamined
STAT1	6772	21358819	PubMedQuery	unexamined
STAT1	6772	21321110	PubMedQuery	unexamined
STAT1	6772	21296745	PubMedQuery	unexamined
STAT1	6772	21268089	PubMedQuery	unexamined
STAT1	6772	21207025	PubMedQuery	unexamined
STAT1	6772	21124862	PubMedQuery	unexamined
STAT1	6772	20833730	PubMedQuery	unexamined
STAT1	6772	20694665	PubMedQuery	unexamined
STAT1	6772	20631312	PubMedQuery	unexamined
STAT1	6772	20625510	PubMedQuery	unexamined
STAT1	6772	20598134	PubMedQuery	unexamined
STAT1	6772	20567883	PubMedQuery	unexamined
STAT1	6772	20544543	PubMedQuery	unexamined
STAT1	6772	20375099	PubMedQuery	unexamined
STAT1	6772	20200282	PubMedQuery	unexamined
STAT1	6772	19917672	PubMedQuery	unexamined
STAT1	6772	19915063	PubMedQuery	unexamined
STAT1	6772	19890039	PubMedQuery	unexamined
STAT1	6772	19880655	PubMedQuery	unexamined
STAT1	6772	19800966	PubMedQuery	unexamined
STAT1	6772	19737230	PubMedQuery	unexamined
STAT1	6772	19703987	PubMedQuery	unexamined
STAT1	6772	19656130	PubMedQuery	unexamined
STAT1	6772	19651857	PubMedQuery	unexamined
STAT1	6772	19616522	PubMedQuery	unexamined
STAT1	6772	19503092	PubMedQuery	unexamined
STAT1	6772	19440213	PubMedQuery	unexamined
STAT1	6772	19414776	PubMedQuery	unexamined
STAT1	6772	19404962	PubMedQuery	unexamined
STAT1	6772	19273247	PubMedQuery	unexamined
