record_id	node	label	n_experiment
exp_2987	CARO_0000003	anatomical structure	1786
exp_2988	CARO_0000003	anatomical structure	1786
exp_3021	CARO_0000003	anatomical structure	1786
exp_1709	CARO_0000003	anatomical structure	1786
exp_1875	CARO_0000003	anatomical structure	1786
exp_1876	CARO_0000003	anatomical structure	1786
exp_3441	CARO_0000003	anatomical structure	1786
exp_3443	CARO_0000003	anatomical structure	1786
exp_3442	CARO_0000003	anatomical structure	1786
exp_2595	CARO_0000003	anatomical structure	1786
exp_2594	CARO_0000003	anatomical structure	1786
exp_0949	CARO_0000003	anatomical structure	1786
exp_0951	CARO_0000003	anatomical structure	1786
exp_0950	CARO_0000003	anatomical structure	1786
exp_3169	CARO_0000003	anatomical structure	1786
exp_3170	CARO_0000003	anatomical structure	1786
exp_1034	CARO_0000003	anatomical structure	1786
exp_1033	CARO_0000003	anatomical structure	1786
exp_0227	CARO_0000003	anatomical structure	1786
exp_0909	CARO_0000003	anatomical structure	1786
exp_0226	CARO_0000003	anatomical structure	1786
exp_0038	CARO_0000003	anatomical structure	1786
exp_0039	CARO_0000003	anatomical structure	1786
exp_1200	CARO_0000003	anatomical structure	1786
exp_1202	CARO_0000003	anatomical structure	1786
exp_0041	CARO_0000003	anatomical structure	1786
exp_3902	CARO_0000003	anatomical structure	1786
exp_3905	CARO_0000003	anatomical structure	1786
exp_1877	CARO_0000003	anatomical structure	1786
exp_1878	CARO_0000003	anatomical structure	1786
exp_1802	CARO_0000003	anatomical structure	1786
exp_0559	CARO_0000003	anatomical structure	1786
exp_0560	CARO_0000003	anatomical structure	1786
exp_0555	CARO_0000003	anatomical structure	1786
exp_0556	CARO_0000003	anatomical structure	1786
exp_2596	CARO_0000003	anatomical structure	1786
exp_3917	CARO_0000003	anatomical structure	1786
exp_3920	CARO_0000003	anatomical structure	1786
exp_3918	CARO_0000003	anatomical structure	1786
exp_3919	CARO_0000003	anatomical structure	1786
exp_3740	CARO_0000003	anatomical structure	1786
exp_3741	CARO_0000003	anatomical structure	1786
exp_2536	CARO_0000003	anatomical structure	1786
exp_0546	CARO_0000003	anatomical structure	1786
exp_0548	CARO_0000003	anatomical structure	1786
exp_0547	CARO_0000003	anatomical structure	1786
exp_2040	CARO_0000003	anatomical structure	1786
exp_0549	CARO_0000003	anatomical structure	1786
exp_0551	CARO_0000003	anatomical structure	1786
exp_0550	CARO_0000003	anatomical structure	1786
exp_0863	CARO_0000003	anatomical structure	1786
exp_0160	CARO_0000003	anatomical structure	1786
exp_0865	CARO_0000003	anatomical structure	1786
exp_0866	CARO_0000003	anatomical structure	1786
