ChildNode	ParentNode	ChildNode_Long	ParentNode_Long	RelationType	OntologyScope
OBI_0002605	OBI_0002599	http://purl.obolibrary.org/obo/OBI_0002605	http://purl.obolibrary.org/obo/OBI_0002599	is_a	OBI
OBI_0002606	OBI_0002599	http://purl.obolibrary.org/obo/OBI_0002606	http://purl.obolibrary.org/obo/OBI_0002599	is_a	OBI
GO_0043227	GO_0005575	http://purl.obolibrary.org/obo/GO_0043227	http://purl.obolibrary.org/obo/GO_0005575	is_a	OBI
OBI_0002609	OBI_0002599	http://purl.obolibrary.org/obo/OBI_0002609	http://purl.obolibrary.org/obo/OBI_0002599	is_a	OBI
IAO_0000402	IAO_0000400	http://purl.obolibrary.org/obo/IAO_0000402	http://purl.obolibrary.org/obo/IAO_0000400	is_a	OBI
IAO_0000403	IAO_0000400	http://purl.obolibrary.org/obo/IAO_0000403	http://purl.obolibrary.org/obo/IAO_0000400	is_a	OBI
IAO_0000400	IAO_0000027	http://purl.obolibrary.org/obo/IAO_0000400	http://purl.obolibrary.org/obo/IAO_0000027	is_a	OBI
IAO_0000401	IAO_0000400	http://purl.obolibrary.org/obo/IAO_0000401	http://purl.obolibrary.org/obo/IAO_0000400	is_a	OBI
OBI_0100046	OBI_0302729	http://purl.obolibrary.org/obo/OBI_0100046	http://purl.obolibrary.org/obo/OBI_0302729	is_a	OBI
IAO_0000408	IAO_0000032	http://purl.obolibrary.org/obo/IAO_0000408	http://purl.obolibrary.org/obo/IAO_0000032	is_a	OBI
IAO_0000409	IAO_0000102	http://purl.obolibrary.org/obo/IAO_0000409	http://purl.obolibrary.org/obo/IAO_0000102	is_a	OBI
NCBITaxon_314146	NCBITaxon_40674	http://purl.obolibrary.org/obo/NCBITaxon_314146	http://purl.obolibrary.org/obo/NCBITaxon_40674	is_a	OBI
OBI_0002621	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0002621	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0002621	OBI_0000471	http://purl.obolibrary.org/obo/OBI_0002621	http://purl.obolibrary.org/obo/OBI_0000471	is_a	OBI
OBI_0002622	OBI_0002621	http://purl.obolibrary.org/obo/OBI_0002622	http://purl.obolibrary.org/obo/OBI_0002621	is_a	OBI
OBI_0002620	OBI_0001154	http://purl.obolibrary.org/obo/OBI_0002620	http://purl.obolibrary.org/obo/OBI_0001154	is_a	OBI
OBI_0002625	OBI_0600043	http://purl.obolibrary.org/obo/OBI_0002625	http://purl.obolibrary.org/obo/OBI_0600043	is_a	OBI
OBI_0002626	OBI_0002625	http://purl.obolibrary.org/obo/OBI_0002626	http://purl.obolibrary.org/obo/OBI_0002625	is_a	OBI
OBI_0002623	OBI_0000626	http://purl.obolibrary.org/obo/OBI_0002623	http://purl.obolibrary.org/obo/OBI_0000626	is_a	OBI
OBI_0002624	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0002624	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0002618	OBI_0002617	http://purl.obolibrary.org/obo/OBI_0002618	http://purl.obolibrary.org/obo/OBI_0002617	is_a	OBI
OBI_0002619	OBI_0001154	http://purl.obolibrary.org/obo/OBI_0002619	http://purl.obolibrary.org/obo/OBI_0001154	is_a	OBI
OBI_0002616	IAO_0000310	http://purl.obolibrary.org/obo/OBI_0002616	http://purl.obolibrary.org/obo/IAO_0000310	is_a	OBI
PATO_0000383	PATO_0001894	http://purl.obolibrary.org/obo/PATO_0000383	http://purl.obolibrary.org/obo/PATO_0001894	is_a	OBI
OBI_0002617	IAO_0000030	http://purl.obolibrary.org/obo/OBI_0002617	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
OBI_0100010	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100010	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
PATO_0000384	PATO_0001894	http://purl.obolibrary.org/obo/PATO_0000384	http://purl.obolibrary.org/obo/PATO_0001894	is_a	OBI
IAO_0000414	IAO_0000032	http://purl.obolibrary.org/obo/IAO_0000414	http://purl.obolibrary.org/obo/IAO_0000032	is_a	OBI
IAO_0000414	NA	http://purl.obolibrary.org/obo/IAO_0000414	NA	is_a	OBI
OBI_0100017	OBI_0000953	http://purl.obolibrary.org/obo/OBI_0100017	http://purl.obolibrary.org/obo/OBI_0000953	is_a	OBI
OBI_0100016	NA	http://purl.obolibrary.org/obo/OBI_0100016	NA	is_a	OBI
OBI_0100016	OBI_0000953	http://purl.obolibrary.org/obo/OBI_0100016	http://purl.obolibrary.org/obo/OBI_0000953	is_a	OBI
OBI_0100014	OBI_0100026	http://purl.obolibrary.org/obo/OBI_0100014	http://purl.obolibrary.org/obo/OBI_0100026	is_a	OBI
IAO_0000415	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000415	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
IAO_0000416	IAO_0000032	http://purl.obolibrary.org/obo/IAO_0000416	http://purl.obolibrary.org/obo/IAO_0000032	is_a	OBI
IAO_0000416	NA	http://purl.obolibrary.org/obo/IAO_0000416	NA	is_a	OBI
OBI_0001300	OBI_0001445	http://purl.obolibrary.org/obo/OBI_0001300	http://purl.obolibrary.org/obo/OBI_0001445	is_a	OBI
OBI_0001302	OBI_0001333	http://purl.obolibrary.org/obo/OBI_0001302	http://purl.obolibrary.org/obo/OBI_0001333	is_a	OBI
OBI_0002630	OBI_0400103	http://purl.obolibrary.org/obo/OBI_0002630	http://purl.obolibrary.org/obo/OBI_0400103	is_a	OBI
OBI_0001301	OBI_0001280	http://purl.obolibrary.org/obo/OBI_0001301	http://purl.obolibrary.org/obo/OBI_0001280	is_a	OBI
OBI_0001304	NA	http://purl.obolibrary.org/obo/OBI_0001304	NA	is_a	OBI
OBI_0001304	NA	http://purl.obolibrary.org/obo/OBI_0001304	NA	is_a	OBI
OBI_0001304	OBI_0001985	http://purl.obolibrary.org/obo/OBI_0001304	http://purl.obolibrary.org/obo/OBI_0001985	is_a	OBI
OBI_0001303	OBI_0001233	http://purl.obolibrary.org/obo/OBI_0001303	http://purl.obolibrary.org/obo/OBI_0001233	is_a	OBI
OBI_0001306	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001306	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001305	NA	http://purl.obolibrary.org/obo/OBI_0001305	NA	is_a	OBI
OBI_0001305	OBI_0001404	http://purl.obolibrary.org/obo/OBI_0001305	http://purl.obolibrary.org/obo/OBI_0001404	is_a	OBI
OBI_0002629	OBI_0001271	http://purl.obolibrary.org/obo/OBI_0002629	http://purl.obolibrary.org/obo/OBI_0001271	is_a	OBI
GO_0006260	GO_0008150	http://purl.obolibrary.org/obo/GO_0006260	http://purl.obolibrary.org/obo/GO_0008150	is_a	OBI
OBI_0002627	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0002627	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0002628	OBI_0001672	http://purl.obolibrary.org/obo/OBI_0002628	http://purl.obolibrary.org/obo/OBI_0001672	is_a	OBI
IAO_0000422	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000422	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
OBI_0100026	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0100026	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0000860	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000860	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000860	NA	http://purl.obolibrary.org/obo/OBI_0000860	NA	is_a	OBI
OBI_0000862	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0000862	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0000861	OBI_0200000	http://purl.obolibrary.org/obo/OBI_0000861	http://purl.obolibrary.org/obo/OBI_0200000	is_a	OBI
OBI_0000865	NA	http://purl.obolibrary.org/obo/OBI_0000865	NA	is_a	OBI
OBI_0000865	OBI_0000872	http://purl.obolibrary.org/obo/OBI_0000865	http://purl.obolibrary.org/obo/OBI_0000872	is_a	OBI
OBI_0000857	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000857	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0000859	OBI_0666666	http://purl.obolibrary.org/obo/OBI_0000859	http://purl.obolibrary.org/obo/OBI_0666666	is_a	OBI
OBI_0400135	OBI_0000398	http://purl.obolibrary.org/obo/OBI_0400135	http://purl.obolibrary.org/obo/OBI_0000398	is_a	OBI
OBI_0000858	OBI_0000852	http://purl.obolibrary.org/obo/OBI_0000858	http://purl.obolibrary.org/obo/OBI_0000852	is_a	OBI
Synonym	IAO_0000102	http://www.geneontology.org/formats/oboInOwl#Synonym	http://purl.obolibrary.org/obo/IAO_0000102	is_a	OBI
OBI_0400137	NA	http://purl.obolibrary.org/obo/OBI_0400137	NA	is_a	OBI
OBI_0400137	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0400137	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
CHEBI_23367	BFO_0000040	http://purl.obolibrary.org/obo/CHEBI_23367	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0000871	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000871	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000870	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0000870	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0000873	OBI_0001506	http://purl.obolibrary.org/obo/OBI_0000873	http://purl.obolibrary.org/obo/OBI_0001506	is_a	OBI
OBI_0000872	NA	http://purl.obolibrary.org/obo/OBI_0000872	NA	is_a	OBI
OBI_0000872	NA	http://purl.obolibrary.org/obo/OBI_0000872	NA	is_a	OBI
OBI_0000872	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000872	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000875	NA	http://purl.obolibrary.org/obo/OBI_0000875	NA	is_a	OBI
OBI_0000875	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0000875	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0000874	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000874	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000877	OBI_0001867	http://purl.obolibrary.org/obo/OBI_0000877	http://purl.obolibrary.org/obo/OBI_0001867	is_a	OBI
OBI_0000876	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0000876	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0000868	OBI_0200166	http://purl.obolibrary.org/obo/OBI_0000868	http://purl.obolibrary.org/obo/OBI_0200166	is_a	OBI
OBI_0000867	OBI_0001867	http://purl.obolibrary.org/obo/OBI_0000867	http://purl.obolibrary.org/obo/OBI_0001867	is_a	OBI
OBI_0100086	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0100086	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0000869	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0000869	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0400120	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400120	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0400121	OBI_0001032	http://purl.obolibrary.org/obo/OBI_0400121	http://purl.obolibrary.org/obo/OBI_0001032	is_a	OBI
OBI_0400121	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400121	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_1110300	IAO_0000088	http://purl.obolibrary.org/obo/OBI_1110300	http://purl.obolibrary.org/obo/IAO_0000088	is_a	OBI
OBI_0000880	OBI_0001010	http://purl.obolibrary.org/obo/OBI_0000880	http://purl.obolibrary.org/obo/OBI_0001010	is_a	OBI
OBI_0000882	OBI_0001977	http://purl.obolibrary.org/obo/OBI_0000882	http://purl.obolibrary.org/obo/OBI_0001977	is_a	OBI
OBI_0000883	OBI_0000882	http://purl.obolibrary.org/obo/OBI_0000883	http://purl.obolibrary.org/obo/OBI_0000882	is_a	OBI
OBI_0000885	PATO_0001241	http://purl.obolibrary.org/obo/OBI_0000885	http://purl.obolibrary.org/obo/PATO_0001241	is_a	OBI
OBI_0000888	OBI_0666666	http://purl.obolibrary.org/obo/OBI_0000888	http://purl.obolibrary.org/obo/OBI_0666666	is_a	OBI
OBI_0000879	OBI_0600038	http://purl.obolibrary.org/obo/OBI_0000879	http://purl.obolibrary.org/obo/OBI_0600038	is_a	OBI
OBI_0400111	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400111	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0400112	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400112	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0400113	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400113	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
CHEBI_37972	CHEBI_33250	http://purl.obolibrary.org/obo/CHEBI_37972	http://purl.obolibrary.org/obo/CHEBI_33250	is_a	OBI
OBI_0400114	OBI_0001033	http://purl.obolibrary.org/obo/OBI_0400114	http://purl.obolibrary.org/obo/OBI_0001033	is_a	OBI
CHEBI_37973	CHEBI_33250	http://purl.obolibrary.org/obo/CHEBI_37973	http://purl.obolibrary.org/obo/CHEBI_33250	is_a	OBI
OBI_0100051	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0100051	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0400110	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400110	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0400119	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400119	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0400115	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0400115	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
OBI_0400116	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400116	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0400117	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0400117	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0100058	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100058	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0400118	OBI_0001033	http://purl.obolibrary.org/obo/OBI_0400118	http://purl.obolibrary.org/obo/OBI_0001033	is_a	OBI
UBERON_0000105	GO_0008150	http://purl.obolibrary.org/obo/UBERON_0000105	http://purl.obolibrary.org/obo/GO_0008150	is_a	OBI
OBI_0000891	OBI_0001977	http://purl.obolibrary.org/obo/OBI_0000891	http://purl.obolibrary.org/obo/OBI_0001977	is_a	OBI
OBI_0000893	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0000893	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0000892	NA	http://purl.obolibrary.org/obo/OBI_0000892	NA	is_a	OBI
OBI_0000892	NA	http://purl.obolibrary.org/obo/OBI_0000892	NA	is_a	OBI
OBI_0000892	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000892	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000895	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0000895	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0000894	OBI_0000423	http://purl.obolibrary.org/obo/OBI_0000894	http://purl.obolibrary.org/obo/OBI_0000423	is_a	OBI
OBI_0000897	OBI_0001017	http://purl.obolibrary.org/obo/OBI_0000897	http://purl.obolibrary.org/obo/OBI_0001017	is_a	OBI
OBI_0000896	OBI_0000885	http://purl.obolibrary.org/obo/OBI_0000896	http://purl.obolibrary.org/obo/OBI_0000885	is_a	OBI
OBI_0000899	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0000899	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0100066	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100066	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0400100	OBI_0000967	http://purl.obolibrary.org/obo/OBI_0400100	http://purl.obolibrary.org/obo/OBI_0000967	is_a	OBI
OBI_0100067	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0100067	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
OBI_0400101	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400101	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0000889	IAO_0000573	http://purl.obolibrary.org/obo/OBI_0000889	http://purl.obolibrary.org/obo/IAO_0000573	is_a	OBI
OBI_0400102	OBI_0000967	http://purl.obolibrary.org/obo/OBI_0400102	http://purl.obolibrary.org/obo/OBI_0000967	is_a	OBI
OBI_0100064	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100064	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0400103	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0400103	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
OBI_0100065	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100065	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0100065	CHEBI_16670	http://purl.obolibrary.org/obo/OBI_0100065	http://purl.obolibrary.org/obo/CHEBI_16670	is_a	OBI
CHEBI_37989	REO_0000280	http://purl.obolibrary.org/obo/CHEBI_37989	http://purl.obolibrary.org/obo/REO_0000280	is_a	OBI
OBI_0100063	OBI_0100060	http://purl.obolibrary.org/obo/OBI_0100063	http://purl.obolibrary.org/obo/OBI_0100060	is_a	OBI
CHEBI_37987	REO_0000280	http://purl.obolibrary.org/obo/CHEBI_37987	http://purl.obolibrary.org/obo/REO_0000280	is_a	OBI
OBI_0100060	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0100060	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0100061	OBI_0100060	http://purl.obolibrary.org/obo/OBI_0100061	http://purl.obolibrary.org/obo/OBI_0100060	is_a	OBI
OBI_0400108	OBI_0001034	http://purl.obolibrary.org/obo/OBI_0400108	http://purl.obolibrary.org/obo/OBI_0001034	is_a	OBI
OBI_0400109	OBI_0001033	http://purl.obolibrary.org/obo/OBI_0400109	http://purl.obolibrary.org/obo/OBI_0001033	is_a	OBI
OBI_0400104	OBI_0000398	http://purl.obolibrary.org/obo/OBI_0400104	http://purl.obolibrary.org/obo/OBI_0000398	is_a	OBI
OBI_0400105	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400105	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0400106	OBI_0000932	http://purl.obolibrary.org/obo/OBI_0400106	http://purl.obolibrary.org/obo/OBI_0000932	is_a	OBI
OBI_0400106	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0400106	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
OBI_0400107	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400107	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0000020	OBI_0000116	http://purl.obolibrary.org/obo/OBI_0000020	http://purl.obolibrary.org/obo/OBI_0000116	is_a	OBI
OBI_0001351	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001351	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001351	GO_0071706	http://purl.obolibrary.org/obo/OBI_0001351	http://purl.obolibrary.org/obo/GO_0071706	is_a	OBI
OBI_0001350	OBI_0001414	http://purl.obolibrary.org/obo/OBI_0001350	http://purl.obolibrary.org/obo/OBI_0001414	is_a	OBI
OBI_0001353	OBI_0001368	http://purl.obolibrary.org/obo/OBI_0001353	http://purl.obolibrary.org/obo/OBI_0001368	is_a	OBI
OBI_0001353	OBI_0001416	http://purl.obolibrary.org/obo/OBI_0001353	http://purl.obolibrary.org/obo/OBI_0001416	is_a	OBI
OBI_0000021	IAO_0000030	http://purl.obolibrary.org/obo/OBI_0000021	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
OBI_0001352	OBI_0001364	http://purl.obolibrary.org/obo/OBI_0001352	http://purl.obolibrary.org/obo/OBI_0001364	is_a	OBI
OBI_0001352	NA	http://purl.obolibrary.org/obo/OBI_0001352	NA	is_a	OBI
OBI_0001354	OBI_0001295	http://purl.obolibrary.org/obo/OBI_0001354	http://purl.obolibrary.org/obo/OBI_0001295	is_a	OBI
OBI_0000023	IAO_0000100	http://purl.obolibrary.org/obo/OBI_0000023	http://purl.obolibrary.org/obo/IAO_0000100	is_a	OBI
OBI_0001357	OBI_0001233	http://purl.obolibrary.org/obo/OBI_0001357	http://purl.obolibrary.org/obo/OBI_0001233	is_a	OBI
OBI_0000026	OBI_0000250	http://purl.obolibrary.org/obo/OBI_0000026	http://purl.obolibrary.org/obo/OBI_0000250	is_a	OBI
OBI_0001356	OBI_0001390	http://purl.obolibrary.org/obo/OBI_0001356	http://purl.obolibrary.org/obo/OBI_0001390	is_a	OBI
OBI_0000025	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000025	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0001359	OBI_0001218	http://purl.obolibrary.org/obo/OBI_0001359	http://purl.obolibrary.org/obo/OBI_0001218	is_a	OBI
OBI_0001358	OBI_0000115	http://purl.obolibrary.org/obo/OBI_0001358	http://purl.obolibrary.org/obo/OBI_0000115	is_a	OBI
OBI_0000029	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000029	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
NCBITaxon_39107	NCBITaxon_9989	http://purl.obolibrary.org/obo/NCBITaxon_39107	http://purl.obolibrary.org/obo/NCBITaxon_9989	is_a	OBI
OBI_0001360	OBI_0001451	http://purl.obolibrary.org/obo/OBI_0001360	http://purl.obolibrary.org/obo/OBI_0001451	is_a	OBI
OBI_0001362	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001362	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001362	GO_0071606	http://purl.obolibrary.org/obo/OBI_0001362	http://purl.obolibrary.org/obo/GO_0071606	is_a	OBI
OBI_0001361	NA	http://purl.obolibrary.org/obo/OBI_0001361	NA	is_a	OBI
OBI_0001361	OBI_0000424	http://purl.obolibrary.org/obo/OBI_0001361	http://purl.obolibrary.org/obo/OBI_0000424	is_a	OBI
OBI_0001364	OBI_0001404	http://purl.obolibrary.org/obo/OBI_0001364	http://purl.obolibrary.org/obo/OBI_0001404	is_a	OBI
OBI_0000032	OBI_0000116	http://purl.obolibrary.org/obo/OBI_0000032	http://purl.obolibrary.org/obo/OBI_0000116	is_a	OBI
OBI_0001363	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001363	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0001366	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001366	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001366	GO_0071609	http://purl.obolibrary.org/obo/OBI_0001366	http://purl.obolibrary.org/obo/GO_0071609	is_a	OBI
OBI_0001365	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001365	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000034	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000034	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0001368	OBI_0001400	http://purl.obolibrary.org/obo/OBI_0001368	http://purl.obolibrary.org/obo/OBI_0001400	is_a	OBI
OBI_0001367	OBI_0001209	http://purl.obolibrary.org/obo/OBI_0001367	http://purl.obolibrary.org/obo/OBI_0001209	is_a	OBI
OBI_0001369	OBI_0001352	http://purl.obolibrary.org/obo/OBI_0001369	http://purl.obolibrary.org/obo/OBI_0001352	is_a	OBI
OBI_0000038	OBI_0000932	http://purl.obolibrary.org/obo/OBI_0000038	http://purl.obolibrary.org/obo/OBI_0000932	is_a	OBI
OMIABIS_0000050	OBI_0000953	http://purl.obolibrary.org/obo/OMIABIS_0000050	http://purl.obolibrary.org/obo/OBI_0000953	is_a	OBI
OMIABIS_0000052	OMIABIS_0000050	http://purl.obolibrary.org/obo/OMIABIS_0000052	http://purl.obolibrary.org/obo/OMIABIS_0000050	is_a	OBI
UBERON_0000956	UBERON_0000477	http://purl.obolibrary.org/obo/UBERON_0000956	http://purl.obolibrary.org/obo/UBERON_0000477	is_a	OBI
OBI_0000040	BFO_0000023	http://purl.obolibrary.org/obo/OBI_0000040	http://purl.obolibrary.org/obo/BFO_0000023	is_a	OBI
OBI_0001371	GO_0071613	http://purl.obolibrary.org/obo/OBI_0001371	http://purl.obolibrary.org/obo/GO_0071613	is_a	OBI
OBI_0001370	OBI_0001345	http://purl.obolibrary.org/obo/OBI_0001370	http://purl.obolibrary.org/obo/OBI_0001345	is_a	OBI
OBI_0001373	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001373	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001373	GO_0032637	http://purl.obolibrary.org/obo/OBI_0001373	http://purl.obolibrary.org/obo/GO_0032637	is_a	OBI
OBI_0000041	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0000041	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0000044	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0000044	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0001374	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001374	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000043	OBI_0000105	http://purl.obolibrary.org/obo/OBI_0000043	http://purl.obolibrary.org/obo/OBI_0000105	is_a	OBI
UBERON_0000955	UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UBERON_0000465	is_a	OBI
OBI_0001377	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001377	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0000045	OBI_0600009	http://purl.obolibrary.org/obo/OBI_0000045	http://purl.obolibrary.org/obo/OBI_0600009	is_a	OBI
OBI_0001376	OBI_0001406	http://purl.obolibrary.org/obo/OBI_0001376	http://purl.obolibrary.org/obo/OBI_0001406	is_a	OBI
OBI_0000048	OBI_0002089	http://purl.obolibrary.org/obo/OBI_0000048	http://purl.obolibrary.org/obo/OBI_0002089	is_a	OBI
OBI_0000048	OBI_0000932	http://purl.obolibrary.org/obo/OBI_0000048	http://purl.obolibrary.org/obo/OBI_0000932	is_a	OBI
OBI_0000048	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0000048	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
OBI_0001379	OBI_0001414	http://purl.obolibrary.org/obo/OBI_0001379	http://purl.obolibrary.org/obo/OBI_0001414	is_a	OBI
OBI_0001378	OBI_0001345	http://purl.obolibrary.org/obo/OBI_0001378	http://purl.obolibrary.org/obo/OBI_0001345	is_a	OBI
OBI_0000047	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0000047	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
PATO_0001632	PATO_0000140	http://purl.obolibrary.org/obo/PATO_0001632	http://purl.obolibrary.org/obo/PATO_0000140	is_a	OBI
OBI_0000049	NA	http://purl.obolibrary.org/obo/OBI_0000049	NA	is_a	OBI
OBI_0000049	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0000049	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
