TF_Symbol	TF_Entrez_ID	TF_Ensembl_ID	Lambert	Prev_Curated	SFARI_Score	SFARI_Syndromic	GO_Neurodev	Neurodev_TF	N_Candidate_Paper
ZNF384	171017	ENSG00000126746	TRUE	TRUE	0	0	FALSE	FALSE	4
HIF3A	64344	ENSG00000124440	TRUE	TRUE	0	0	FALSE	FALSE	4
ZNF350	59348	ENSG00000256683	TRUE	TRUE	0	0	FALSE	FALSE	4
CENPB	1059	ENSG00000125817	TRUE	FALSE	0	0	FALSE	FALSE	4
DMRT1	1761	ENSG00000137090	TRUE	TRUE	0	0	FALSE	FALSE	4
POU2F3	25833	ENSG00000137709	TRUE	TRUE	0	0	FALSE	FALSE	4
GCM2	9247	ENSG00000124827	TRUE	TRUE	0	0	FALSE	FALSE	4
CTNNBIP1	56998	ENSG00000178585	FALSE	TRUE	0	0	FALSE	FALSE	4
UBTF	7343	ENSG00000108312	FALSE	TRUE	0	0	FALSE	FALSE	4
NME2	4831	ENSG00000243678	FALSE	TRUE	0	0	FALSE	FALSE	4
KDM8	79831	ENSG00000155666	FALSE	TRUE	0	0	FALSE	FALSE	4
SLA2	84174	ENSG00000101082	FALSE	TRUE	0	0	FALSE	FALSE	4
PAWR	5074	ENSG00000177425	FALSE	TRUE	0	0	FALSE	FALSE	4
PCBP2	5094	ENSG00000197111	FALSE	TRUE	0	0	FALSE	FALSE	4
RTF1	23168	ENSG00000137815	FALSE	TRUE	0	0	FALSE	FALSE	4
TRIB3	57761	ENSG00000101255	FALSE	TRUE	0	0	FALSE	FALSE	4
TRIM22	10346	ENSG00000132274	FALSE	TRUE	0	0	FALSE	FALSE	4
FLT1	2321	ENSG00000102755	FALSE	TRUE	0	0	FALSE	FALSE	4
GCGR	2642	ENSG00000215644	FALSE	TRUE	0	0	FALSE	FALSE	4
RPTOR	57521	ENSG00000141564	FALSE	TRUE	0	0	FALSE	FALSE	4
RUVBL2	10856	ENSG00000183207	FALSE	TRUE	0	0	FALSE	FALSE	4
EIF2AK2	5610	ENSG00000055332	FALSE	TRUE	0	0	FALSE	FALSE	4
PRLR	5618	ENSG00000113494	FALSE	TRUE	0	0	FALSE	FALSE	4
HTATIP2	10553	ENSG00000109854	FALSE	TRUE	0	0	FALSE	FALSE	4
TTF2	8458	ENSG00000116830	FALSE	TRUE	0	0	FALSE	FALSE	4
PBRM1	55193	ENSG00000163939	FALSE	TRUE	0	0	FALSE	FALSE	4
HBE1	3046	ENSG00000213931	FALSE	TRUE	0	0	FALSE	FALSE	4
RFXANK	8625	ENSG00000064490	FALSE	TRUE	0	0	FALSE	FALSE	4
PIR	8544	ENSG00000087842	FALSE	TRUE	0	0	FALSE	FALSE	4
BAG1	573	ENSG00000107262	FALSE	TRUE	0	0	FALSE	FALSE	4
COPS5	10987	ENSG00000121022	FALSE	TRUE	0	0	FALSE	FALSE	4
PSMC5	5705	ENSG00000087191	FALSE	TRUE	0	0	FALSE	FALSE	4
AES	166	ENSG00000104964	FALSE	TRUE	0	0	FALSE	FALSE	4
SUB1	10923	ENSG00000113387	FALSE	TRUE	0	0	FALSE	FALSE	4
EAF1	85403	ENSG00000144597	FALSE	TRUE	0	0	FALSE	FALSE	4
HIST3H3	8290	ENSG00000168148	FALSE	TRUE	0	0	FALSE	FALSE	4
CCNT1	904	ENSG00000129315	FALSE	TRUE	0	0	FALSE	FALSE	4
DMAP1	55929	ENSG00000178028	FALSE	TRUE	0	0	FALSE	FALSE	4
EAPP	55837	ENSG00000129518	FALSE	TRUE	0	0	FALSE	FALSE	4
PAG1	55824	ENSG00000076641	FALSE	TRUE	0	0	FALSE	FALSE	4
SMYD1	150572	ENSG00000115593	FALSE	TRUE	0	0	FALSE	FALSE	4
HSPA8	3312	ENSG00000109971	FALSE	TRUE	0	0	FALSE	FALSE	4
TRIM24	8805	ENSG00000122779	FALSE	TRUE	0	0	FALSE	FALSE	4
AFF3	3899	ENSG00000144218	FALSE	TRUE	0	0	FALSE	FALSE	4
DSPP	1834	ENSG00000152591	FALSE	TRUE	0	0	FALSE	FALSE	4
MTA2	9219	ENSG00000149480	FALSE	TRUE	0	0	FALSE	FALSE	4
IKZF2	22807	ENSG00000030419	TRUE	TRUE	0	0	FALSE	FALSE	3
ZBTB10	65986	ENSG00000205189	TRUE	FALSE	0	0	FALSE	FALSE	3
MYBL1	4603	ENSG00000185697	TRUE	TRUE	0	0	FALSE	FALSE	3
KIN	22944	ENSG00000151657	TRUE	FALSE	0	0	FALSE	FALSE	3
LIN28A	79727	ENSG00000131914	TRUE	TRUE	0	0	FALSE	FALSE	3
IRX1	79192	ENSG00000170549	TRUE	FALSE	0	0	FALSE	FALSE	3
MEOX2	4223	ENSG00000106511	TRUE	TRUE	0	0	FALSE	FALSE	3
GTF2IRD1	9569	ENSG00000006704	TRUE	TRUE	0	0	FALSE	FALSE	3
SAFB2	9667	ENSG00000130254	TRUE	FALSE	0	0	FALSE	FALSE	3
ETV3	2117	ENSG00000117036	TRUE	TRUE	0	0	FALSE	FALSE	3
FOXF2	2295	ENSG00000137273	TRUE	TRUE	0	0	FALSE	FALSE	3
FOXD1	2297	ENSG00000251493	TRUE	TRUE	0	0	FALSE	FALSE	3
LIN28B	389421	ENSG00000187772	TRUE	FALSE	0	0	FALSE	FALSE	3
NR1D2	9975	ENSG00000174738	TRUE	TRUE	0	0	FALSE	FALSE	3
ARID5B	84159	ENSG00000150347	TRUE	TRUE	0	0	FALSE	FALSE	3
PAX1	5075	ENSG00000125813	TRUE	TRUE	0	0	FALSE	FALSE	3
SOHLH2	54937	ENSG00000120669	TRUE	TRUE	0	0	FALSE	FALSE	3
MGA	23269	ENSG00000174197	TRUE	FALSE	0	0	FALSE	FALSE	3
AHRR	57491	ENSG00000063438	TRUE	FALSE	0	0	FALSE	FALSE	3
FEV	54738	ENSG00000163497	TRUE	FALSE	0	0	FALSE	FALSE	3
ZNF76	7629	ENSG00000065029	TRUE	TRUE	0	0	FALSE	FALSE	3
AEBP2	121536	ENSG00000139154	TRUE	TRUE	0	0	FALSE	FALSE	3
PRRX2	51450	ENSG00000167157	TRUE	TRUE	0	0	FALSE	FALSE	3
ZNF274	10782	ENSG00000171606	TRUE	TRUE	0	0	FALSE	FALSE	3
ZBTB7B	51043	ENSG00000160685	TRUE	TRUE	0	0	FALSE	FALSE	3
CREB3L4	148327	ENSG00000143578	TRUE	TRUE	0	0	FALSE	FALSE	3
PATZ1	23598	ENSG00000100105	TRUE	TRUE	0	0	FALSE	FALSE	3
ARID3B	10620	ENSG00000179361	TRUE	TRUE	0	0	FALSE	FALSE	3
DRAP1	10589	ENSG00000175550	TRUE	TRUE	0	0	FALSE	FALSE	3
ZFP42	132625	ENSG00000179059	TRUE	TRUE	0	0	FALSE	FALSE	3
HIVEP2	3097	ENSG00000010818	TRUE	TRUE	0	0	FALSE	FALSE	3
HOXB5	3215	ENSG00000120075	TRUE	TRUE	0	0	FALSE	FALSE	3
HOXC9	3225	ENSG00000180806	TRUE	TRUE	0	0	FALSE	FALSE	3
BNC1	646	ENSG00000169594	TRUE	FALSE	0	0	FALSE	FALSE	3
HOXA3	3200	ENSG00000105997	TRUE	TRUE	0	0	FALSE	FALSE	3
PRDM14	63978	ENSG00000147596	TRUE	TRUE	0	0	FALSE	FALSE	3
CREB3L1	90993	ENSG00000157613	TRUE	TRUE	0	0	FALSE	FALSE	3
TRERF1	55809	ENSG00000124496	TRUE	TRUE	0	0	FALSE	FALSE	3
ZFP64	55734	ENSG00000020256	TRUE	TRUE	0	0	FALSE	FALSE	3
ATF7	11016	ENSG00000170653	TRUE	TRUE	0	0	FALSE	FALSE	3
MESP1	55897	ENSG00000166823	TRUE	FALSE	0	0	FALSE	FALSE	3
SOX21	11166	ENSG00000125285	TRUE	TRUE	0	0	FALSE	FALSE	3
BAZ2A	11176	ENSG00000076108	TRUE	FALSE	0	0	FALSE	FALSE	3
SCX	642658	ENSG00000260428	TRUE	TRUE	0	0	FALSE	FALSE	3
RBPJL	11317	ENSG00000124232	TRUE	FALSE	0	0	FALSE	FALSE	3
SMYD3	64754	ENSG00000185420	TRUE	FALSE	0	0	FALSE	FALSE	3
ONECUT2	9480	ENSG00000119547	TRUE	TRUE	0	0	FALSE	FALSE	3
ZNF385A	25946	ENSG00000161642	TRUE	TRUE	0	0	FALSE	FALSE	3
MIXL1	83881	ENSG00000185155	TRUE	TRUE	0	0	FALSE	FALSE	3
SOX15	6665	ENSG00000129194	TRUE	TRUE	0	0	FALSE	FALSE	3
SERTAD1	29950	ENSG00000197019	FALSE	TRUE	0	0	FALSE	FALSE	3
CNOT7	29883	ENSG00000198791	FALSE	TRUE	0	0	FALSE	FALSE	3
SNW1	22938	ENSG00000100603	FALSE	TRUE	0	0	FALSE	FALSE	3
EYA1	2138	ENSG00000104313	FALSE	TRUE	0	0	FALSE	FALSE	3
UBE2D1	7321	ENSG00000072401	FALSE	TRUE	0	0	FALSE	FALSE	3
ERCC3	2071	ENSG00000163161	FALSE	TRUE	0	0	FALSE	FALSE	3
KAT8	84148	ENSG00000103510	FALSE	TRUE	0	0	FALSE	FALSE	3
NSD3	54904	ENSG00000147548	FALSE	TRUE	0	0	FALSE	FALSE	3
LAPTM5	7805	ENSG00000162511	FALSE	TRUE	0	0	FALSE	FALSE	3
CNBP	7555	ENSG00000169714	FALSE	TRUE	0	0	FALSE	FALSE	3
TOB1	10140	ENSG00000141232	FALSE	TRUE	0	0	FALSE	FALSE	3
MTA3	57504	ENSG00000057935	FALSE	TRUE	0	0	FALSE	FALSE	3
GTF2H1	2965	ENSG00000110768	FALSE	TRUE	0	0	FALSE	FALSE	3
PHF11	51131	ENSG00000136147	FALSE	TRUE	0	0	FALSE	FALSE	3
UPF1	5976	ENSG00000005007	FALSE	TRUE	0	0	FALSE	FALSE	3
RFXAP	5994	ENSG00000133111	FALSE	TRUE	0	0	FALSE	FALSE	3
KHSRP	8570	ENSG00000088247	FALSE	TRUE	0	0	FALSE	FALSE	3
HOXD1	3231	ENSG00000128645	FALSE	TRUE	0	0	FALSE	FALSE	3
RUVBL1	8607	ENSG00000175792	FALSE	TRUE	0	0	FALSE	FALSE	3
BARD1	580	ENSG00000138376	FALSE	TRUE	0	0	FALSE	FALSE	3
RBMX	27316	ENSG00000147274	FALSE	TRUE	0	0	FALSE	FALSE	3
FGF23	8074	ENSG00000118972	FALSE	TRUE	0	0	FALSE	FALSE	3
MED15	51586	ENSG00000099917	FALSE	TRUE	0	0	FALSE	FALSE	3
PTMA	5757	ENSG00000187514	FALSE	TRUE	0	0	FALSE	FALSE	3
RBBP7	5931	ENSG00000102054	FALSE	TRUE	0	0	FALSE	FALSE	3
RBM4	5936	ENSG00000173933	FALSE	TRUE	0	0	FALSE	FALSE	3
BIN1	274	ENSG00000136717	FALSE	TRUE	0	0	FALSE	FALSE	3
BDP1	55814	ENSG00000145734	FALSE	TRUE	0	0	FALSE	FALSE	3
ING2	3622	ENSG00000168556	FALSE	TRUE	0	0	FALSE	FALSE	3
SUPT16H	11198	ENSG00000092201	FALSE	TRUE	0	0	FALSE	FALSE	3
GABPB2	126626	ENSG00000143458	FALSE	TRUE	0	0	FALSE	FALSE	3
BMP6	654	ENSG00000153162	FALSE	TRUE	0	0	FALSE	FALSE	3
ZFP36L1	677	ENSG00000185650	FALSE	TRUE	0	0	FALSE	FALSE	3
ASXL1	171023	ENSG00000171456	FALSE	TRUE	0	0	FALSE	FALSE	3
PHB2	11331	ENSG00000215021	FALSE	TRUE	0	0	FALSE	FALSE	3
COP1	64326	ENSG00000143207	FALSE	TRUE	0	0	FALSE	FALSE	3
TAF9	6880	ENSG00000273841	FALSE	TRUE	0	0	FALSE	FALSE	3
TAF12	6883	ENSG00000120656	FALSE	TRUE	0	0	FALSE	FALSE	3
MCM5	4174	ENSG00000100297	FALSE	TRUE	0	0	FALSE	FALSE	3
BRIP1	83990	ENSG00000136492	FALSE	TRUE	0	0	FALSE	FALSE	3
EDN1	1906	ENSG00000078401	FALSE	TRUE	0	0	FALSE	FALSE	3
TDG	6996	ENSG00000139372	FALSE	TRUE	0	0	FALSE	FALSE	3
AIP	9049	ENSG00000110711	FALSE	TRUE	0	0	FALSE	FALSE	3
MAPK14	1432	ENSG00000112062	FALSE	TRUE	0	0	FALSE	FALSE	3
CSF1	1435	ENSG00000184371	FALSE	TRUE	0	0	FALSE	FALSE	3
LRRFIP1	9208	ENSG00000124831	FALSE	TRUE	0	0	FALSE	FALSE	3
DAB2	1601	not_applicable	FALSE	TRUE	0	0	FALSE	FALSE	3
DDB1	1642	ENSG00000167986	FALSE	TRUE	0	0	FALSE	FALSE	3
SSX1	6756	ENSG00000126752	FALSE	TRUE	0	0	FALSE	FALSE	3
SSX2	6757	ENSG00000241476	FALSE	TRUE	0	0	FALSE	FALSE	3
SS18	6760	ENSG00000141380	FALSE	TRUE	0	0	FALSE	FALSE	3
MYT1	4661	ENSG00000196132	TRUE	FALSE	0	0	FALSE	FALSE	2
VSX1	30813	ENSG00000100987	TRUE	FALSE	0	0	FALSE	FALSE	2
ZNF322	79692	ENSG00000181315	TRUE	TRUE	0	0	FALSE	FALSE	2
CXXC1	30827	ENSG00000154832	TRUE	FALSE	0	0	FALSE	FALSE	2
REPIN1	29803	ENSG00000214022	TRUE	FALSE	0	0	FALSE	FALSE	2
TFCP2L1	29842	ENSG00000115112	TRUE	TRUE	0	0	FALSE	FALSE	2
CARF	79800	ENSG00000138380	TRUE	FALSE	0	0	FALSE	FALSE	2
FOXJ3	22887	ENSG00000198815	TRUE	TRUE	0	0	FALSE	FALSE	2
IRX3	79191	ENSG00000177508	TRUE	TRUE	0	0	FALSE	FALSE	2
LHX9	56956	ENSG00000143355	TRUE	FALSE	0	0	FALSE	FALSE	2
TBPL1	9519	ENSG00000028839	TRUE	TRUE	0	0	FALSE	FALSE	2
FOXK1	221937	ENSG00000164916	TRUE	FALSE	0	0	FALSE	FALSE	2
PRDM10	56980	ENSG00000170325	TRUE	TRUE	0	0	FALSE	FALSE	2
SP5	389058	ENSG00000204335	TRUE	TRUE	0	0	FALSE	FALSE	2
UBP1	7342	ENSG00000153560	TRUE	TRUE	0	0	FALSE	FALSE	2
ESX1	80712	ENSG00000123576	TRUE	FALSE	0	0	FALSE	FALSE	2
PBX4	80714	ENSG00000105717	TRUE	TRUE	0	0	FALSE	FALSE	2
IRX4	50805	ENSG00000113430	TRUE	FALSE	0	0	FALSE	FALSE	2
NKX2-8	26257	ENSG00000136327	TRUE	TRUE	0	0	FALSE	FALSE	2
LCOR	84458	ENSG00000196233	TRUE	TRUE	0	0	FALSE	FALSE	2
ZBED6	100381270	ENSG00000257315	TRUE	FALSE	0	0	FALSE	FALSE	2
BCL6B	255877	ENSG00000161940	TRUE	TRUE	0	0	FALSE	FALSE	2
ZFAT	57623	ENSG00000066827	TRUE	FALSE	0	0	FALSE	FALSE	2
OVOL1	5017	ENSG00000172818	TRUE	TRUE	0	0	FALSE	FALSE	2
ZSCAN10	84891	ENSG00000130182	TRUE	TRUE	0	0	FALSE	FALSE	2
HMG20B	10362	ENSG00000064961	TRUE	TRUE	0	0	FALSE	FALSE	2
ATOH7	220202	ENSG00000179774	TRUE	FALSE	0	0	FALSE	FALSE	2
HES4	57801	ENSG00000188290	TRUE	FALSE	0	0	FALSE	FALSE	2
HES7	84667	ENSG00000179111	TRUE	TRUE	0	0	FALSE	FALSE	2
ZNF175	7728	ENSG00000105497	TRUE	TRUE	0	0	FALSE	FALSE	2
ZNF263	10127	ENSG00000006194	TRUE	TRUE	0	0	FALSE	FALSE	2
ZNF205	7755	ENSG00000122386	TRUE	TRUE	0	0	FALSE	FALSE	2
GATA5	140628	ENSG00000130700	TRUE	TRUE	0	0	FALSE	FALSE	2
NR6A1	2649	ENSG00000148200	TRUE	TRUE	0	0	FALSE	FALSE	2
TCFL5	10732	ENSG00000101190	TRUE	TRUE	0	0	FALSE	FALSE	2
MKX	283078	ENSG00000150051	TRUE	TRUE	0	0	FALSE	FALSE	2
MAFF	23764	ENSG00000185022	TRUE	TRUE	0	0	FALSE	FALSE	2
ZBTB32	27033	ENSG00000011590	TRUE	TRUE	0	0	FALSE	FALSE	2
TFDP3	51270	ENSG00000183434	TRUE	TRUE	0	0	FALSE	FALSE	2
DMRT2	10655	ENSG00000173253	TRUE	TRUE	0	0	FALSE	FALSE	2
OSR2	116039	ENSG00000164920	TRUE	FALSE	0	0	FALSE	FALSE	2
BATF2	116071	ENSG00000168062	TRUE	TRUE	0	0	FALSE	FALSE	2
RBCK1	10616	ENSG00000125826	TRUE	FALSE	0	0	FALSE	FALSE	2
ZNF219	51222	ENSG00000165804	TRUE	FALSE	0	0	FALSE	FALSE	2
NPAS4	266743	ENSG00000174576	TRUE	TRUE	0	0	FALSE	FALSE	2
HLX	3142	ENSG00000136630	TRUE	TRUE	0	0	FALSE	FALSE	2
SOX14	8403	ENSG00000168875	TRUE	TRUE	0	0	FALSE	FALSE	2
ASCL2	430	ENSG00000183734	TRUE	TRUE	0	0	FALSE	FALSE	2
HOXB9	3219	ENSG00000170689	TRUE	FALSE	0	0	FALSE	FALSE	2
HOXC4	3221	ENSG00000198353	TRUE	FALSE	0	0	FALSE	FALSE	2
HOXC6	3223	ENSG00000197757	TRUE	TRUE	0	0	FALSE	FALSE	2
HOXD8	3234	ENSG00000175879	TRUE	TRUE	0	0	FALSE	FALSE	2
HOXD11	3237	ENSG00000128713	TRUE	FALSE	0	0	FALSE	FALSE	2
ZNF239	8187	ENSG00000196793	TRUE	TRUE	0	0	FALSE	FALSE	2
ETV7	51513	ENSG00000010030	TRUE	TRUE	0	0	FALSE	FALSE	2
VENTX	27287	ENSG00000151650	TRUE	TRUE	0	0	FALSE	FALSE	2
NKX2-3	159296	ENSG00000119919	TRUE	TRUE	0	0	FALSE	FALSE	2
DPF3	8110	ENSG00000205683	TRUE	FALSE	0	0	FALSE	FALSE	2
SIX4	51804	ENSG00000100625	TRUE	TRUE	0	0	FALSE	FALSE	2
NEUROD4	58158	ENSG00000123307	TRUE	FALSE	0	0	FALSE	FALSE	2
CDC5L	988	ENSG00000096401	TRUE	TRUE	0	0	FALSE	FALSE	2
RORB	6096	ENSG00000198963	TRUE	TRUE	0	0	FALSE	FALSE	2
NKRF	55922	ENSG00000186416	TRUE	TRUE	0	0	FALSE	FALSE	2
BATF3	55509	ENSG00000123685	TRUE	TRUE	0	0	FALSE	FALSE	2
TFAP2E	339488	ENSG00000116819	TRUE	TRUE	0	0	FALSE	FALSE	2
BHLHA15	168620	ENSG00000180535	TRUE	FALSE	0	0	FALSE	FALSE	2
ZBTB38	253461	ENSG00000177311	TRUE	TRUE	0	0	FALSE	FALSE	2
ALX4	60529	ENSG00000052850	TRUE	TRUE	0	0	FALSE	FALSE	2
MYSM1	114803	ENSG00000162601	TRUE	TRUE	0	0	FALSE	FALSE	2
SNAI3	333929	ENSG00000185669	TRUE	FALSE	0	0	FALSE	FALSE	2
ISX	91464	ENSG00000175329	TRUE	FALSE	0	0	FALSE	FALSE	2
CPEB1	64506	ENSG00000214575	TRUE	FALSE	0	0	FALSE	FALSE	2
RXRG	6258	ENSG00000143171	TRUE	TRUE	0	0	FALSE	FALSE	2
SALL2	6297	ENSG00000165821	TRUE	TRUE	0	0	FALSE	FALSE	2
TBXT	6862	ENSG00000164458	TRUE	TRUE	0	0	FALSE	FALSE	2
HINFP	25988	ENSG00000172273	TRUE	TRUE	0	0	FALSE	FALSE	2
TBX18	9096	ENSG00000112837	TRUE	TRUE	0	0	FALSE	FALSE	2
GLIS3	169792	ENSG00000107249	TRUE	TRUE	0	0	FALSE	FALSE	2
MXD3	83463	ENSG00000213347	TRUE	FALSE	0	0	FALSE	FALSE	2
PUF60	22827	ENSG00000179950	FALSE	TRUE	0	0	FALSE	FALSE	2
ZNRD1	30834	ENSG00000066379	FALSE	TRUE	0	0	FALSE	FALSE	2
GADD45B	4616	ENSG00000099860	FALSE	TRUE	0	0	FALSE	FALSE	2
TRIM32	22954	ENSG00000119401	FALSE	TRUE	0	0	FALSE	FALSE	2
THRAP3	9967	ENSG00000054118	FALSE	TRUE	0	0	FALSE	FALSE	2
SNIP1	79753	ENSG00000163877	FALSE	TRUE	0	0	FALSE	FALSE	2
LITAF	9516	ENSG00000189067	FALSE	TRUE	0	0	FALSE	FALSE	2
H2AFY	9555	ENSG00000113648	FALSE	TRUE	0	0	FALSE	FALSE	2
CTR9	9646	ENSG00000198730	FALSE	TRUE	0	0	FALSE	FALSE	2
TRIP6	7205	ENSG00000087077	FALSE	TRUE	0	0	FALSE	FALSE	2
VAV1	7409	ENSG00000141968	FALSE	TRUE	0	0	FALSE	FALSE	2
UPF2	26019	ENSG00000151461	FALSE	TRUE	0	0	FALSE	FALSE	2
NSMF	26012	ENSG00000165802	FALSE	TRUE	0	0	FALSE	FALSE	2
TIAL1	7073	ENSG00000151923	FALSE	TRUE	0	0	FALSE	FALSE	2
TOP2A	7153	ENSG00000131747	FALSE	TRUE	0	0	FALSE	FALSE	2
CUZD1	50624	ENSG00000138161	FALSE	TRUE	0	0	FALSE	FALSE	2
HNRNPR	10236	ENSG00000125944	FALSE	TRUE	0	0	FALSE	FALSE	2
HAVCR2	84868	ENSG00000135077	FALSE	TRUE	0	0	FALSE	FALSE	2
BRPF1	7862	ENSG00000156983	FALSE	TRUE	0	0	FALSE	FALSE	2
TRIM13	10206	ENSG00000204977	FALSE	TRUE	0	0	FALSE	FALSE	2
STAB1	23166	ENSG00000010327	FALSE	TRUE	0	0	FALSE	FALSE	2
HOPX	84525	ENSG00000171476	FALSE	TRUE	0	0	FALSE	FALSE	2
G3BP1	10146	ENSG00000145907	FALSE	TRUE	0	0	FALSE	FALSE	2
MAPK8	5599	ENSG00000107643	FALSE	TRUE	0	0	FALSE	FALSE	2
HIST4H4	121504	ENSG00000197837	FALSE	TRUE	0	0	FALSE	FALSE	2
AFF4	27125	ENSG00000072364	FALSE	TRUE	0	0	FALSE	FALSE	2
TARDBP	23435	ENSG00000120948	FALSE	TRUE	0	0	FALSE	FALSE	2
SIRT5	23408	ENSG00000124523	FALSE	TRUE	0	0	FALSE	FALSE	2
PLCG1	5335	ENSG00000124181	FALSE	TRUE	0	0	FALSE	FALSE	2
GTF2A1	2957	ENSG00000165417	FALSE	TRUE	0	0	FALSE	FALSE	2
GTF2F1	2962	ENSG00000125651	FALSE	TRUE	0	0	FALSE	FALSE	2
PNN	5411	ENSG00000100941	FALSE	TRUE	0	0	FALSE	FALSE	2
MXD4	10608	ENSG00000123933	FALSE	TRUE	0	0	FALSE	FALSE	2
TRIM16	10626	ENSG00000221926	FALSE	TRUE	0	0	FALSE	FALSE	2
DDX58	23586	ENSG00000107201	FALSE	TRUE	0	0	FALSE	FALSE	2
ARL6IP5	10550	ENSG00000144746	FALSE	TRUE	0	0	FALSE	FALSE	2
PHF10	55274	ENSG00000130024	FALSE	TRUE	0	0	FALSE	FALSE	2
MLLT10	8028	ENSG00000078403	FALSE	TRUE	0	0	FALSE	FALSE	2
FXR1	8087	ENSG00000114416	FALSE	TRUE	0	0	FALSE	FALSE	2
SRRT	51593	ENSG00000087087	FALSE	TRUE	0	0	FALSE	FALSE	2
BIRC2	329	ENSG00000110330	FALSE	TRUE	0	0	FALSE	FALSE	2
H3F3B	3021	ENSG00000132475	FALSE	TRUE	0	0	FALSE	FALSE	2
IFIH1	64135	ENSG00000115267	FALSE	TRUE	0	0	FALSE	FALSE	2
KCNH2	3757	ENSG00000055118	FALSE	TRUE	0	0	FALSE	FALSE	2
CDCA7L	55536	ENSG00000164649	FALSE	TRUE	0	0	FALSE	FALSE	2
EDF1	8721	ENSG00000107223	FALSE	TRUE	0	0	FALSE	FALSE	2
KDM4D	55693	ENSG00000186280	FALSE	TRUE	0	0	FALSE	FALSE	2
CRABP2	1382	ENSG00000143320	FALSE	TRUE	0	0	FALSE	FALSE	2
KPNA2	3838	ENSG00000182481	FALSE	TRUE	0	0	FALSE	FALSE	2
ECD	11319	ENSG00000122882	FALSE	TRUE	0	0	FALSE	FALSE	2
CNOT8	9337	ENSG00000155508	FALSE	TRUE	0	0	FALSE	FALSE	2
NELFB	25920	ENSG00000188986	FALSE	TRUE	0	0	FALSE	FALSE	2
GCFC2	6936	ENSG00000005436	FALSE	TRUE	0	0	FALSE	FALSE	2
TCP1	6950	ENSG00000120438	FALSE	TRUE	0	0	FALSE	FALSE	2
MED14	9282	ENSG00000180182	FALSE	TRUE	0	0	FALSE	FALSE	2
TAF4B	6875	ENSG00000141384	FALSE	TRUE	0	0	FALSE	FALSE	2
TAF5	6877	ENSG00000148835	FALSE	TRUE	0	0	FALSE	FALSE	2
BUB3	9184	ENSG00000154473	FALSE	TRUE	0	0	FALSE	FALSE	2
ZNF652	22834	ENSG00000198740	TRUE	FALSE	0	0	FALSE	FALSE	1
ZSCAN18	65982	ENSG00000121413	TRUE	TRUE	0	0	FALSE	FALSE	1
ZSCAN12	9753	ENSG00000158691	TRUE	FALSE	0	0	FALSE	FALSE	1
GRHL1	29841	ENSG00000134317	TRUE	TRUE	0	0	FALSE	FALSE	1
HMBOX1	79618	ENSG00000147421	TRUE	TRUE	0	0	FALSE	FALSE	1
ZBTB5	9925	ENSG00000168795	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF668	79759	ENSG00000167394	TRUE	TRUE	0	0	FALSE	FALSE	1
ZFP2	80108	ENSG00000198939	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF419	79744	ENSG00000105136	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF653	115950	ENSG00000161914	TRUE	TRUE	0	0	FALSE	FALSE	1
CREB5	9586	ENSG00000146592	TRUE	TRUE	0	0	FALSE	FALSE	1
MEIS3	56917	ENSG00000105419	TRUE	FALSE	0	0	FALSE	FALSE	1
JAZF1	221895	ENSG00000153814	TRUE	TRUE	0	0	FALSE	FALSE	1
BBX	56987	ENSG00000114439	TRUE	FALSE	0	0	FALSE	FALSE	1
PRDM9	56979	ENSG00000164256	TRUE	FALSE	0	0	FALSE	FALSE	1
ZXDC	79364	ENSG00000070476	TRUE	TRUE	0	0	FALSE	FALSE	1
THAP7	80764	ENSG00000184436	TRUE	TRUE	0	0	FALSE	FALSE	1
SP9	100131390	ENSG00000217236	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF333	84449	ENSG00000160961	TRUE	FALSE	0	0	FALSE	FALSE	1
SIX5	147912	ENSG00000177045	TRUE	TRUE	0	0	FALSE	FALSE	1
THAP11	57215	ENSG00000168286	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBED3	84327	ENSG00000132846	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF417	147687	ENSG00000173480	TRUE	TRUE	0	0	FALSE	FALSE	1
ZNF671	79891	ENSG00000083814	TRUE	TRUE	0	0	FALSE	FALSE	1
HSF5	124535	ENSG00000176160	TRUE	FALSE	0	0	FALSE	FALSE	1
ZZZ3	26009	ENSG00000036549	TRUE	FALSE	0	0	FALSE	FALSE	1
MTERF2	80298	ENSG00000120832	TRUE	FALSE	0	0	FALSE	FALSE	1
ZBTB3	79842	ENSG00000185670	TRUE	TRUE	0	0	FALSE	FALSE	1
LEUTX	342900	ENSG00000213921	TRUE	FALSE	0	0	FALSE	FALSE	1
TSHZ2	128553	ENSG00000182463	TRUE	FALSE	0	0	FALSE	FALSE	1
ZSCAN16	80345	ENSG00000196812	TRUE	FALSE	0	0	FALSE	FALSE	1
FIZ1	84922	ENSG00000179943	TRUE	FALSE	0	0	FALSE	FALSE	1
IRX5	10265	ENSG00000176842	TRUE	FALSE	0	0	FALSE	FALSE	1
ZNF382	84911	ENSG00000161298	TRUE	TRUE	0	0	FALSE	FALSE	1
