TF_Symbol	PubMed_ID	Source	Status
NF1	11595585	PubMedQuery	unexamined
NFAT5	30745821	PubMedQuery	unexamined
NFAT5	30310263	PubMedQuery	unexamined
NFAT5	28396011	PubMedQuery	unexamined
NFAT5	26436647	PubMedQuery	unexamined
NFAT5	24257415	PubMedQuery	unexamined
NFAT5	22312110	PubMedQuery	unexamined
NFAT5	21757659	PubMedQuery	unexamined
NFAT5	21514407	PubMedQuery	unexamined
NFAT5	20937271	PubMedQuery	unexamined
NFATC1	31171768	PubMedQuery	unexamined
NFATC1	30511368	PubMedQuery	unexamined
NFATC1	28886186	PubMedQuery	unexamined
NFATC1	27064449	PubMedQuery	unexamined
NFATC1	25708053	PubMedQuery	unexamined
NFATC1	24590765	PubMedQuery	unexamined
NFATC1	24389417	PubMedQuery	unexamined
NFATC1	23166323	PubMedQuery	unexamined
NFATC1	23015147	PubMedQuery	unexamined
NFATC1	22842221	PubMedQuery	unexamined
NFATC1	21514407	PubMedQuery	unexamined
NFATC1	20375015	PubMedQuery	unexamined
NFATC1	20133620	PubMedQuery	unexamined
NFATC1	19900447	PubMedQuery	unexamined
NFATC1	19351910	PubMedQuery	unexamined
NFATC1	18063694	PubMedQuery	unexamined
NFATC1	17719012	PubMedQuery	unexamined
NFATC1	16109714	PubMedQuery	unexamined
NFATC1	16099873	PubMedQuery	unexamined
NFATC1	16046394	PubMedQuery	unexamined
NFATC1	15689382	PubMedQuery	unexamined
NFATC1	15563399	PubMedQuery	unexamined
NFATC1	15347678	PubMedQuery	unexamined
NFATC1	15312161	PubMedQuery	unexamined
NFATC2	28849568	PubMedQuery	unexamined
NFATC2	28643791	PubMedQuery	unexamined
NFATC2	28153703	PubMedQuery	unexamined
NFATC2	25595785	PubMedQuery	unexamined
NFATC2	23166323	PubMedQuery	unexamined
NFATC2	23110116	PubMedQuery	unexamined
NFATC2	22989874	PubMedQuery	unexamined
NFATC2	21514407	PubMedQuery	unexamined
NFATC2	21452283	PubMedQuery	unexamined
NFATC2	19900447	PubMedQuery	unexamined
NFATC2	19056736	PubMedQuery	unexamined
NFATC2	16553947	PubMedQuery	unexamined
NFATC2	15347678	PubMedQuery	unexamined
NFATC3	28886186	PubMedQuery	unexamined
NFATC3	23166323	PubMedQuery	unexamined
NFATC3	22642569	PubMedQuery	unexamined
NFATC3	21514407	PubMedQuery	unexamined
NFATC3	17890326	PubMedQuery	unexamined
NFATC3	17035332	PubMedQuery	unexamined
NFATC3	16260608	PubMedQuery	unexamined
NFE2	26889770	PubMedQuery	unexamined
NFE2	26546695	PubMedQuery	unexamined
NFE2	23766848	PubMedQuery	unexamined
NFE2	23717578	PubMedQuery	unexamined
NFE2	23648484	PubMedQuery	unexamined
NFE2	23341446	PubMedQuery	unexamined
NFE2	21558372	PubMedQuery	unexamined
NFE2	20339092	PubMedQuery	unexamined
NFE2	19021773	PubMedQuery	unexamined
NFE2	16763211	PubMedQuery	unexamined
NFE2	16617330	PubMedQuery	unexamined
NFE2	12582249	PubMedQuery	unexamined
NFE2	12509425	PubMedQuery	unexamined
NFE2L1	15087126	PubMedQuery	unexamined
NFIB	30895612	PubMedQuery	unexamined
NFIB	30195713	PubMedQuery	unexamined
NFIB	28849568	PubMedQuery	unexamined
NFIB	27694626	PubMedQuery	unexamined
NFIB	26677878	PubMedQuery	unexamined
NFIB	24661679	PubMedQuery	unexamined
NFIB	24553933	PubMedQuery	unexamined
NFIB	22028663	PubMedQuery	unexamined
NFIB	20431063	PubMedQuery	unexamined
NFIB	18809517	PubMedQuery	unexamined
NFIC	30195713	PubMedQuery	unexamined
NFIC	26293299	PubMedQuery	unexamined
NFIC	24661679	PubMedQuery	unexamined
NFIC	22610855	PubMedQuery	unexamined
NFIC	18809517	PubMedQuery	unexamined
NFIC	11444530	PubMedQuery	unexamined
NFIL3	27507854	PubMedQuery	unexamined
NFIL3	26244980	PubMedQuery	unexamined
NFIL3	24062447	PubMedQuery	unexamined
NFIL3	23567972	PubMedQuery	unexamined
NFIL3	22947103	PubMedQuery	unexamined
NFIL3	21460847	PubMedQuery	unexamined
NFIL3	21212137	PubMedQuery	unexamined
NFIL3	20851878	PubMedQuery	unexamined
NFIL3	18773899	PubMedQuery	unexamined
NFIL3	16725346	PubMedQuery	unexamined
NFKB1	29693124	PubMedQuery	unexamined
NFKB1	29635862	PubMedQuery	unexamined
NFKB1	29501572	PubMedQuery	unexamined
NFKB1	28369050	PubMedQuery	unexamined
NFKB1	26365427	PubMedQuery	unexamined
NFKB1	21900749	PubMedQuery	unexamined
NFKB1	17683071	PubMedQuery	unexamined
NFKB1	16513841	PubMedQuery	unexamined
NFKB1	14613970	PubMedQuery	unexamined
NFKB2	25873381	PubMedQuery	unexamined
NFKB2	23974100	PubMedQuery	unexamined
NFKBIA	29635862	PubMedQuery	unexamined
NFKBIA	26677140	PubMedQuery	unexamined
NFKBIA	25849741	PubMedQuery	unexamined
NFKBIA	24548630	PubMedQuery	unexamined
NFKBIA	24127579	PubMedQuery	unexamined
NFKBIA	23839035	PubMedQuery	unexamined
NFKBIA	23546639	PubMedQuery	unexamined
NFKBIA	23185316	PubMedQuery	unexamined
NFKBIA	22909797	PubMedQuery	unexamined
NFKBIA	22753500	PubMedQuery	unexamined
NFKBIA	22590978	PubMedQuery	unexamined
NFKBIA	22544393	PubMedQuery	unexamined
NFKBIA	22244537	PubMedQuery	unexamined
NFKBIA	22155530	PubMedQuery	unexamined
NFKBIA	22113272	PubMedQuery	unexamined
NFKBIA	22113267	PubMedQuery	unexamined
NFKBIA	21862660	PubMedQuery	unexamined
NFKBIA	21632113	PubMedQuery	unexamined
NFKBIA	21465579	PubMedQuery	unexamined
NFKBIA	21157434	PubMedQuery	unexamined
NFKBIA	20927315	PubMedQuery	unexamined
NFKBIA	20594262	PubMedQuery	unexamined
NFKBIA	20515776	PubMedQuery	unexamined
NFKBIA	20385620	PubMedQuery	unexamined
NFKBIA	20231278	PubMedQuery	unexamined
NFKBIA	20194077	PubMedQuery	unexamined
NFKBIA	20081837	PubMedQuery	unexamined
NFKBIA	19723091	PubMedQuery	unexamined
NFKBIA	19723090	PubMedQuery	unexamined
NFKBIA	19670328	PubMedQuery	unexamined
NFKBIA	19438714	PubMedQuery	unexamined
NFKBIA	19220840	PubMedQuery	unexamined
NFKBIA	19160097	PubMedQuery	unexamined
NFKBIA	19066035	PubMedQuery	unexamined
NFKBIA	18952368	PubMedQuery	unexamined
NFKBIA	18675932	PubMedQuery	unexamined
NFKBIA	18566685	PubMedQuery	unexamined
NFKBIA	18487443	PubMedQuery	unexamined
NFKBIA	18401342	PubMedQuery	unexamined
NFKBIA	18384434	PubMedQuery	unexamined
NFKBIA	18248388	PubMedQuery	unexamined
NFKBIA	18215193	PubMedQuery	unexamined
NFKBIA	18163448	PubMedQuery	unexamined
NFKBIA	18064564	PubMedQuery	unexamined
NFKBIA	18058818	PubMedQuery	unexamined
NFKBIA	17959082	PubMedQuery	unexamined
NFKBIA	17952619	PubMedQuery	unexamined
NFKBIA	17899287	PubMedQuery	unexamined
NFKBIA	17880767	PubMedQuery	unexamined
NFKBIA	17786042	PubMedQuery	unexamined
NFKBIA	17573710	PubMedQuery	unexamined
NFKBIA	17521952	PubMedQuery	unexamined
NFKBIA	17486138	PubMedQuery	unexamined
NFKBIA	17318178	PubMedQuery	unexamined
NFKBIA	17229386	PubMedQuery	unexamined
NFKBIA	17083791	PubMedQuery	unexamined
NFKBIA	17028156	PubMedQuery	unexamined
NFKBIA	17021000	PubMedQuery	unexamined
NFKBIA	16964378	PubMedQuery	unexamined
NFKBIA	16955275	PubMedQuery	unexamined
NFKBIA	16876885	PubMedQuery	unexamined
NFKBIA	16797629	PubMedQuery	unexamined
NFKBIA	16771850	PubMedQuery	unexamined
NFKBIA	16498412	PubMedQuery	unexamined
NFKBIA	16491481	PubMedQuery	unexamined
NFKBIA	16407234	PubMedQuery	unexamined
NFKBIA	16315372	PubMedQuery	unexamined
NFKBIA	16289774	PubMedQuery	unexamined
NFKBIA	16279946	PubMedQuery	unexamined
NFKBIA	16246929	PubMedQuery	unexamined
NFKBIA	16243048	PubMedQuery	unexamined
NFKBIA	16199534	PubMedQuery	unexamined
NFKBIA	16135673	PubMedQuery	unexamined
NFKBIA	16105840	PubMedQuery	unexamined
NFKBIA	16105834	PubMedQuery	unexamined
NFKBIA	16087206	PubMedQuery	unexamined
NFKBIA	16015604	PubMedQuery	unexamined
NFKBIA	15996193	PubMedQuery	unexamined
NFKBIA	15979856	PubMedQuery	unexamined
NFKBIA	15936354	PubMedQuery	unexamined
NFKBIA	15922723	PubMedQuery	unexamined
NFKBIA	15879558	PubMedQuery	unexamined
NFKBIA	15855051	PubMedQuery	unexamined
NFKBIA	15811852	PubMedQuery	unexamined
NFKBIA	15724247	PubMedQuery	unexamined
NFKBIA	15722553	PubMedQuery	unexamined
NFKBIA	15714207	PubMedQuery	unexamined
NFKBIA	15671037	PubMedQuery	unexamined
NFKBIA	15494213	PubMedQuery	unexamined
NFKBIA	15477867	PubMedQuery	unexamined
NFKBIA	15466358	PubMedQuery	unexamined
NFKBIA	15390082	PubMedQuery	unexamined
NFKBIA	15311968	PubMedQuery	unexamined
NFKBIA	15284299	PubMedQuery	unexamined
NFKBIA	15034930	PubMedQuery	unexamined
NFKBIA	15019158	PubMedQuery	unexamined
NFKBIA	14995068	PubMedQuery	unexamined
NFKBIA	14694442	PubMedQuery	unexamined
NFKBIA	14664905	PubMedQuery	unexamined
NFKBIA	14536001	PubMedQuery	unexamined
NFKBIA	12966435	PubMedQuery	unexamined
NFKBIA	12921635	PubMedQuery	unexamined
NFKBIA	12869390	PubMedQuery	unexamined
NFKBIA	12797522	PubMedQuery	unexamined
NFKBIA	12770647	PubMedQuery	unexamined
NFKBIA	12769469	PubMedQuery	unexamined
NFKBIA	12759356	PubMedQuery	unexamined
NFKBIA	12658209	PubMedQuery	unexamined
NFKBIA	12595462	PubMedQuery	unexamined
NFKBIA	12574206	PubMedQuery	unexamined
NFKBIA	12565172	PubMedQuery	unexamined
NFKBIA	12500976	PubMedQuery	unexamined
NFKBIA	12438297	PubMedQuery	unexamined
NFKBIA	12437573	PubMedQuery	unexamined
NFKBIA	12427593	PubMedQuery	unexamined
NFKBIA	12425965	PubMedQuery	unexamined
NFKBIA	12424381	PubMedQuery	unexamined
NFKBIA	12393170	PubMedQuery	unexamined
NFKBIA	12297018	PubMedQuery	unexamined
NFKBIA	12296854	PubMedQuery	unexamined
NFKBIA	12100026	PubMedQuery	unexamined
NFKBIA	12085227	PubMedQuery	unexamined
NFKBIA	12078519	PubMedQuery	unexamined
NFKBIA	12040027	PubMedQuery	unexamined
NFKBIA	12008118	PubMedQuery	unexamined
NFKBIA	12008115	PubMedQuery	unexamined
NFKBIA	11943206	PubMedQuery	unexamined
NFKBIA	11557243	PubMedQuery	unexamined
NFKBIA	11450703	PubMedQuery	unexamined
NFKBIZ	20876105	PubMedQuery	unexamined
NFKBIZ	20634286	PubMedQuery	unexamined
NFKBIZ	20220144	PubMedQuery	unexamined
NFKBIZ	18436238	PubMedQuery	unexamined
NFKBIZ	15527973	PubMedQuery	unexamined
NFYB	15454570	PubMedQuery	unexamined
NFYB	12427543	PubMedQuery	unexamined
NHLH2	21573214	PubMedQuery	unexamined
NIPBL	31320616	PubMedQuery	unexamined
NIPBL	30122536	PubMedQuery	unexamined
NIPBL	26581180	PubMedQuery	unexamined
NIPBL	22885700	PubMedQuery	unexamined
NIPBL	22537144	PubMedQuery	unexamined
NIPBL	19468298	PubMedQuery	unexamined
NIPBL	17965872	PubMedQuery	unexamined
NKRF	26340924	PubMedQuery	unexamined
NKX2-2	26293298	PubMedQuery	unexamined
NKX2-2	21775418	PubMedQuery	unexamined
NKX2-2	20876850	PubMedQuery	unexamined
NKX2-2	19965928	PubMedQuery	unexamined
NKX2-2	19735946	PubMedQuery	unexamined
NKX2-2	19607821	PubMedQuery	unexamined
NKX2-2	19145069	PubMedQuery	unexamined
NKX2-2	16767102	PubMedQuery	unexamined
NKX2-2	16147997	PubMedQuery	unexamined
NKX2-2	15883383	PubMedQuery	unexamined
NKX2-4	25051213	PubMedQuery	unexamined
NKX2-8	12167706	PubMedQuery	unexamined
NKX3-1	28416760	PubMedQuery	unexamined
NKX3-1	26046794	PubMedQuery	unexamined
NKX3-1	24243687	PubMedQuery	unexamined
NKX3-1	22083957	PubMedQuery	unexamined
NKX3-1	21730289	PubMedQuery	unexamined
NKX3-1	19886863	PubMedQuery	unexamined
NKX3-1	19826044	PubMedQuery	unexamined
NKX3-1	19481544	PubMedQuery	unexamined
NKX3-1	18974119	PubMedQuery	unexamined
NKX3-1	16845664	PubMedQuery	unexamined
NKX3-1	16691616	PubMedQuery	unexamined
NKX3-2	22807310	PubMedQuery	unexamined
NKX3-2	19217813	PubMedQuery	unexamined
NKX6-1	26443638	PubMedQuery	unexamined
NKX6-1	26345820	PubMedQuery	unexamined
NKX6-1	26293298	PubMedQuery	unexamined
NKX6-1	24706823	PubMedQuery	unexamined
NKX6-1	22232429	PubMedQuery	unexamined
NKX6-1	15883383	PubMedQuery	unexamined
NKX6-1	15056733	PubMedQuery	unexamined
NME2	28717007	PubMedQuery	unexamined
NME2	23774591	PubMedQuery	unexamined
NME2	19427291	PubMedQuery	unexamined
NONO	29441870	PubMedQuery	unexamined
NONO	25765647	PubMedQuery	unexamined
NONO	24349210	PubMedQuery	unexamined
NONO	24301678	PubMedQuery	unexamined
NONO	23672612	PubMedQuery	unexamined
NONO	23640037	PubMedQuery	unexamined
NONO	23212346	PubMedQuery	unexamined
NONO	21915321	PubMedQuery	unexamined
NONO	18614799	PubMedQuery	unexamined
NONO	16956891	PubMedQuery	unexamined
NOTCH2	29094188	PubMedQuery	unexamined
NOTCH2	24708907	PubMedQuery	unexamined
NOTCH2	21679465	PubMedQuery	unexamined
NOTCH2	21321116	PubMedQuery	unexamined
NOTCH2	18274550	PubMedQuery	unexamined
NOTCH2	16009501	PubMedQuery	unexamined
NOTCH2	15689374	PubMedQuery	unexamined
NOTCH3	26704972	PubMedQuery	unexamined
NOTCH3	22705236	PubMedQuery	unexamined
NOTCH3	22396495	PubMedQuery	unexamined
NOTCH3	21679465	PubMedQuery	unexamined
NOTCH3	21219128	PubMedQuery	unexamined
NOTCH3	19915977	PubMedQuery	unexamined
NOTCH3	17332745	PubMedQuery	unexamined
NOTCH3	16498412	PubMedQuery	unexamined
NOTCH4	28474205	PubMedQuery	unexamined
NOTCH4	21679465	PubMedQuery	unexamined
NOTCH4	15689374	PubMedQuery	unexamined
NPAS2	23831463	PubMedQuery	unexamined
NPAS2	23776671	PubMedQuery	unexamined
NPAS2	22039518	PubMedQuery	unexamined
NPAS2	21479263	PubMedQuery	unexamined
NPAS2	20817722	PubMedQuery	unexamined
NPAS2	19457610	PubMedQuery	unexamined
NPAS2	18515302	PubMedQuery	unexamined
NPAS2	17011549	PubMedQuery	unexamined
NPAS2	15817310	PubMedQuery	unexamined
NPAS4	23172225	PubMedQuery	unexamined
NPAS4	23020797	PubMedQuery	unexamined
NPM1	21425800	PubMedQuery	unexamined
NPM1	18401421	PubMedQuery	unexamined
NPM1	15699019	PubMedQuery	unexamined
NR0B1	23169531	PubMedQuery	unexamined
NR0B1	20133449	PubMedQuery	unexamined
NR0B1	18626011	PubMedQuery	unexamined
NR0B1	18471437	PubMedQuery	unexamined
NR0B1	15613430	PubMedQuery	unexamined
NR0B1	15181096	PubMedQuery	unexamined
NR0B2	26093302	PubMedQuery	unexamined
NR0B2	21081708	PubMedQuery	unexamined
NR0B2	20444884	PubMedQuery	unexamined
NR0B2	18459945	PubMedQuery	unexamined
NR0B2	17204240	PubMedQuery	unexamined
NR0B2	15358835	PubMedQuery	unexamined
NR1D2	21818335	PubMedQuery	unexamined
NR1D2	17892483	PubMedQuery	unexamined
NR1H2	30825147	PubMedQuery	unexamined
NR1H3	30825147	PubMedQuery	unexamined
NR1H3	23790976	PubMedQuery	unexamined
NR1H3	23359226	PubMedQuery	unexamined
NR1H3	23352501	PubMedQuery	unexamined
NR1H3	23041609	PubMedQuery	unexamined
NR1H3	22399489	PubMedQuery	unexamined
NR1H3	21979752	PubMedQuery	unexamined
NR1H3	21310851	PubMedQuery	unexamined
NR1H3	20868688	PubMedQuery	unexamined
NR1H3	19962449	PubMedQuery	unexamined
NR1H3	19292929	PubMedQuery	unexamined
NR1H3	19136075	PubMedQuery	unexamined
NR1H3	19032342	PubMedQuery	unexamined
NR1H3	17177110	PubMedQuery	unexamined
NR1H3	16871576	PubMedQuery	unexamined
NR1H3	16112614	PubMedQuery	unexamined
NR1H3	15353176	PubMedQuery	unexamined
NR1H3	14769039	PubMedQuery	unexamined
NR1H3	12554795	PubMedQuery	unexamined
NR1H4	29992318	PubMedQuery	unexamined
NR1H4	25198545	PubMedQuery	unexamined
NR1H4	20211986	PubMedQuery	unexamined
NR1H4	19833092	PubMedQuery	unexamined
NR1I2	19460946	PubMedQuery	unexamined
NR1I2	16328955	PubMedQuery	unexamined
NR1I2	16243957	PubMedQuery	unexamined
NR1I2	12514743	PubMedQuery	unexamined
NR1I3	20185760	PubMedQuery	unexamined
NR1I3	19460946	PubMedQuery	unexamined
NR1I3	16099843	PubMedQuery	unexamined
NR1I3	15831521	PubMedQuery	unexamined
NR1I3	12514743	PubMedQuery	unexamined
NR2C1	25561507	PubMedQuery	unexamined
NR2C2	25561507	PubMedQuery	unexamined
NR2C2	21126370	PubMedQuery	unexamined
NR2C2	18388194	PubMedQuery	unexamined
NR2C2	11844790	PubMedQuery	unexamined
NR2E1	26838672	PubMedQuery	unexamined
NR2E3	23150378	PubMedQuery	unexamined
NR2E3	22006320	PubMedQuery	unexamined
NR2E3	18294621	PubMedQuery	unexamined
NR2F1	32421711	PubMedQuery	unexamined
NR2F1	28694260	PubMedQuery	unexamined
NR2F1	22981823	PubMedQuery	unexamined
NR2F1	19160499	PubMedQuery	unexamined
NR2F1	17009409	PubMedQuery	unexamined
NR2F1	15488474	PubMedQuery	unexamined
NR2F1	12040019	PubMedQuery	unexamined
NR2F1	11973645	PubMedQuery	unexamined
NR2F1	11682627	PubMedQuery	unexamined
NR2F6	26984631	PubMedQuery	unexamined
NR2F6	12690040	PubMedQuery	unexamined
NR2F6	11973645	PubMedQuery	unexamined
NR3C1	28891793	PubMedQuery	unexamined
NR3C1	28192788	PubMedQuery	unexamined
NR3C1	27576189	PubMedQuery	unexamined
NR3C1	27565349	PubMedQuery	unexamined
NR3C1	26374485	PubMedQuery	unexamined
NR3C1	26267652	PubMedQuery	unexamined
NR3C1	24661679	PubMedQuery	unexamined
NR3C1	22491064	PubMedQuery	unexamined
NR3C1	22074950	PubMedQuery	unexamined
NR3C1	21084380	PubMedQuery	unexamined
NR3C1	19801529	PubMedQuery	unexamined
NR3C1	19133980	PubMedQuery	unexamined
NR3C2	12767279	PubMedQuery	unexamined
NR4A1	29983832	PubMedQuery	unexamined
NR4A1	27075886	PubMedQuery	unexamined
NR4A1	26938745	PubMedQuery	unexamined
NR4A1	26244980	PubMedQuery	unexamined
NR4A1	24706823	PubMedQuery	unexamined
NR4A1	24584437	PubMedQuery	unexamined
NR4A1	23935853	PubMedQuery	unexamined
NR4A1	23903894	PubMedQuery	unexamined
NR4A1	23836374	PubMedQuery	unexamined
NR4A1	23085237	PubMedQuery	unexamined
NR4A1	20978184	PubMedQuery	unexamined
NR4A1	18996961	PubMedQuery	unexamined
NR4A1	18248459	PubMedQuery	unexamined
NR4A1	18238829	PubMedQuery	unexamined
NR4A1	16595694	PubMedQuery	unexamined
NR4A1	16252282	PubMedQuery	unexamined
NR4A1	15767781	PubMedQuery	unexamined
NR4A1	15525348	PubMedQuery	unexamined
NR4A1	15208301	PubMedQuery	unexamined
NR4A1	15128284	PubMedQuery	unexamined
NR4A1	12506026	PubMedQuery	unexamined
NR4A1	11830332	PubMedQuery	unexamined
NR4A2	31704909	PubMedQuery	unexamined
NR4A2	24496614	PubMedQuery	unexamined
NR4A2	20631169	PubMedQuery	unexamined
NR4A2	18238829	PubMedQuery	unexamined
NR4A2	16252282	PubMedQuery	unexamined
NR4A2	15525348	PubMedQuery	unexamined
NR4A2	15485875	PubMedQuery	unexamined
NR4A2	12694388	PubMedQuery	unexamined
NR4A2	12114266	PubMedQuery	unexamined
NR4A2	11830332	PubMedQuery	unexamined
NR4A3	27166283	PubMedQuery	unexamined
NR4A3	26244980	PubMedQuery	unexamined
NR4A3	24816988	PubMedQuery	unexamined
NR4A3	24706823	PubMedQuery	unexamined
NR4A3	18855877	PubMedQuery	unexamined
NR4A3	15574883	PubMedQuery	unexamined
NR4A3	15525348	PubMedQuery	unexamined
NR4A3	11830332	PubMedQuery	unexamined
NR5A2	26518232	PubMedQuery	unexamined
NR5A2	25987835	PubMedQuery	unexamined
NR5A2	25873311	PubMedQuery	unexamined
NR5A2	23790976	PubMedQuery	unexamined
NR5A2	22296850	PubMedQuery	unexamined
NR5A2	22232429	PubMedQuery	unexamined
NR5A2	22048972	PubMedQuery	unexamined
NR5A2	21852532	PubMedQuery	unexamined
NR5A2	21571865	PubMedQuery	unexamined
NR5A2	21566081	PubMedQuery	unexamined
NR5A2	21554248	PubMedQuery	unexamined
NR5A2	21392518	PubMedQuery	unexamined
NR5A2	21273442	PubMedQuery	unexamined
NR5A2	20483916	PubMedQuery	unexamined
NR5A2	20133449	PubMedQuery	unexamined
NR5A2	17977826	PubMedQuery	unexamined
NR5A2	17204240	PubMedQuery	unexamined
NR5A2	16423880	PubMedQuery	unexamined
NR5A2	16282330	PubMedQuery	unexamined
NR5A2	15613430	PubMedQuery	unexamined
NR5A2	15181096	PubMedQuery	unexamined
NR6A1	16166633	PubMedQuery	unexamined
NRF1	30570339	PubMedQuery	unexamined
NRF1	30106093	PubMedQuery	unexamined
NRF1	27920251	PubMedQuery	unexamined
NRF1	27819056	PubMedQuery	unexamined
NRF1	25637874	PubMedQuery	unexamined
NRF1	24466341	PubMedQuery	unexamined
NRF1	22491064	PubMedQuery	unexamined
NRF1	20587593	PubMedQuery	unexamined
NRF1	18782566	PubMedQuery	unexamined
NRF1	18048642	PubMedQuery	unexamined
NRF1	17899445	PubMedQuery	unexamined
NRF1	17179207	PubMedQuery	unexamined
NRF1	16886907	PubMedQuery	unexamined
NRF1	16195535	PubMedQuery	unexamined
NRF1	15684387	PubMedQuery	unexamined
NRF1	15656981	PubMedQuery	unexamined
NRF1	15087126	PubMedQuery	unexamined
NRF1	12720548	PubMedQuery	unexamined
NRIP1	22071320	PubMedQuery	unexamined
NRIP1	15345050	PubMedQuery	unexamined
NRL	24301678	PubMedQuery	unexamined
NRL	22006320	PubMedQuery	unexamined
NRL	21078119	PubMedQuery	unexamined
NRL	20693478	PubMedQuery	unexamined
NRL	20374520	PubMedQuery	unexamined
NRL	19014374	PubMedQuery	unexamined
NRL	18294621	PubMedQuery	unexamined
NRL	15522290	PubMedQuery	unexamined
NRL	15163632	PubMedQuery	unexamined
NSD2	30470837	PubMedQuery	unexamined
NSD2	29683485	PubMedQuery	unexamined
NSD2	22972034	PubMedQuery	unexamined
NSD2	21293379	PubMedQuery	unexamined
NSD2	20974671	PubMedQuery	unexamined
NSD2	19481544	PubMedQuery	unexamined
NSD3	27285764	PubMedQuery	unexamined
NSMF	19014935	PubMedQuery	unexamined
NUPR1	25924802	PubMedQuery	unexamined
NUPR1	22738338	PubMedQuery	unexamined
NUPR1	20847343	PubMedQuery	unexamined
NUPR1	18690848	PubMedQuery	unexamined
NUPR1	17185796	PubMedQuery	unexamined
NUPR1	16981138	PubMedQuery	unexamined
OGG1	26432868	PubMedQuery	unexamined
OGG1	24216087	PubMedQuery	unexamined
OGG1	23697596	PubMedQuery	unexamined
OGG1	20837600	PubMedQuery	unexamined
OLIG1	18160645	PubMedQuery	unexamined
ONECUT1	27939581	PubMedQuery	unexamined
ONECUT1	26218442	PubMedQuery	unexamined
ONECUT1	22232429	PubMedQuery	unexamined
ONECUT1	19129217	PubMedQuery	unexamined
ONECUT1	16055718	PubMedQuery	unexamined
ONECUT1	15381696	PubMedQuery	unexamined
ONECUT2	18418398	PubMedQuery	unexamined
ONECUT3	15381696	PubMedQuery	unexamined
OSR2	23362349	PubMedQuery	unexamined
OSR2	16436053	PubMedQuery	unexamined
OTX1	25614239	PubMedQuery	unexamined
OTX2	28455373	PubMedQuery	unexamined
OTX2	25198066	PubMedQuery	unexamined
OTX2	24558479	PubMedQuery	unexamined
OTX2	23761884	PubMedQuery	unexamined
OTX2	23179372	PubMedQuery	unexamined
OTX2	22761896	PubMedQuery	unexamined
OTX2	22492356	PubMedQuery	unexamined
OTX2	22090505	PubMedQuery	unexamined
OTX2	18728160	PubMedQuery	unexamined
OTX2	17332747	PubMedQuery	unexamined
OTX2	16352598	PubMedQuery	unexamined
OTX2	15863505	PubMedQuery	unexamined
OTX2	15843413	PubMedQuery	unexamined
OVOL1	26504231	PubMedQuery	unexamined
OVOL2	25788534	PubMedQuery	unexamined
PA2G4	31501192	PubMedQuery	unexamined
PA2G4	30158339	PubMedQuery	unexamined
PA2G4	15994225	PubMedQuery	unexamined
PA2G4	12674510	PubMedQuery	unexamined
PAF1	26745862	PubMedQuery	unexamined
PAF1	25527639	PubMedQuery	unexamined
PAF1	24101474	PubMedQuery	unexamined
PAF1	23417674	PubMedQuery	unexamined
PAF1	22290438	PubMedQuery	unexamined
PAF1	22252319	PubMedQuery	unexamined
PAF1	20818391	PubMedQuery	unexamined
PAF1	20339377	PubMedQuery	unexamined
PAF1	18987311	PubMedQuery	unexamined
PAF1	18070919	PubMedQuery	unexamined
PAF1	17088385	PubMedQuery	unexamined
PAF1	16354696	PubMedQuery	unexamined
PAF1	16260625	PubMedQuery	unexamined
PAF1	16040246	PubMedQuery	unexamined
PAF1	15531585	PubMedQuery	unexamined
PAG1	27596240	PubMedQuery	unexamined
PAG1	22006020	PubMedQuery	unexamined
PAG1	19524524	PubMedQuery	unexamined
PARP1	29143419	PubMedQuery	unexamined
PARP1	28582660	PubMedQuery	unexamined
PARP1	28384634	PubMedQuery	unexamined
PARP1	28219892	PubMedQuery	unexamined
PARP1	26833088	PubMedQuery	unexamined
PARP1	26453809	PubMedQuery	unexamined
PARP1	26321255	PubMedQuery	unexamined
PARP1	25280477	PubMedQuery	unexamined
PARP1	25200342	PubMedQuery	unexamined
PARP1	24675890	PubMedQuery	unexamined
PARP1	24184271	PubMedQuery	unexamined
PARP1	24164297	PubMedQuery	unexamined
PARP1	23986604	PubMedQuery	unexamined
PARP1	23851505	PubMedQuery	unexamined
PARP1	23175834	PubMedQuery	unexamined
PARP1	22880082	PubMedQuery	unexamined
PARP1	22820184	PubMedQuery	unexamined
PARP1	22073128	PubMedQuery	unexamined
PARP1	21858164	PubMedQuery	unexamined
PARP1	21575865	PubMedQuery	unexamined
PARP1	21441600	PubMedQuery	unexamined
PARP1	20587588	PubMedQuery	unexamined
PARP1	20228127	PubMedQuery	unexamined
PARP1	20181890	PubMedQuery	unexamined
PARP1	20029197	PubMedQuery	unexamined
PARP1	19468250	PubMedQuery	unexamined
PARP1	18258916	PubMedQuery	unexamined
PARP1	17720873	PubMedQuery	unexamined
PARP1	17616514	PubMedQuery	unexamined
PARP1	17389244	PubMedQuery	unexamined
PARP1	17267408	PubMedQuery	unexamined
PARP1	17187679	PubMedQuery	unexamined
PARP1	17003407	PubMedQuery	unexamined
PARP1	16794079	PubMedQuery	unexamined
PARP1	16794002	PubMedQuery	unexamined
PATZ1	25447311	PubMedQuery	unexamined
PATZ1	24336083	PubMedQuery	unexamined
PAX1	22355320	PubMedQuery	unexamined
PAX2	25106525	PubMedQuery	unexamined
PAX2	22438572	PubMedQuery	unexamined
PAX2	22357656	PubMedQuery	unexamined
