DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	Experiment_Type	Effect	Induced
tri_23439	exp_3656	LHX2	PAX6	perturbation	hom_knockout	FALSE
tri_23440	exp_2860	LHX2	OR6A2	perturbation	hom_knockout	FALSE
tri_23441	exp_2862	LHX2	not_applicable	perturbation	hom_knockout	FALSE
tri_23441	exp_2859	LHX2	not_applicable	perturbation	hom_knockout	FALSE
tri_23441	exp_2861	LHX2	not_applicable	perturbation	hom_knockout	FALSE
tri_23441	exp_2856	LHX2	not_applicable	perturbation	hom_knockout	FALSE
tri_00604	exp_2253	YY1	CCL4	perturbation	knockdown	not_applicable
tri_01584	exp_1043	YY1	NKX2-5	perturbation	hom_knockout	FALSE
tri_07963	exp_1062	CREB1	HSPA1A	perturbation	knockdown	not_applicable
tri_07963	exp_1062	CREB1	HSPA1B	perturbation	knockdown	not_applicable
tri_07964	exp_1062	CREB1	HSPA1A	perturbation	knockdown	not_applicable
tri_07964	exp_1062	CREB1	HSPA1B	perturbation	knockdown	not_applicable
tri_10461	exp_2457	YY1	MSX2	perturbation	overexpression	not_applicable
tri_12567	exp_2583	CREB1	ETV3	perturbation	knockdown	TRUE
tri_12595	exp_3238	CREB1	NRF1	perturbation	knockdown	not_applicable
tri_18196	exp_0394	YY1	MUC4	perturbation	overexpression	not_applicable
tri_18569	exp_3580	CREB1	ACSL4	perturbation	overexpression	not_applicable
tri_18573	exp_3191	CREB1	ENTPD1	perturbation	overexpression	not_applicable
tri_22702	exp_2071	CREB1	PNPLA6	perturbation	knockdown	not_applicable
tri_22703	exp_0491	CREB1	USP22	perturbation	knockdown	not_applicable
tri_22704	exp_3459	CREB1	FOSB	perturbation	hom_knockout	FALSE
tri_22705	exp_0218	CREB1	HBG2	perturbation	overexpression	not_applicable
tri_22705	exp_0219	CREB1	HBG2	perturbation	overexpression	TRUE
tri_22706	exp_2303	CREB1	TMEM173	perturbation	overexpression	not_applicable
tri_22709	exp_2193	CREB1	RFC3	perturbation	knockdown	not_applicable
tri_22711	exp_1713	CREB1	TP53	perturbation	knockdown	not_applicable
tri_23377	exp_1147	YY1	DMD	perturbation	knockdown	not_applicable
tri_23378	exp_0923	YY1	SLC25A4	perturbation	knockdown	not_applicable
tri_23379	exp_0514	YY1	UBIAD1	perturbation	knockdown	not_applicable
tri_23379	exp_0515	YY1	UBIAD1	perturbation	knockdown	not_applicable
tri_23380	exp_0566	YY1	SOX2-OT	perturbation	knockdown	not_applicable
tri_23380	exp_0567	YY1	SOX2-OT	perturbation	knockdown	not_applicable
tri_23383	exp_0776	YY1	PTGS2	perturbation	overexpression	not_applicable
tri_23386	exp_0172	YY1	SNAI1	perturbation	knockdown	not_applicable
tri_23387	exp_0390	YY1	UBC	perturbation	knockdown	not_applicable
tri_23389	exp_2157	YY1	KIF14	perturbation	knockdown	not_applicable
tri_23389	exp_2158	YY1	KIF14	perturbation	knockdown	not_applicable
tri_23391	exp_3574	YY1	NR1H4	perturbation	overexpression	TRUE
tri_22675	exp_1445	OLIG2	CDKN1B	perturbation	overexpression	not_applicable
tri_22676	exp_3611	OLIG2	OLIG1	perturbation	hom_knockout	FALSE
tri_22676	exp_3612	OLIG2	OLIG1	perturbation	hom_knockout	FALSE
tri_22677	exp_3687	OLIG2	EPHA3	perturbation	hom_knockout	FALSE
tri_22678	exp_3688	OLIG2	EPHA5	perturbation	hom_knockout	FALSE
tri_22679	exp_2903	OLIG2	ARHGAP8	perturbation	overexpression	not_applicable
tri_22680	exp_0538	OLIG2	SIGLEC8	perturbation	knockdown	not_applicable
tri_22680	exp_0537	OLIG2	SIGLEC8	perturbation	knockdown	TRUE
tri_22681	exp_3866	OLIG2	PIM1	perturbation	knockout	FALSE
tri_22682	exp_3862	OLIG2	CDCA8	perturbation	knockout	FALSE
tri_22683	exp_3865	OLIG2	AURKA	perturbation	knockout	FALSE
tri_22684	exp_3864	OLIG2	CCNB1	perturbation	knockout	FALSE
tri_22685	exp_3860	OLIG2	CDC20	perturbation	knockout	FALSE
tri_22686	exp_3863	OLIG2	CDC25C	perturbation	knockout	FALSE
tri_02160	exp_0186	GATA2	RNASE2	perturbation	knockdown	not_applicable
tri_02161	exp_0178	GATA2	WT1	perturbation	knockdown	not_applicable
tri_02161	exp_0176	GATA2	WT1	perturbation	overexpression	not_applicable
tri_02161	exp_0177	GATA2	WT1	perturbation	overexpression	not_applicable
tri_06715	exp_0430	GATA2	MS4A2	perturbation	knockdown	TRUE
tri_07495	exp_0422	GATA2	FCER1A	perturbation	knockdown	TRUE
tri_13620	exp_0188	GATA2	GATA1	perturbation	overexpression	not_applicable
tri_20218	exp_0877	NEUROG2	DLL3	perturbation	hom_knockout	FALSE
tri_20219	exp_3468	NEUROG2	EOMES	perturbation	overexpression	TRUE
tri_22877	exp_2280	GATA2	MICA	perturbation	knockdown	not_applicable
tri_22881	exp_3846	GATA2	KIT	perturbation	hom_knockout	FALSE
tri_22881	exp_0947	GATA2	KIT	perturbation	knockdown	TRUE
tri_22883	exp_1491	GATA2	PDE9A	perturbation	knockdown	not_applicable
tri_22884	exp_0340	GATA2	TP53	perturbation	knockdown	not_applicable
tri_22884	exp_0341	GATA2	TP53	perturbation	knockdown	not_applicable
tri_23219	exp_1030	NEUROG2	ELAVL4	perturbation	overexpression	not_applicable
tri_23220	exp_3474	NEUROG2	ETV1	perturbation	hom_knockout	FALSE
tri_23221	exp_0768	NEUROG2	DLL1	perturbation	knockout	FALSE
tri_23222	exp_3063	NEUROG2	JAG2	perturbation	hom_knockout	FALSE
tri_23223	exp_3530	NEUROG2	RTL1	perturbation	hom_knockout	FALSE
tri_23224	exp_3533	NEUROG2	ASCL1	perturbation	hom_knockout	FALSE
tri_23225	exp_3528	NEUROG2	MEG3	perturbation	hom_knockout	FALSE
tri_23226	exp_3064	NEUROG2	BTG2	perturbation	hom_knockout	FALSE
tri_23227	exp_3529	NEUROG2	DLK1	perturbation	hom_knockout	FALSE
tri_23228	exp_3531	NEUROG2	not_applicable	perturbation	hom_knockout	FALSE
tri_23228	exp_3532	NEUROG2	not_applicable	perturbation	hom_knockout	FALSE
tri_03123	exp_0659	TCF7L2	MYC	perturbation	knockdown	not_applicable
tri_17572	exp_0152	TCF7L2	STAT3	perturbation	knockdown	not_applicable
tri_22998	exp_3205	FEZF1	HES5	perturbation	knockout	FALSE
tri_22999	exp_0574	FEZF1	OTX2	perturbation	hom_knockout	not_applicable
tri_22999	exp_0575	FEZF1	OTX2	perturbation	hom_knockout	not_applicable
tri_23000	exp_0570	FEZF1	PAX6	perturbation	hom_knockout	not_applicable
tri_23000	exp_0571	FEZF1	PAX6	perturbation	hom_knockout	not_applicable
tri_23001	exp_0576	FEZF1	POU5F1	perturbation	hom_knockout	not_applicable
tri_23001	exp_0577	FEZF1	POU5F1	perturbation	hom_knockout	not_applicable
tri_23002	exp_3206	FEZF1	NEUROG2	perturbation	knockout	FALSE
tri_23003	exp_0572	FEZF1	SOX2	perturbation	hom_knockout	not_applicable
tri_23003	exp_0573	FEZF1	SOX2	perturbation	hom_knockout	not_applicable
tri_23004	exp_0578	FEZF1	NANOG	perturbation	hom_knockout	not_applicable
tri_23004	exp_0579	FEZF1	NANOG	perturbation	hom_knockout	not_applicable
tri_23334	exp_1567	TCF7L2	CDX2	perturbation	overexpression	not_applicable
tri_23337	exp_1529	TCF7L2	NOTUM	perturbation	knockdown	not_applicable
tri_23340	exp_1421	TCF7L2	EDN1	perturbation	knockdown	not_applicable
tri_23340	exp_1422	TCF7L2	EDN1	perturbation	knockdown	not_applicable
tri_23341	exp_1870	TCF7L2	AKT2	perturbation	knockdown	not_applicable
tri_23344	exp_1774	TCF7L2	PLD1	perturbation	overexpression	not_applicable
tri_23352	exp_1919	TCF7L2	SPP1	perturbation	overexpression	not_applicable
tri_23354	exp_1951	TCF7L2	ZEB1	perturbation	knockdown	not_applicable
tri_23355	exp_1189	TCF7L2	AXIN2	perturbation	knockdown	not_applicable
tri_23356	exp_2099	TCF7L2	SQSTM1	perturbation	overexpression	not_applicable
tri_01548	exp_3298	DLX5	RUNX2	perturbation	knockdown	not_applicable
tri_01548	exp_2543	DLX5	RUNX2	perturbation	knockdown	not_applicable
tri_01548	exp_0688	DLX5	RUNX2	perturbation	overexpression	not_applicable
tri_06821	exp_2570	GLI1	BCL2	perturbation	overexpression	TRUE
tri_09340	exp_0621	GLI1	FOXM1	perturbation	overexpression	TRUE
tri_09401	exp_1639	GLI1	SPP1	perturbation	knockdown	not_applicable
tri_12773	exp_1629	DLX5	MYC	perturbation	overexpression	not_applicable
tri_13695	exp_0095	GLI1	SOX9	perturbation	overexpression	not_applicable
tri_18720	exp_2997	DLX5	GBX2	perturbation	hom_knockout	FALSE
tri_18721	exp_2911	DLX5	SP7	perturbation	overexpression	not_applicable
tri_18722	exp_3310	DLX5	WNT5A	perturbation	hom_knockout	FALSE
tri_19871	exp_0964	MECP2	FXYD1	perturbation	hom_knockout	FALSE
tri_19881	exp_3602	MECP2	SLC2A3	perturbation	knockdown	not_applicable
tri_22776	exp_3000	DLX5	TMEM30B	perturbation	hom_knockout	FALSE
tri_22777	exp_2998	DLX5	BMPER	perturbation	hom_knockout	FALSE
tri_22778	exp_3256	DLX5	DSPP	perturbation	overexpression	not_applicable
tri_22779	exp_2999	DLX5	POU3F3	perturbation	hom_knockout	FALSE
tri_22892	exp_2256	GLI1	BIRC3	perturbation	knockdown	not_applicable
tri_22892	exp_2257	GLI1	BIRC3	perturbation	knockdown	not_applicable
tri_22892	exp_2258	GLI1	BIRC3	perturbation	knockdown	not_applicable
tri_22893	exp_0541	GLI1	AQP1	perturbation	knockdown	not_applicable
tri_22895	exp_1068	GLI1	TERT	perturbation	overexpression	not_applicable
tri_22896	exp_0295	GLI1	REG4	perturbation	knockdown	not_applicable
tri_22896	exp_0296	GLI1	REG4	perturbation	overexpression	not_applicable
tri_23019	exp_3694	MECP2	EHMT2	perturbation	overexpression	TRUE
tri_23019	exp_3693	MECP2	EHMT2	perturbation	knockdown	TRUE
tri_23020	exp_0918	MECP2	SLC25A4	perturbation	hom_knockout	FALSE
tri_23020	exp_0919	MECP2	SLC25A4	perturbation	hom_knockout	FALSE
tri_23020	exp_0921	MECP2	SLC25A4	perturbation	knockdown	not_applicable
tri_23021	exp_1922	MECP2	PCDHB1	perturbation	knockdown	not_applicable
tri_23021	exp_1926	MECP2	PCDHB1	perturbation	hom_knockout	FALSE
tri_23022	exp_1925	MECP2	PCDH7	perturbation	knockdown	not_applicable
tri_23022	exp_1927	MECP2	PCDH7	perturbation	hom_knockout	FALSE
tri_18438	exp_3503	BCL11B	NOTCH1	perturbation	hom_knockout	FALSE
tri_18438	exp_3504	BCL11B	NOTCH1	perturbation	hom_knockout	FALSE
tri_23234	exp_3514	BCL11B	EGFR	perturbation	hom_knockout	FALSE
tri_23234	exp_3515	BCL11B	EGFR	perturbation	hom_knockout	FALSE
tri_23235	exp_3506	BCL11B	KRT8	perturbation	hom_knockout	FALSE
tri_23236	exp_3509	BCL11B	SNAI2	perturbation	hom_knockout	FALSE
tri_23237	exp_3507	BCL11B	SNAI1	perturbation	hom_knockout	FALSE
tri_23238	exp_3508	BCL11B	TGFA	perturbation	hom_knockout	FALSE
tri_23239	exp_3510	BCL11B	TGFB1	perturbation	hom_knockout	FALSE
tri_23240	exp_3511	BCL11B	TGFB2	perturbation	hom_knockout	FALSE
tri_06819	exp_0292	GLI2	XIAP	perturbation	knockdown	not_applicable
tri_07281	exp_2733	GLI2	PTCH1	perturbation	hom_knockout	FALSE
tri_09459	exp_2685	GLI2	FGF19	perturbation	overexpression	not_applicable
tri_09462	exp_2732	GLI2	GLI1	perturbation	hom_knockout	FALSE
tri_09823	exp_2658	NOTCH1	HES1	perturbation	overexpression	not_applicable
tri_09823	exp_3383	NOTCH1	HES1	perturbation	knockdown	not_applicable
tri_09823	exp_2761	NOTCH1	HES1	perturbation	overexpression	not_applicable
tri_09825	exp_3384	NOTCH1	HEY1	perturbation	knockdown	not_applicable
tri_19316	exp_3347	GLI2	ASCL1	perturbation	overexpression	not_applicable
tri_22800	exp_0466	EGR4	SYNPO	perturbation	knockdown	not_applicable
tri_22800	exp_0467	EGR4	SYNPO	perturbation	knockdown	not_applicable
tri_22801	exp_0462	EGR4	DLX5	perturbation	knockdown	not_applicable
tri_22801	exp_0463	EGR4	DLX5	perturbation	knockdown	not_applicable
tri_22802	exp_0470	EGR4	RAB15	perturbation	knockdown	not_applicable
tri_22802	exp_0471	EGR4	RAB15	perturbation	knockdown	not_applicable
tri_22803	exp_0474	EGR4	SAMD5	perturbation	knockdown	not_applicable
tri_22803	exp_0475	EGR4	SAMD5	perturbation	overexpression	not_applicable
tri_22804	exp_0478	EGR4	PTHLH	perturbation	overexpression	not_applicable
tri_22897	exp_3527	GLI2	GAST	perturbation	overexpression	TRUE
tri_22898	exp_2734	GLI2	HIP1	perturbation	hom_knockout	FALSE
tri_22900	exp_0746	GLI2	NKX2-2	perturbation	hom_knockout	FALSE
tri_22901	exp_0413	GLI2	TERT	perturbation	overexpression	not_applicable
tri_23097	exp_1107	NOTCH1	COL1A1	perturbation	overexpression	not_applicable
tri_23097	exp_1105	NOTCH1	COL1A1	perturbation	overexpression	not_applicable
tri_23098	exp_1108	NOTCH1	COL1A2	perturbation	overexpression	not_applicable
tri_23098	exp_1106	NOTCH1	COL1A2	perturbation	overexpression	not_applicable
tri_23099	exp_2762	NOTCH1	BGLAP	perturbation	overexpression	not_applicable
tri_06157	exp_1453	TAL1	NFE2	perturbation	hom_knockout	TRUE
tri_21984	exp_3568	TAL1	PDZK1IP1	perturbation	hom_knockout	FALSE
tri_21984	exp_3569	TAL1	PDZK1IP1	perturbation	hom_knockout	FALSE
tri_23320	exp_1447	TAL1	PTPRU	perturbation	knockdown	not_applicable
tri_23321	exp_0034	TAL1	GYPA	perturbation	knockdown	not_applicable
tri_23321	exp_0033	TAL1	GYPA	perturbation	overexpression	TRUE
tri_23322	exp_1827	TAL1	MEF2C	perturbation	overexpression	not_applicable
tri_23323	exp_1449	TAL1	RPS3A	perturbation	knockdown	not_applicable
tri_01744	exp_2000	TCF3	not_applicable	perturbation	overexpression	not_applicable
tri_04775	exp_3145	RELA	PTGS2	perturbation	overexpression	TRUE
tri_07959	exp_1065	RELA	HSPA1A	perturbation	knockdown	not_applicable
tri_07959	exp_1065	RELA	HSPA1B	perturbation	knockdown	not_applicable
tri_07960	exp_1065	RELA	HSPA1A	perturbation	knockdown	not_applicable
tri_07960	exp_1065	RELA	HSPA1B	perturbation	knockdown	not_applicable
tri_16253	exp_3243	RELA	NRF1	perturbation	knockdown	not_applicable
tri_16253	exp_3244	RELA	NRF1	perturbation	knockdown	not_applicable
tri_17533	exp_2429	TCF3	CDH1	perturbation	overexpression	not_applicable
tri_17540	exp_1884	TCF3	RAG1	perturbation	knockdown	not_applicable
tri_17540	exp_2809	TCF3	RAG1	perturbation	overexpression	not_applicable
tri_18434	exp_1001	BCL11A	FRZB	perturbation	knockout	FALSE
tri_22066	exp_3391	TCF3	FOXO1	perturbation	hom_knockout	FALSE
tri_23168	exp_2083	BCL11A	HBB	perturbation	knockdown	TRUE
tri_23169	exp_2081	BCL11A	HBE1	perturbation	knockdown	TRUE
tri_23170	exp_2079	BCL11A	HBG1	perturbation	knockdown	TRUE
tri_23171	exp_2077	BCL11A	HBG2	perturbation	knockdown	TRUE
tri_23172	exp_2152	BCL11A	ID3	perturbation	knockdown	not_applicable
tri_23173	exp_2154	BCL11A	TCF4	perturbation	knockdown	not_applicable
tri_23331	exp_2810	TCF3	POU2F2	perturbation	overexpression	not_applicable
tri_23332	exp_1886	TCF3	RAG2	perturbation	knockdown	not_applicable
tri_23399	exp_3884	SPOP	SP7	perturbation	hom_knockout	FALSE
tri_23399	exp_3886	SPOP	SP7	perturbation	hom_knockout	FALSE
tri_23400	exp_3883	SPOP	COL1A1	perturbation	hom_knockout	FALSE
tri_23400	exp_3885	SPOP	COL1A1	perturbation	hom_knockout	FALSE
tri_23401	exp_3880	SPOP	GLI3	perturbation	hom_knockout	FALSE
tri_23402	exp_3881	SPOP	PTCH1	perturbation	hom_knockout	FALSE
tri_23403	exp_3882	SPOP	PTHLH	perturbation	hom_knockout	FALSE
tri_00702	exp_0878	MAF	IL10	perturbation	overexpression	TRUE
tri_02306	exp_2599	MAF	ITGB7	perturbation	knockdown	not_applicable
tri_07926	exp_0495	TCF4	CD36	perturbation	knockdown	TRUE
tri_10883	exp_3445	NR2F2	NRP1	perturbation	hom_knockout	FALSE
tri_13108	exp_2128	ERG	TMPRSS2	perturbation	overexpression	not_applicable
tri_13111	exp_2126	ERG	WNT11	perturbation	knockdown	not_applicable
tri_14628	exp_2598	MAF	CCND2	perturbation	knockdown	not_applicable
tri_15496	exp_3617	NR2F2	HEY2	perturbation	hom_knockout	FALSE
tri_17553	exp_2437	TCF4	MITF	perturbation	overexpression	not_applicable
tri_19835	exp_0599	MAF	TP53	perturbation	overexpression	not_applicable
tri_20432	exp_3739	NKX2-1	PRDM13	perturbation	knockdown	TRUE
tri_22119	exp_2090	TFAP2A	HOXA7	perturbation	knockdown	not_applicable
tri_22119	exp_2091	TFAP2A	HOXA7	perturbation	knockdown	not_applicable
tri_22120	exp_2094	TFAP2A	HOXA9	perturbation	knockdown	not_applicable
tri_22120	exp_2095	TFAP2A	HOXA9	perturbation	knockdown	not_applicable
tri_22811	exp_2118	ERG	LEF1	perturbation	overexpression	not_applicable
tri_22812	exp_2120	ERG	WNT1	perturbation	overexpression	not_applicable
tri_22813	exp_2122	ERG	WNT2	perturbation	knockdown	not_applicable
tri_22814	exp_2124	ERG	WNT3	perturbation	knockdown	not_applicable
tri_22866	exp_3097	SIRT1	PPARGC1A	perturbation	hom_knockout	FALSE
tri_22866	exp_3098	SIRT1	PPARGC1A	perturbation	hom_knockout	FALSE
tri_22866	exp_3099	SIRT1	PPARGC1A	perturbation	hom_knockout	FALSE
tri_22867	exp_3100	SIRT1	UCP3	perturbation	hom_knockout	FALSE
tri_22867	exp_3101	SIRT1	UCP3	perturbation	hom_knockout	FALSE
tri_22867	exp_3102	SIRT1	UCP3	perturbation	hom_knockout	FALSE
tri_23013	exp_2600	MAF	CCR1	perturbation	knockdown	not_applicable
tri_23015	exp_0107	MAF	ANPEP	perturbation	knockdown	not_applicable
tri_23325	exp_2435	TCF4	DCT	perturbation	overexpression	not_applicable
tri_23327	exp_3874	TCF4	BMP7	perturbation	knockdown	TRUE
tri_23328	exp_2431	TCF4	TYR	perturbation	overexpression	not_applicable
tri_23329	exp_2433	TCF4	TYRP1	perturbation	overexpression	not_applicable
tri_23358	exp_2086	TFAP2A	MEIS1	perturbation	knockdown	not_applicable
tri_23358	exp_2087	TFAP2A	MEIS1	perturbation	knockdown	not_applicable
tri_23359	exp_3622	NR2F2	MYL2	perturbation	hom_knockout	FALSE
tri_23360	exp_3619	NR2F2	IRX4	perturbation	hom_knockout	FALSE
tri_23361	exp_3615	NR2F2	TBX5	perturbation	hom_knockout	FALSE
tri_23362	exp_3447	NR2F2	NRP2	perturbation	hom_knockout	FALSE
tri_23364	exp_3414	NKX2-1	E2F3	perturbation	knockdown	not_applicable
tri_23365	exp_3417	NKX2-1	MET	perturbation	knockdown	not_applicable
tri_23367	exp_3020	NKX2-1	NRP2	perturbation	overexpression	TRUE
tri_23368	exp_3423	NKX2-1	CCNB1	perturbation	knockdown	not_applicable
tri_23369	exp_3420	NKX2-1	CCNB2	perturbation	knockdown	not_applicable
tri_01783	exp_2709	RUNX2	IBSP	perturbation	overexpression	not_applicable
tri_07525	exp_2830	RUNX2	FGF18	perturbation	knockdown	not_applicable
tri_11774	exp_2645	REST	OPRM1	perturbation	knockdown	not_applicable
tri_11774	exp_2643	REST	OPRM1	perturbation	knockdown	not_applicable
tri_11835	exp_2784	SALL4	POU5F1	perturbation	knockdown	not_applicable
tri_16338	exp_0280	REST	DYRK1A	perturbation	knockdown	not_applicable
tri_16338	exp_0281	REST	DYRK1A	perturbation	knockdown	not_applicable
tri_16340	exp_1363	REST	GJD2	perturbation	overexpression	not_applicable
tri_16522	exp_2035	SALL4	HOXA9	perturbation	knockdown	TRUE
tri_16523	exp_2033	SALL4	PTEN	perturbation	knockdown	TRUE
tri_21239	exp_0895	RUNX2	LEF1	perturbation	hom_knockout	FALSE
tri_21239	exp_3258	RUNX2	LEF1	perturbation	overexpression	TRUE
tri_22955	exp_3722	FOXA3	CDH15	perturbation	hom_knockout	FALSE
tri_22956	exp_3719	FOXA3	PPARGC1A	perturbation	hom_knockout	FALSE
tri_22957	exp_3721	FOXA3	CIDEA	perturbation	hom_knockout	FALSE
tri_22958	exp_3720	FOXA3	UCP1	perturbation	hom_knockout	FALSE
tri_22959	exp_3723	FOXA3	COX4I2	perturbation	hom_knockout	FALSE
tri_23201	exp_4069	SALL4	SOX17	perturbation	knockdown	not_applicable
tri_23203	exp_2031	SALL4	RUNX1	perturbation	knockdown	TRUE
tri_23404	exp_3259	RUNX2	TCF7	perturbation	overexpression	TRUE
tri_01566	exp_2726	PAX5	CSF1R	perturbation	hom_knockout	FALSE
tri_01619	exp_0200	KLF4	NANOG	perturbation	knockdown	not_applicable
tri_02147	exp_0179	GATA1	WT1	perturbation	knockdown	not_applicable
tri_02147	exp_0180	GATA1	WT1	perturbation	overexpression	not_applicable
tri_02147	exp_0181	GATA1	WT1	perturbation	overexpression	not_applicable
tri_04728	exp_1744	NFE2L2	CFTR	perturbation	overexpression	not_applicable
tri_04729	exp_1747	NFE2L2	NQO1	perturbation	overexpression	not_applicable
tri_05636	exp_3155	DMTF1	AREG	perturbation	hom_knockout	FALSE
tri_05637	exp_3157	DMTF1	THBS1	perturbation	hom_knockout	FALSE
tri_05638	exp_3156	DMTF1	JUNB	perturbation	hom_knockout	FALSE
tri_05639	exp_3154	DMTF1	EGR1	perturbation	hom_knockout	FALSE
tri_06306	exp_1064	NFYA	HSPA1A	perturbation	knockdown	not_applicable
tri_06306	exp_1064	NFYA	HSPA1B	perturbation	knockdown	not_applicable
tri_06678	exp_0313	KLF4	CDKN2B	perturbation	knockdown	not_applicable
tri_06680	exp_0315	KLF4	CDH1	perturbation	knockdown	not_applicable
tri_06788	exp_1932	STAT5A	MAF	perturbation	overexpression	TRUE
tri_07494	exp_0424	GATA1	FCER1A	perturbation	knockdown	TRUE
tri_07639	exp_1063	HSF1	HSPA1A	perturbation	knockdown	not_applicable
tri_07639	exp_1063	HSF1	HSPA1B	perturbation	knockdown	not_applicable
tri_07640	exp_1063	HSF1	HSPA1A	perturbation	knockdown	not_applicable
tri_07640	exp_1063	HSF1	HSPA1B	perturbation	knockdown	not_applicable
tri_07958	exp_1064	NFYA	HSPA1A	perturbation	knockdown	not_applicable
tri_07958	exp_1064	NFYA	HSPA1B	perturbation	knockdown	not_applicable
tri_10795	exp_1253	NR2E1	CDKN1A	perturbation	knockdown	TRUE
tri_10796	exp_1252	NR2E1	GFAP	perturbation	knockdown	TRUE
tri_12199	exp_2548	ATF4	HSPA5	perturbation	knockdown	not_applicable
tri_12202	exp_1956	ATF4	MCL1	perturbation	knockdown	not_applicable
tri_12202	exp_1957	ATF4	MCL1	perturbation	knockdown	not_applicable
tri_14714	exp_1695	MEIS1	SOX3	perturbation	overexpression	not_applicable
tri_19758	exp_2772	KLF4	LEFTY1	perturbation	knockdown	not_applicable
tri_20298	exp_3328	NFE2L2	IL1RN	perturbation	knockdown	not_applicable
tri_20721	exp_3497	PAX5	AICDA	perturbation	overexpression	not_applicable
tri_20722	exp_2496	PAX5	BLNK	perturbation	hom_knockout	FALSE
tri_20724	exp_0756	PAX5	EBF1	perturbation	hom_knockout	FALSE
tri_22671	exp_3220	HMGXB4	CNN1	perturbation	overexpression	TRUE
tri_22672	exp_3224	HMGXB4	MYH11	perturbation	overexpression	TRUE
tri_22673	exp_3223	HMGXB4	ACTA2	perturbation	overexpression	TRUE
tri_22674	exp_3221	HMGXB4	TAGLN	perturbation	overexpression	TRUE
tri_22772	exp_1168	DLX1	GAD1	perturbation	hom_knockout	FALSE
tri_22772	exp_1169	DLX1	GAD1	perturbation	hom_knockout	FALSE
tri_22773	exp_1170	DLX1	GAD2	perturbation	hom_knockout	FALSE
tri_22773	exp_1171	DLX1	GAD2	perturbation	hom_knockout	FALSE
tri_22862	exp_3869	FMR1	FGF5	perturbation	knockdown	not_applicable
tri_22863	exp_3870	FMR1	FGF8	perturbation	knockdown	not_applicable
tri_22864	exp_3868	FMR1	ASCL1	perturbation	knockdown	not_applicable
tri_22865	exp_3871	FMR1	NTRK2	perturbation	knockdown	not_applicable
tri_22920	exp_3894	H3F3A	GLI1	perturbation	knockdown	TRUE
tri_22920	exp_3896	H3F3A	GLI1	perturbation	knockdown	TRUE
tri_22920	exp_3894	H3F3B	GLI1	perturbation	knockdown	TRUE
tri_22920	exp_3896	H3F3B	GLI1	perturbation	knockdown	TRUE
tri_22921	exp_3894	H3F3A	GLI1	perturbation	knockdown	TRUE
tri_22921	exp_3896	H3F3A	GLI1	perturbation	knockdown	TRUE
tri_22921	exp_3894	H3F3B	GLI1	perturbation	knockdown	TRUE
tri_22921	exp_3896	H3F3B	GLI1	perturbation	knockdown	TRUE
tri_23040	exp_2739	MEIS1	FLT3	perturbation	overexpression	TRUE
tri_23041	exp_1783	MEIS1	KRT19	perturbation	knockdown	TRUE
tri_23043	exp_2149	MEIS1	PTCH1	perturbation	knockdown	not_applicable
tri_23083	exp_1588	ATF4	SNCG	perturbation	knockdown	not_applicable
tri_23090	exp_1807	NFE2L2	ATF4	perturbation	knockdown	not_applicable
tri_23230	exp_0745	SHH	NKX2-2	perturbation	hom_knockout	FALSE
tri_23231	exp_0744	SHH	NKX6-1	perturbation	hom_knockout	FALSE
tri_23232	exp_1344	SHH	PVR	perturbation	overexpression	not_applicable
tri_23233	exp_2615	SHH	CCND1	perturbation	hom_knockout	FALSE
tri_23314	exp_0751	STAT5A	EBF1	perturbation	overexpression	not_applicable
tri_23315	exp_3076	STAT5A	LCN2	perturbation	knockdown	not_applicable
tri_23316	exp_1824	STAT5A	MEF2C	perturbation	overexpression	not_applicable
tri_23372	exp_1254	NR2E1	GADD45G	perturbation	knockdown	TRUE
tri_23373	exp_1251	NR2E1	FABP7	perturbation	knockdown	TRUE
tri_23395	exp_3671	TCF7L1	NR5A2	perturbation	knockdown	not_applicable
tri_23396	exp_3691	TCF7L1	MYCN	perturbation	knockdown	TRUE
tri_23397	exp_3690	TCF7L1	NEUROG1	perturbation	knockdown	TRUE
tri_23398	exp_3673	TCF7L1	ZIC5	perturbation	knockdown	not_applicable
tri_01336	exp_3848	RNF2	MEIS2	perturbation	hom_knockout	FALSE
tri_02910	exp_0948	SP1	KIT	perturbation	knockdown	TRUE
tri_04076	exp_3143	JUN	MMP13	perturbation	overexpression	TRUE
tri_05546	exp_3804	BATF	MAF	perturbation	hom_knockout	FALSE
tri_06789	exp_1935	STAT5B	MAF	perturbation	overexpression	TRUE
tri_07576	exp_2507	STAT1	SOCS1	perturbation	hom_knockout	FALSE
tri_11074	exp_1686	ZBTB16	MYC	perturbation	overexpression	TRUE
tri_11076	exp_0074	ZBTB16	PBX1	perturbation	overexpression	not_applicable
tri_11076	exp_0075	ZBTB16	PBX1	perturbation	overexpression	not_applicable
tri_11718	exp_0667	NEUROD1	NNAT	perturbation	knockout	FALSE
tri_12527	exp_0030	CLOCK	BHLHE40	perturbation	overexpression	not_applicable
tri_12527	exp_0638	CLOCK	BHLHE40	perturbation	hom_knockout	FALSE
tri_20005	exp_1486	MTA1	PAX5	perturbation	knockdown	not_applicable
tri_20005	exp_1487	MTA1	PAX5	perturbation	knockdown	not_applicable
